model	simID	S	log10S	tree.length	PD	Gamma	Beta	Colless	Sackin	Yule.PDA.ratio	MRD	VRD	PSV	mean.Iprime	MPD	VPD	MGL_principal_eigenvalue	MGL_asymmetry	MGL_peakedness	MGL_eigengap	nLTT_stat
hs	3665	2508	3.399327532	29988	1091.658297	-11.75974767	-0.511418509	57620	73858	3123.801603	29.44896332	315.8884991	0.968380454	0.51623895	1.50201516	0.211752369	267939798.5	-1.14507454	5.380567352	3779	0.030502186
hs	3666	2533	3.40363519	29968	1088.246563	-11.8870851	-0.522810267	48630	66434	3173.777159	26.22739834	249.3519031	0.967179999	0.535959817	1.50525485	0.213001578	270892506	-1.064660872	4.736324491	3608	0.032900019
hs	3667	2540	3.404833717	29928	1111.402232	-10.96957654	-0.405506899	50283	67761	3120.032436	26.67755906	184.6352583	0.978512583	0.504011889	1.519985961	0.212616913	270681356.3	-1.232285896	6.695298655	4209	0.029180868
hs	3668	2557	3.407730728	29941	1120.209378	-11.67613188	-0.307110185	45479	63299	3108.911407	24.75518185	209.7013865	0.979719744	0.506143557	1.521861732	0.211487324	272537711.5	-1.210386993	6.627615908	4152	0.030324499
hs	3669	2533	3.40363519	29993	1108.420031	-12.28959962	-0.409077158	46294	63720	3121.167473	25.15594157	185.8394167	0.973939959	0.510149213	1.510808463	0.211020384	270579195.9	-1.154651192	5.353214007	4204	0.030781321
hs	3670	2526	3.402433346	29958	1060.787202	-12.29990423	-0.425993307	53121	69885	3115.457632	27.66627078	231.5159074	0.954416604	0.521283595	1.48941032	0.200961967	270817784.5	-1.076885304	3.989235708	3987	0.035614254
hs	3671	2511	3.399846713	29992	1045.533576	-11.38194301	-0.465422787	53502	70138	3112.456054	27.93229789	279.6384425	0.950764179	0.511089777	1.485675357	0.204561698	269745379.9	-1.029186813	3.802967562	4094	0.037970844
hs	3672	2530	3.403120521	29971	1137.350005	-12.38242003	-0.438096139	45130	62130	3138.222711	24.55731225	172.4793158	0.979584058	0.532786572	1.510138763	0.220213044	269172376.7	-1.169494508	6.118860342	4143	0.034080205
hs	3673	2519	3.401228167	29967	1086.018587	-12.35711839	-0.520947479	55976	72572	3149.644772	28.80984518	291.6020317	0.970738468	0.5304083	1.510871911	0.206067338	269292729.1	-1.136373296	5.127904089	3779	0.032814473
hs	3674	2573	3.410439786	29982	1132.184711	-11.91786025	-0.387444871	44213	62119	3162.506726	24.14263506	164.9411559	0.972849565	0.515502035	1.50618439	0.213314844	274506277.7	-1.170155192	5.763258526	4201	0.032697808
hs	3865	831	2.919601024	29993	231.2571933	8.348647901	-0.430344389	10970	15950	1019.438493	19.19374248	83.34916562	0.959185452	0.515776054	1.641940529	0.154855586	92653721.01	-1.961691941	6.8969199	1506	0.150508922
hs	3866	826	2.916980047	29959	237.6823325	8.946420993	-0.467659899	11902	16876	1012.959134	20.43099274	87.83341404	0.960958121	0.497404109	1.636018893	0.166130221	91764585.64	-1.915872726	7.732107382	1507	0.141045752
hs	3867	821	2.914343157	29952	231.3964009	8.204274925	-0.569720867	13091	17891	1023.476523	21.79171742	130.8846142	0.958769972	0.52196621	1.637566024	0.159188305	91328279.51	-1.942197677	6.656438778	1529	0.146949743
hs	3868	829	2.918554531	29927	230.6178702	8.037157946	-0.497560993	8911	14003	1033.879841	16.89143546	53.35776472	0.940371563	0.548684662	1.604394526	0.157175552	92224858.26	-1.742432669	6.572556667	1512	0.150608738
hs	3869	815	2.911157609	29970	237.6311311	7.135560928	-0.532705994	11772	16568	1018.049262	20.32883436	97.40770564	0.954532581	0.530713728	1.619356998	0.16122012	90544169.79	-1.896699689	9.818355842	1490	0.13722482
hs	3870	830	2.919078092	29915	235.0217951	8.401027077	-0.571466089	15332	20172	1033.449867	24.30361446	127.7894923	0.954154341	0.520697585	1.626994716	0.156179877	92220619.78	-1.920310375	6.726194829	1518	0.145637971
hs	3871	842	2.925312091	29992	235.2645372	7.812135992	-0.467855763	13634	18530	1033.273399	22.00712589	116.0308647	0.953952908	0.501576697	1.630319198	0.153067743	93768648.95	-1.870565306	6.86700536	1564	0.149385196
hs	3872	816	2.911690159	29944	223.2514694	8.879192802	-0.394273245	12653	17593	987.6750089	21.56004902	101.7583529	0.958442303	0.476386749	1.645191499	0.152664825	90985263.41	-2.039512491	8.260720573	1498	0.155204273
hs	3873	828	2.918030337	29980	231.4412275	9.42764245	-0.440304263	9997	14959	1021.607833	18.06642512	63.29787983	0.971187115	0.541387411	1.664732312	0.160517515	92181588.96	-2.10099688	9.678679696	1522	0.149278369
hs	3874	799	2.902546779	29908	225.8489367	7.25960799	-0.521591249	12783	17433	987.2835653	21.81852315	108.7853206	0.936322731	0.499299649	1.591876044	0.157950972	88704817.53	-1.693929793	5.266213295	1445	0.146132258
hs	4565	2619	3.418135498	29991	1008.840686	-2.136392261	-0.474466844	68086	84976	3252.369897	32.44597174	314.225021	0.974589921	0.527990332	1.564512643	0.196844984	283789902.4	-1.422318341	7.645486996	4288	0.046412188
hs	4566	2589	3.41313205	29998	972.2145476	-1.390229735	-0.52793472	63269	80611	3246.622397	31.13595983	246.3833625	0.971684793	0.532219431	1.568396381	0.191304643	281378623	-1.448125957	7.174609845	4586	0.054183592
hs	4567	2605	3.415807728	29981	962.3116641	-1.386720148	-0.478248056	56938	74888	3231.353367	28.74779271	175.9574884	0.971747469	0.51084572	1.574629864	0.184241217	283489874.7	-1.474914799	8.046008592	4264	0.060001663
hs	4568	2630	3.419955748	29988	993.2588035	-3.805136737	-0.486325639	73137	90001	3275.010905	34.22091255	344.2284708	0.964275386	0.531597404	1.551417494	0.187996711	285596326.8	-1.393033534	6.800128107	4530	0.052664365
hs	4569	2637	3.42111013	29995	963.0327388	-2.157590174	-0.520208288	79920	96760	3288.917763	36.69321198	369.8030381	0.961706629	0.522902399	1.558749502	0.183494989	287290782	-1.407516339	5.725976573	4618	0.063905777
hs	4570	2605	3.415807728	29998	961.8625575	-3.311046263	-0.518027058	77070	93738	3250.310192	35.98387716	378.0504312	0.960706846	0.515878814	1.55271688	0.184733213	283649962.2	-1.368158133	5.517669888	4542	0.060091442
hs	4571	2633	3.420450859	29993	960.2175508	-1.776549371	-0.494698369	67722	84898	3269.790715	32.24382833	390.1798869	0.958521147	0.517130631	1.552892827	0.185277544	287041071.9	-1.377470353	5.636723734	4686	0.064497856
hs	4572	2586	3.412628521	29990	944.9330443	-2.431788109	-0.502555056	63900	81594	3227.348419	31.55220418	214.3541402	0.957398508	0.522330852	1.549938843	0.183423602	281801105.3	-1.385800364	6.308555304	4504	0.063636056
hs	4573	2614	3.417305583	29999	951.0385013	0.011835121	-0.546187195	75292	92532	3277.618929	35.3986228	385.9145178	0.966770062	0.520233418	1.570258963	0.186509692	285033102.1	-1.462630956	6.86056923	4641	0.065024821
hs	4574	2635	3.42078062	29989	948.0860649	-0.848899963	-0.486258143	67132	84658	3256.132109	32.12827324	393.946334	0.958718686	0.495947149	1.558171132	0.185223983	287575923.5	-1.395843227	5.430484164	4360	0.069061674
hs	6085	1988	3.29841638	29989	805.8828237	-5.888569084	-0.527735952	37369	50215	2482.657636	25.25905433	190.717457	0.966455226	0.52689481	1.528220418	0.20175624	214256984.3	-1.2502129	4.78334726	3350	0.032980751
hs	6086	1993	3.299507299	29984	798.966949	-4.793000579	-0.521433818	38098	51058	2495.116633	25.61866533	228.3976836	0.968890239	0.52793882	1.537580406	0.201426288	214992431.1	-1.319990338	5.580546073	3375	0.03376999
hs	6087	1963	3.2929203	29997	796.6499317	-6.860809593	-0.546357307	36728	49788	2469.390805	25.36321956	214.1468015	0.966104324	0.523963584	1.527067573	0.20147393	211567024.6	-1.243515021	4.927206805	3398	0.032868215
hs	6088	2001	3.301247089	29931	794.6159834	-6.268102577	-0.471703189	32674	46700	2480.770919	23.33833083	179.543975	0.959975426	0.513171425	1.52352355	0.199341066	215655800.2	-1.186046932	4.335733719	3365	0.038746671
hs	6089	1997	3.300378065	29996	790.9948993	-4.733644143	-0.577947019	35824	49002	2516.303236	24.53780671	224.9971922	0.968532856	0.532645858	1.541662679	0.200753463	215821764.6	-1.280519459	5.139052109	3242	0.036859724
hs	6090	1952	3.290479813	29991	795.1962255	-6.19601441	-0.483301142	35022	47772	2425.620153	24.47336066	175.1115401	0.978089819	0.52626139	1.549505179	0.199940906	210254384.5	-1.330893855	6.8053812	3416	0.032086769
hs	6091	1988	3.29841638	29999	816.0910364	-5.448322289	-0.404170082	36549	49737	2437.036468	25.01861167	174.7912991	0.972411162	0.503508036	1.534996494	0.204867085	213987197.5	-1.3246596	6.282285922	3283	0.031081285
hs	6092	1974	3.295347148	29989	788.2999767	-4.376608607	-0.481994058	34029	47387	2458.525111	24.00557244	192.8093962	0.97199722	0.52408809	1.545348877	0.199428352	213068685.8	-1.350261939	6.278353155	3456	0.035568775
hs	6093	1979	3.296445794	29993	789.8279599	-5.941173005	-0.487512005	36180	49170	2464.966769	24.84588176	212.3033336	0.966095712	0.53372071	1.533778148	0.201612297	213677198.2	-1.225117261	5.157434737	3324	0.036064479
hs	6094	1962	3.292699003	29998	793.5609374	-6.384969666	-0.510440897	38309	51433	2434.78048	26.21457696	199.2150245	0.972485049	0.509266727	1.541201241	0.202299275	211571476.3	-1.252125847	6.033323651	3048	0.033576143
hs	6125	2184	3.339252634	29997	1231.951829	-27.72196313	-0.075421622	18496	35032	2618.260066	16.04029304	22.58564096	0.995954837	0.503791525	1.428355859	0.265586581	224990654.4	-0.81655606	4.469529331	2827	0.139467212
hs	6126	2196	3.341632336	29985	1210.196065	-26.30025971	-0.063389203	19674	36378	2637.179	16.56557377	27.06130177	0.995310829	0.49392076	1.440062952	0.258735901	226927354	-0.850551014	4.596559679	3103	0.127149264
hs	6127	2145	3.331427297	29971	1203.374228	-27.91651203	-0.264352716	20904	36486	2623.558679	17.00979021	37.39402724	0.993697437	0.524067758	1.426918613	0.260909472	220956311.2	-0.80992577	4.459470685	2674	0.137375562
hs	6128	2137	3.329804522	29960	1203.30998	-28.32204531	-0.108076166	17616	34108	2583.846185	15.96069256	15.50875383	0.994421508	0.508211863	1.426297526	0.260285909	219842338.2	-0.814638599	4.445601901	2918	0.138435844
hs	6129	2190	3.340444115	29984	1211.722685	-26.35141242	-0.031535218	20896	37174	2622.860446	16.97442922	23.0573632	0.994290417	0.495875366	1.435814682	0.260339341	226193056.8	-0.853263272	4.527966703	2874	0.129052258
hs	6130	2157	3.333850145	29979	1219.47133	-28.21467152	-0.187791397	22064	38138	2615.277133	17.68103848	25.06704753	0.992587379	0.507616087	1.420350322	0.264287298	222065214.1	-0.805799851	4.414843775	2891	0.141605147
hs	6131	2179	3.33825723	29903	1218.70217	-28.13342613	-0.134905096	19738	35750	2628.146658	16.40660854	23.4893227	0.992602529	0.50757743	1.426440468	0.259169884	224064818	-0.810049881	4.50560522	2564	0.136600961
hs	6132	2146	3.331629718	29994	1218.588618	-28.15528466	0.086116882	13339	30503	2554.896189	14.2138863	13.7281241	0.996263746	0.486120264	1.425219174	0.266037558	220638672.5	-0.809627695	4.410259289	2752	0.142781146
hs	6133	2160	3.334453751	29942	1189.285084	-25.94946114	-0.191199589	25790	41064	2630.218737	19.01111111	54.84008028	0.993597299	0.515047022	1.437140477	0.25903201	222883601.3	-0.85118179	4.551106033	2931	0.127029958
hs	6134	2179	3.33825723	29988	1221.703448	-28.64787807	-0.147546448	20139	36343	2627.88456	16.67875172	34.00051708	0.993750856	0.50933777	1.427359336	0.258533738	224588628.8	-0.801074394	4.495606022	2829	0.138624703
hs	6145	1933	3.286231854	29982	1073.822894	-29.5467864	-0.252684799	22693	36317	2358.910991	18.78789446	36.69825918	0.991837611	0.518074789	1.428753439	0.242914089	199284709.8	-0.782690913	4.46845774	1999	0.135120252
hs	6146	1914	3.281941933	29981	1079.407024	-30.85145066	-0.054286644	14878	29152	2290.730158	15.23092999	20.53524775	0.992618249	0.493624682	1.421882366	0.244984262	196883681.3	-0.755984935	4.392798403	2095	0.144358499
hs	6147	1924	3.284205068	29990	1088.102334	-30.84159991	0.037215454	14750	28956	2311.362733	15.04989605	16.87738428	0.99448369	0.504398074	1.424021621	0.246630109	197968418.8	-0.756016875	4.40011744	2421	0.144330367
hs	6148	1951	3.290257269	29989	1118.755777	-31.70569583	-0.0557871	14237	28753	2342.823001	14.73757048	12.75468517	0.995579143	0.502638036	1.418313678	0.25136853	200296578.6	-0.731661553	4.375000774	2171	0.151983886
hs	6149	1964	3.293141483	29989	1101.646304	-30.40292897	-0.012884276	13426	28380	2353.076114	14.45010183	12.77132449	0.992388963	0.501103746	1.424444537	0.24564208	202093633.3	-0.764161838	4.448561043	2329	0.141783707
hs	6150	1948	3.289588953	29991	1110.194358	-30.53371652	-0.140959735	17494	32116	2359.428667	16.48665298	24.80054082	0.993216637	0.510071238	1.417102935	0.25274611	200223390.7	-0.748934751	4.369706839	2254	0.148205627
hs	6151	1977	3.296006669	29953	1100.517511	-30.07448929	0.038470431	15873	30345	2362.835722	15.34901366	17.14938288	0.994451792	0.501170791	1.432829971	0.243091894	203757259.2	-0.784775466	4.485965107	2201	0.135291602
hs	6152	1978	3.296226287	29936	1112.907235	-29.57760165	-0.009281905	15501	30523	2377.975979	15.43124368	11.93684833	0.995232203	0.505829251	1.428404014	0.250255948	203401842.6	-0.782548337	4.441044325	2278	0.138986773
hs	6153	1951	3.290257269	29932	1105.150942	-30.13466222	-0.011197832	17120	31172	2347.246055	15.97744746	19.75128599	0.993498334	0.509449022	1.421129621	0.251057181	200382154.1	-0.764481825	4.387867154	2157	0.144329755
hs	6154	1973	3.295127085	29953	1104.589891	-30.38130514	-0.122666205	18708	33624	2383.395901	17.04206792	20.02713406	0.993834691	0.508734728	1.428401608	0.244653707	203114472.9	-0.776930438	4.444066335	2725	0.138836968
hs	6245	1801	3.255513713	29992	691.5997933	-1.105233499	-0.450431107	27390	39206	2229.93436	21.76901721	121.2910618	0.982806524	0.524694226	1.582385804	0.194634768	195278704.1	-1.483070046	8.655897354	3177	0.048203248
hs	6246	1781	3.250663919	29996	655.4423256	-1.944511657	-0.567676698	29097	41265	2248.75178	23.16956766	211.9128037	0.953876537	0.539222573	1.540521333	0.198089162	193968541.8	-1.175172209	4.500567494	2967	0.061069322
hs	6247	1739	3.240299582	29963	628.5885592	-1.884612407	-0.533130573	25819	37847	2180.709156	21.76365727	112.873339	0.968657995	0.534298247	1.576671181	0.187042015	189526167.9	-1.3365968	6.025298976	3089	0.06737215
hs	6248	1729	3.237794993	29995	680.8871145	-3.543205039	-0.435758333	28441	39845	2129.309829	23.04511278	171.0581488	0.9718754	0.511832642	1.550746061	0.201378911	186939158.3	-1.334864662	5.925779792	3021	0.040135672
hs	6249	1786	3.251881455	29996	689.8102414	-3.466584277	-0.556074393	42058	53476	2232.233672	29.94176932	307.2515092	0.952916469	0.510286145	1.520370484	0.19923248	193530894.9	-1.204752845	4.071988418	3017	0.045717258
hs	6250	1751	3.243286146	29997	679.1950528	-1.882976356	-0.474240969	29740	41168	2169.188621	23.51113649	186.2088759	0.96533963	0.510435183	1.543580001	0.202155641	189647733.2	-1.321675855	5.069990958	2884	0.043937266
hs	6251	1773	3.248708736	29995	689.4506751	-2.081353607	-0.45045673	23547	35443	2195.908678	19.99041173	102.2374927	0.970451247	0.513859404	1.55282422	0.199696611	191954186.2	-1.356214354	5.486643944	2839	0.043450992
hs	6252	1777	3.249687428	29990	685.1172724	-2.872535863	-0.523230922	33532	45138	2219.000061	25.40123804	175.3259669	0.962304084	0.524966301	1.539840272	0.196255854	192565367.6	-1.296149409	4.952135893	3104	0.04505875
hs	6253	1791	3.253095586	29990	658.4813271	-0.69668558	-0.588025251	31024	42954	2264.887401	23.98324958	153.7997193	0.958841151	0.537876392	1.550807242	0.192048292	195046802.3	-1.310563521	5.129025848	3122	0.0611453
hs	6254	1762	3.246005904	29993	683.5106858	-1.810398492	-0.511969109	27983	39513	2200.481627	22.42508513	160.0946117	0.979756363	0.533814237	1.572388969	0.19784328	190828541.9	-1.449390628	7.234863159	3090	0.045411658
hs	6255	10361	4.015401674	116	1194.336207	5.245578596	0.661838687	70435	174407	11953.75711	16.8330277	8.880032618	0.912511404	0.443267476	1.709918433	0.078749245	NA	NA	NA	NA	0.313524469
hs	6256	10022	4.000954398	122	1079.270492	5.906398071	0.597539815	74092	171348	11623.09655	17.09718619	11.0834588	0.858838255	0.446124207	1.610155755	0.08555238	NA	NA	NA	NA	0.321106629
hs	6257	10631	4.026574118	111	1259.261261	7.346350857	0.699440554	67865	172683	12236.6813	16.24334493	8.791295076	0.935866749	0.436560784	1.75344708	0.066023458	NA	NA	NA	NA	0.310344943
hs	6258	10132	4.005695181	106	1279	7.005943193	0.675803589	75085	173681	11684.75484	17.14182787	13.35635113	0.916600795	0.439820594	1.707138366	0.066323673	NA	NA	NA	NA	0.302563045
hs	6259	10756	4.031650794	109	1362.238532	6.927669268	0.592354547	74534	179848	12413.34413	16.72071402	10.89921199	0.956372296	0.438112136	1.786259658	0.060265799	NA	NA	NA	NA	0.302147584
hs	6260	10262	4.01123201	118	1136.516949	7.623473815	0.651456087	76420	179146	11822.30354	17.45722081	10.89218594	0.888243242	0.439780953	1.665904272	0.064019938	NA	NA	NA	NA	0.318046716
hs	6261	10266	4.01140126	128	1115.953125	6.128697488	0.480688753	71011	171013	11920.75814	16.65819209	10.27818763	0.900206865	0.445524914	1.69187917	0.077132778	NA	NA	NA	NA	0.320092968
hs	6262	10113	4.004880007	142	963.5915493	6.376270808	0.628003307	67571	167011	11645.40487	16.5144863	10.59336706	0.828939766	0.433219011	1.562763805	0.109316672	NA	NA	NA	NA	0.333514297
hs	6263	10250	4.010723865	113	1194.743363	7.941453291	0.639121432	74915	173613	11811.09211	16.93785366	10.85700193	0.920978447	0.44325721	1.725566937	0.073753806	NA	NA	NA	NA	0.312236432
hs	6264	10706	4.029627239	120	1177.133333	6.33758314	0.650167539	76213	180827	12365.20805	16.89024846	11.28463727	0.907365716	0.444353653	1.704943394	0.083707473	NA	NA	NA	NA	0.318845954
hs	6265	10072	4.003115717	98	1140.908163	9.518786372	0.887034748	61740	162332	11511.41436	16.11715647	8.582638801	0.937574109	0.425839252	1.762048504	0.065628308	NA	NA	NA	NA	0.315521525
hs	6266	10291	4.012457578	102	1097.068627	8.249508899	0.909233369	75968	173696	11764.93768	16.87843747	13.81894318	0.873562047	0.424239931	1.640685962	0.089104552	NA	NA	NA	NA	0.322192093
hs	6267	10291	4.012457578	109	1033.376147	8.745176076	0.780652082	58973	162717	11792.25433	15.81158294	7.7610942	0.878562184	0.425639426	1.65687677	0.09271356	NA	NA	NA	NA	0.328381237
hs	6268	10672	4.028245817	100	1177.33	8.019863919	0.767203164	78958	180690	12245.95842	16.93122189	11.74093495	0.874163002	0.431989578	1.638166602	0.077196949	NA	NA	NA	NA	0.318477232
hs	6269	10777	4.032497883	92	1268.652174	7.126770097	0.921045847	68768	174948	12297.83865	16.23346015	9.361415578	0.899237036	0.421661095	1.680915444	0.074682606	NA	NA	NA	NA	0.311078269
hs	6270	10581	4.024526714	101	1168.574257	7.760501114	0.937126716	74405	178179	12076.16002	16.83952367	11.72793112	0.902340386	0.424186898	1.860161029	0.101337928	NA	NA	NA	NA	0.318355946
hs	6271	10541	4.022881813	95	1214.768421	7.529952991	0.912468316	71252	172800	12027.69437	16.39313158	9.397615059	0.883166159	0.42817939	1.705097534	0.08166019	NA	NA	NA	NA	0.313554523
hs	6272	10859	4.035789833	101	1171.970297	7.970973472	0.857772201	85902	190712	12403.58435	17.56257482	12.40488399	0.888518277	0.420900439	1.732220187	0.05721595	NA	NA	NA	NA	0.320870588
hs	6273	10183	4.007875744	103	1087.699029	6.793411643	0.971409042	62882	164302	11613.19693	16.13493077	8.709350336	0.887070277	0.418872902	1.732220187	0.05721595	NA	NA	NA	NA	0.321981575
hs	6274	10652	4.027431158	97	1182.649485	7.70309336	0.897516758	61445	169441	12141.40403	15.90696583	8.091146666	0.902897296	0.419988509	1.787047412	0.098532044	NA	NA	NA	NA	0.31777071
hs	6275	2054	3.312600439	29996	670.584878	4.246131625	-0.408747702	37640	51128	2526.119097	24.89191821	146.6449127	0.970110191	0.51615722	1.61446391	0.167886866	226233586.6	-1.681283138	8.217528614	3791	0.102319215
hs	6276	2069	3.315760491	29991	672.8861325	4.73700637	-0.563080665	51787	65003	2595.1374	31.41759304	345.9541584	0.966572974	0.532038056	1.608638114	0.168641169	227951330	-1.697263133	7.865588635	3794	0.103573883
hs	6277	2001	3.301247089	29990	620.5701234	3.884713716	-0.469073768	36841	50505	2486.051314	25.23988006	163.5164288	0.957588552	0.527060399	1.60579329	0.163478116	221315095.6	-1.568008018	5.750939487	3712	0.118666763
hs	6278	2018	3.304921162	29988	648.5135721	5.255285838	-0.415593724	38354	51802	2485.424972	25.66997027	146.2846803	0.969760212	0.512584674	1.61889349	0.16790779	222536306.6	-1.679708988	7.803307072	3581	0.107432254
hs	6279	1987	3.298197867	29992	609.4644905	6.133180932	-0.544859849	46957	59887	2490.686868	30.13940614	288.4402742	0.96023466	0.525376716	1.614498701	0.160387698	220030327.7	-1.725288976	6.969531071	3591	0.122070796
hs	6280	2076	3.317227349	29995	670.3550592	3.693661694	-0.533737176	43290	57128	2600.373157	27.51830443	213.6743636	0.959086574	0.523358406	1.595976784	0.173433579	228933375.6	-1.509312405	6.046650589	3529	0.105889699
hs	6281	2065	3.314920056	29996	650.6661221	4.031152298	-0.518314505	57122	70166	2567.42735	33.97869249	402.0509024	0.946659928	0.508872653	1.578941449	0.171537957	228200096.5	-1.459638394	5.325714745	3599	0.113704207
hs	6282	2041	3.309843005	29995	640.8525088	4.369828867	-0.461187063	38578	52314	2519.450927	25.63155316	163.6122196	0.962705841	0.503106073	1.612153434	0.163371003	225607104.5	-1.610989164	6.587363453	3825	0.11480729
hs	6283	2115	3.325310372	29995	707.7651609	3.701351037	-0.555370189	46939	60809	2659.129188	28.75130024	270.3260094	0.968365808	0.526340208	1.602784526	0.174711116	232384085	-1.592166784	7.22062817	3837	0.094156022
hs	6284	2014	3.304059466	29986	636.6663109	3.560499215	-0.528683418	47281	60533	2519.396724	30.05610725	225.4270541	0.952524989	0.521102431	1.58966405	0.168063289	222354621.5	-1.517695367	5.58581618	3639	0.112676447
hs	6285	1811	3.25791845	29998	557.3633242	5.597620306	-0.345358478	25299	37745	2219.472325	20.8420762	84.79604077	0.966926773	0.521450841	1.626919672	0.163124109	200467043.4	-1.678384023	7.487224317	3302	0.121031258
hs	6286	1813	3.258397804	29994	531.4502234	5.80656272	-0.583968468	40956	52292	2286.694108	28.84280199	246.556401	0.941172	0.530140564	1.590039562	0.160570504	201532144.9	-1.507424539	5.172089131	3334	0.135663708
hs	6287	1770	3.247973266	29994	521.5343735	6.03473883	-0.493726741	28203	40181	2209.078545	22.70112994	129.2464091	0.952394896	0.524461923	1.610991412	0.158821226	196630625	-1.598360486	6.523883871	3194	0.134144572
hs	6288	1772	3.248463718	29995	542.6200367	6.286474873	-0.483596039	27908	39860	2209.697268	22.49435666	127.4607248	0.967882611	0.534329097	1.630398029	0.161467118	196282948.4	-1.71582173	7.280339085	3181	0.122577778
hs	6289	1809	3.257438567	29986	542.3761089	7.690127035	-0.432255784	30676	42756	2233.291108	23.63515755	154.4586305	0.97914806	0.514565234	1.659321062	0.157621421	200648954	-1.853871704	11.05008077	3316	0.128975804
hs	6290	1788	3.252367514	29995	494.796166	8.684620708	-0.552562314	29505	41601	2243.181444	23.26677852	106.6736131	0.972419727	0.520164676	1.668979273	0.144527564	199609548.8	-1.949044459	8.776614156	3345	0.152065124
hs	6291	1810	3.257678575	29995	522.1173862	8.150135336	-0.496872741	37820	49904	2256.413444	27.57127072	199.0996717	0.956861664	0.528341336	1.626103216	0.157996011	201394530.7	-1.712800702	6.41151043	3258	0.140334116
hs	6292	1757	3.244771761	29992	482.5190384	6.784398482	-0.467763969	31835	43313	2182.732047	24.651679	127.4253004	0.951455244	0.526627129	1.629160533	0.149101212	196264095.4	-1.634509831	6.036365461	3299	0.154170102
hs	6293	1770	3.247973266	29998	515.3258884	6.826355412	-0.588636885	45290	56048	2237.024033	31.66553672	244.8411519	0.948711807	0.5381466	1.607133746	0.157127047	196892747.5	-1.620074174	6.268207122	3264	0.13765219
hs	6294	1751	3.243286146	29993	482.0036008	6.906413301	-0.439816616	27013	39021	2165.457416	22.28498001	109.8884543	0.951292809	0.512967136	1.628191349	0.159132251	195542188.7	-1.475408927	6.544109794	3171	0.15352343
hs	6295	772	2.8876173	29975	208.3273728	9.385637499	-0.505918476	10758	15190	959.191931	19.6761658	92.53053366	0.949090421	0.544403976	1.630329657	0.158158811	86209914.35	-1.840513184	6.746107214	1394	0.15894265
hs	6296	777	2.890421019	29956	213.832955	9.016276088	-0.429244034	11236	15916	947.6138534	20.48391248	83.49490838	0.964700024	0.498553651	1.656196539	0.156969056	86635973.67	-2.115306779	9.361538478	1417	0.153593472
hs	6297	789	2.897077003	29990	209.5850617	10.06199309	-0.531581203	12900	17426	980.2643696	22.08618504	118.6270805	0.945488849	0.52199739	1.62730709	0.15692625	88304542.48	-1.847994916	6.339464875	1393	0.163162968
hs	6298	737	2.867467488	29983	209.6451322	7.7852712	-0.468616728	8843	13349	906.7029486	18.11261872	65.01039762	0.952797276	0.495493163	1.623210546	0.167026152	82033644.68	-1.778403339	6.037688407	1352	0.144339321
hs	6299	769	2.88592634	29985	209.5095548	8.570266819	-0.482749198	10672	15030	947.5958883	19.54486346	101.9149768	0.954277448	0.527263245	1.638123179	0.156759745	85901147.48	-1.899139837	5.985122441	1392	0.156352606
hs	6300	747	2.873320602	29947	212.9730524	7.824061631	-0.573450705	9795	14239	936.9087131	19.06157965	87.91577391	0.965038301	0.516701609	1.64703285	0.161258657	83006183.22	-1.97305585	7.942027332	1351	0.143692272
hs	6301	772	2.8876173	29990	213.4606536	9.246467209	-0.513499556	9954	14518	958.1614969	18.80569948	77.96219834	0.960879102	0.5168151	1.647260031	0.161040417	86156304.52	-1.949183565	7.136970153	1439	0.152293323
hs	6302	759	2.880241776	29953	210.6031449	8.113395491	-0.530458232	10986	15422	940.7797462	20.31884058	121.592138	0.962025853	0.526510549	1.648616451	0.156010224	84489729.15	-2.005390076	7.035993756	1419	0.151322261
hs	6303	745	2.872156273	29995	202.7311219	7.949934793	-0.669237428	10872	15122	951.9896115	20.29798658	126.2390416	0.946551693	0.555778935	1.623048699	0.158997998	83253985.23	-1.769643655	5.469626678	1381	0.156674449
hs	6304	756	2.878521796	29961	212.9316445	7.974521527	-0.347475165	7559	12177	921.7250366	16.10714286	51.70108798	0.966488689	0.520705785	1.65336671	0.163685551	84154425.72	-1.94942683	8.382058227	1402	0.147169629
hs	6305	714	2.853698212	29979	201.7311118	7.485992026	-0.532897653	9509	13663	889.9671428	19.13585434	77.04322879	0.972889696	0.53107746	1.665415339	0.161616158	79417716.58	-2.10500628	9.660985709	1324	0.146938679
hs	6306	725	2.860338007	29995	201.1850975	7.745718815	-0.501184325	8782	13280	902.0472302	18.31724138	59.08982663	0.949216717	0.534379919	1.623054027	0.160856793	80910255.97	-1.767539227	5.517196978	1348	0.151300074
hs	6307	745	2.872156273	29996	200.8022736	8.83728744	-0.639465474	9045	13731	947.9079412	18.43087248	58.68103486	0.955718352	0.548119649	1.643988609	0.160373397	83299329.45	-1.93379751	6.260503083	1382	0.159263507
hs	6308	708	2.850033258	29969	199.6466349	7.216827446	-0.595518144	8907	13113	887.4201653	18.52118644	100.5469338	0.9476231	0.508835986	1.615415835	0.166749194	78790286.95	-1.692913657	5.696120437	1300	0.146809988
