"model"	"simID"	"MPD"	"VPD"
NA	NA	NA	NA
hs	6315	4.66555846625625	0.654214605659116	
hs	6316	4.45054190274559	0.652140275047459	
hs	6317	4.38502837628088	0.541029335285223	
hs	6318	4.60239211945236	0.559933697615853	
hs	6319	4.73171143710337	0.63630624206578	
hs	6320	4.11703542284292	0.453816929937677	
hs	6321	4.42940380422097	0.584466823966277	
hs	6322	4.12803810157749	0.530244468945494	
hs	6323	4.276265924966	0.558764755300407	
hs	6324	4.2326389549288	0.544687177040719	
hs	6325	7.0178023135065	1.82679193233028	
hs	6326	6.07762431007693	0.846955904655894	
hs	6327	6.01872511881983	0.973087622829674	
hs	6328	5.7186570755685	0.866842641209631	
hs	6329	6.65339557236527	1.20961463406238	
hs	6330	6.40180463764055	1.32068451217205	
hs	6331	6.41751107669536	1.56580287382698	
hs	6332	5.99402353863025	0.862621862110098	
hs	6333	5.93767054762847	0.844122239730792	
hs	6334	6.24315266421662	1.01218398682945	
hs	6375	3.22979524957839	0.252322943398687	
hs	6376	3.69579368944674	0.353493414634002	
hs	6377	3.61464978547586	0.368584840965427	
hs	6378	4.09895037794223	0.929936348219076	
hs	6379	3.45457039990376	0.406619156331043	
hs	6380	3.61624488616451	0.408523123667729	
hs	6381	3.95398111195093	0.62162465490782	
hs	6382	3.79871314931612	0.55497754468178	
hs	6383	3.5975745823422	0.338454566027316	
hs	6384	4.04290708217069	0.489272012456275	
hs	6385	3.07765900190714	0.301313108406557	
hs	6386	3.13610747912157	0.549810490933745	
hs	6387	2.87997989082233	0.190995916656383	
hs	6388	3.42407509437221	0.430305134451722	
hs	6389	3.29612134791005	0.320878125110593	
hs	6390	3.15357939072101	0.287746530874737	
hs	6391	2.90053660162045	0.227124882579241	
hs	6392	3.1812704481034	0.381784467951496	
hs	6393	3.1624350222067	0.289399093575847	
hs	6394	3.25649588383894	0.386188844292446	
hs	6435	0.518490347192813	0.00515206939775729	
hs	6436	0.587000915621663	0.00807782975444359	
hs	6437	0.544712317697857	0.00624540441866104	
hs	6438	0.527225940629362	0.00553981212497227	
hs	6439	0.535641254522226	0.00573885262281328	
hs	6440	0.558710062967634	0.0059653045812332	
hs	6441	0.531421770274177	0.00623795265991447	
hs	6442	0.537838747181655	0.0061841108442246	
hs	6443	0.546025928961201	0.00568509147786967	
hs	6444	0.556852570334268	0.00736181045752521	
hs	6445	31.9349782281024	54.9942837392696	
hs	6446	29.7333406403722	28.704924186119	
hs	6447	27.7908069577778	22.3811467127276	
hs	6448	24.7759169762488	25.2521682713524	
hs	6449	27.9948284680843	25.3414412606036	
hs	6450	30.1168708716911	30.5834131478805	
hs	6451	26.4751234056366	18.7423654563907	
hs	6452	27.4055902834703	18.867720647753	
hs	6453	30.3909070765665	35.9804692665203	
hs	6454	27.7934758213589	20.9044291399339	
hs	6269	1.68091544397286	0.0746826058505982	
hs	6270	1.86016102890431	0.101337928290838	
hs	6271	1.70509753417895	0.0816601902442378	
hs	6274	1.78704741194182	0.0985320435607834	
