SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
8024,0,6,3,3,0.98,50,-0.504,0.04001,0.55,0,3
8087.4,0,4,3,3,0.69,73.25,-0.500337,0.0498,0.1425,0,2
8620.35,2,5,3,4,0.47,48.2,-0.384842,0.0078625,0.3525,1,2
8632,4,6,3,3,0.83,840,-0.505,0.00601,0.34,0,3
9059.55,0,3,4,4,0.51,340.5,-0.110004,0.0235575,0.3125,0,2
9232.25,2,7,3,4,0.28,48.7,-0.378206,0.0171925,0.2825,1,2
10600,4,7,1,3,0.85,610,-0.384,0.04401,0.27,0,3
10601,4,7,1,3,0.85,610,-0.384,0.04401,0.27,0,0
11194,0,2,3,4,0.01,90,-0.346,0.03201,0.39,0,3
11352,2,3,4,2,0.27,280,-0.75,0.04201,0.53,1,3
11482,6,6,4,4,0.16,370,-0.416,0.03401,0.6,0,3
11731,4,6,1,4,0.41,970,-0.05,0.01501,0.42,1,3
13007,2,6,1,3,0.44,390,-0.296,0.03301,0.27,1,0
13012,0,3,2,4,0.52,48.9,-0.6177,0.05,0.205,0,2
13636.8,3,5,1,4,0.07,70,-0.28275,0.013205,0.515,1,2
13717.5,4,5,1,3,0.48,257.9,-0.80514,0.019765,0.195,0,2
14475,1,2,3,1,0.48,340,-0.292,0.03501,0.43,1,3
14781.7,2,6,2,2,0.68,47.4,-0.33176,0.011985,0.285,1,2
14830.4,5,7,2,2,0.93,26.2,-0.957,0.030475,0.425,0,2
15043.6,2,2,3,3,0.93,62.9,-0.46371,0.012725,0.385,1,2
15574.7,3,6,2,1,0.19,426.4,-0.17304,0.021825,0.405,0,2
15612,5,6,2,4,0.04,260,-0.24,0.04901,0.57,0,3
15879,5,5,1,4,0.61,757.7,-0.1314,0.030965,0.62,1,2
16156,4,5,3,1,0.68,470,-0.048,0.01801,0.37,1,3
16243.3,6,7,3,1,0.25,606.6,-0.16068,0.032005,0.365,1,2
17225,1,5,4,3,0.82,720,-0.029,0.03101,0.29,0,3
17226,1,5,4,3,0.82,720,-0.029,0.03101,0.29,0,0
17299,1,4,2,4,0.22,350,-0.521,0.02601,0.51,0,3
17300,1,4,2,4,0.22,350,-0.521,0.02601,0.51,0,0
17570,4,5,4,3,0.02,690,-0.471,0.02401,0.53,1,3
17771.1,3,6,2,4,0.85,333.6,-0.18334,0.029115,0.465,1,2
17834,1,3,1,3,0.1,750,-0.69,0.01501,0.32,1,3
17988,2,5,2,1,0.96,490,-0.037,0.04001,0.59,1,3
19004,5,7,3,3,0.79,610,-0.527,0.03601,0.25,1,0
19800,1,4,4,3,0.82,680,-0.137,0.04201,0.52,1,3
19943,5,6,3,1,0.71,970,-0.64,0.03501,0.27,1,0
20164,1,6,2,1,0.52,990,-0.68,0.04401,0.29,1,0
21400,1,6,4,3,0.22,490,-0.413,0.03601,0.66,1,3
21896,3,2,2,4,0.22,380,-0.297,0.04201,0.25,1,0
22186,1,3,3,2,0.8,860,-0.939,0.04301,0.53,1,3
23278,2,7,1,1,0.05,130,-0.583,0.04401,0.32,0,3
23279,2,7,1,1,0.05,130,-0.583,0.04401,0.32,0,0
23551,3,4,1,1,0.74,100,-0.259,0.01101,0.31,1,3
23887,2,6,1,4,0.83,680,-0.484,0.02401,0.41,0,3
24322,0,7,4,1,0.11,350,-0.411,0.01201,0.41,1,3
24543,0,7,1,3,0.18,510,-0.581,0.01601,0.28,0,3
24544,0,7,1,3,0.18,510,-0.581,0.01601,0.28,0,0
24785,2,3,1,4,0.3,40,-0.87,0.04601,0.37,0,3
25479,2,4,4,4,0.62,370,-0.636,0.02801,0.28,0,3
25853,2,3,2,1,0.86,50,-0.377,0.01501,0.37,0,3
26149,6,7,4,2,0.67,690,-0.635,0.04701,0.38,0,3
26150,6,7,4,2,0.67,690,-0.635,0.04701,0.38,0,0
26777,0,4,4,1,0.23,500,-0.233,0.04601,0.5,1,3
26884,0,6,2,3,0.1,960,-0.81,0.03901,0.25,1,3
26885,0,6,2,3,0.1,960,-0.81,0.03901,0.25,1,0
27243,5,6,4,2,0.37,210,-0.994,0.02301,0.37,0,3
27834,2,4,1,4,0.16,950,-0.416,0.02601,0.5,1,3
28992,1,7,1,2,0.29,620,-0.78,0.03801,0.48,1,3
28993,1,7,1,2,0.29,620,-0.78,0.03801,0.48,1,0
29315,0,6,3,4,0.7,590,-0.774,0.02001,0.53,1,3
29652,5,7,1,3,0.69,530,-0.206,0.03701,0.41,1,3
29653,5,7,1,3,0.69,530,-0.206,0.03701,0.41,1,0
29777,1,2,3,4,0.23,300,-0.975,0.04301,0.32,0,3
29831,2,2,1,2,0.45,560,-0.543,0.02501,0.39,1,3
29872,1,5,4,2,0.83,810,-0.09,0.04501,0.6,0,3
30722,1,2,2,4,0.31,280,-0.786,0.04501,0.6,0,3
