SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
14707.8,1,7,1,4,0.98,112.5,-0.05985,0.0401706,0.5375,0,2
14819.9,3,6,4,4,0.18,51.7516,-0.305865,0.0211141,0.250391,1,2
14822.5,4,6,3,3,0.18,51.4516,-0.45327,0.0255041,0.350391,1,2
14936.6,1,2,4,3,0.16,104.263,-0.442955,0.0241273,0.262031,0,2
15031.4,1,6,1,4,0.15,109.863,-0.611977,0.0286473,0.292031,0,2
15286,0,7,1,1,0.42,100,-0.07245,0.0380906,0.5175,1,2
15294.6,1,7,2,2,0.11,89.0625,-0.617806,0.0210073,0.412031,0,2
15306.9,0,2,1,3,0.3,92.9625,-0.542037,0.0232773,0.292031,0,2
15335.6,5,6,2,2,0.8,168.969,-0.776346,0.0296492,0.260781,0,2
15339.3,0,3,4,3,0.08,108.763,-0.536209,0.0187073,0.402031,0,2
15437.2,0,7,4,4,0.57,59.2688,-0.368512,0.0206455,0.307188,1,2
15582,6,7,4,3,0.52,350,-0.589,0.02001,0.37,1,3
15632.2,1,5,3,3,0.58,97.7625,-0.571179,0.0202073,0.312031,1,2
16494,0,7,2,3,0.48,790,-0.497,0.01501,0.57,1,3
16785.2,0,5,4,4,0.96,117.15,-0.582836,0.0249031,0.349375,0,2
