SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
5779.33,1,6,4,2,0.49,31.625,-0.933509,0.0380813,0.41625,0,2
6216,4,6,1,1,0.8,420,-0.994,0.04601,0.59,0,3
6469,6,5,2,2,0.89,570,-0.069,0.02601,0.45,0,3
7424.05,1,2,4,3,0.6,625.15,-0.355769,0.0347675,0.5525,0,2
8998,1,7,2,4,1,910,-0.318,0.01801,0.46,0,3
8999,1,7,2,4,1,910,-0.318,0.01801,0.46,0,0
9396.5,4,7,4,4,0.87,373.25,-1.1321,0.04089,1,0,2
9583,4,3,2,2,0.56,870,-0.602,0.01401,0.48,0,3
10410.3,3,4,2,4,0.62,51.3,-0.51975,0.041105,0.445,0,2
10666,1,7,1,2,0.38,73.1,-1.31355,0.05,0.305,0,2
10675.3,1,4,2,4,0.72,47.4,-1.4175,0.025005,0.525,0,2
10975.1,5,5,3,4,0.9,37.8,-1.14345,0.05,0.255,0,2
11149.8,1,3,1,2,0.29,68.3,-0.59535,0.05,0.635,0,2
11798.6,4,6,3,3,0.36,80.5,-0.6426,0.029395,0.645,0,2
11811.8,1,5,1,1,0.34,48.2,-0.93555,0.049235,0.625,0,2
12133.1,0,7,3,3,0.86,72.7,-0.9261,0.032205,0.645,0,2
12295,4,4,1,2,0.29,60,-0.999,0.02201,0.49,0,3
12560.4,3,5,4,1,0.99,23.7,-1.0197,0.015255,0.335,0,2
12827.1,0,3,4,4,0.42,51.3,-1.3986,0.05,0.275,1,2
12879,0,5,4,2,0.92,730,-0.61,0.01301,0.48,0,3
13072.7,1,5,4,3,0.72,57.8,-0.6237,0.044545,0.445,1,2
13192.3,4,7,3,4,0.02,82.5,-0.55755,0.047255,0.565,1,2
13249.9,7,7,4,4,0.6,529.1,-0.8507,0.038045,0.73,1,2
13778.3,0,7,1,2,0.84,738.7,-0.45034,0.026015,0.545,0,2
13935.5,5,7,1,4,0.15,609.3,-0.7928,0.019245,0.215,1,2
14153.1,4,5,1,1,0.41,448.1,-1.29779,0.046215,0.61,1,2
14233,3,5,1,2,0.85,250,-0.285,0.02501,0.58,0,3
14368,1,2,1,2,0.35,190,-0.554,0.04301,0.63,1,3
14472,2,3,4,1,0.51,327.7,-1.29821,0.011315,0.185,1,2
14713,2,3,1,2,0.15,160,-0.296,0.04901,0.73,1,3
14815.1,1,4,2,3,0.76,168.2,-0.53865,0.05,0.605,1,2
14982,3,2,4,2,0.61,186.8,-0.7182,0.027385,0.505,0,2
15207.4,2,4,4,3,0.76,392.1,-1.05391,0.026495,0.37,1,2
15328.1,3,7,1,2,0.16,205.4,-0.5814,0.05,0.765,0,2
15340.9,5,7,2,2,0.66,194,-0.86355,0.032615,0.815,0,2
15345.5,1,3,4,3,0.1,138.8,-0.7011,0.05,0.385,0,2
15749.2,0,7,4,3,0.8,334.5,-0.88445,0.05,0.78,1,2
15784.7,0,7,4,4,0.24,264,-1.134,0.009045,0.23,0,2
16036.1,4,6,2,2,0.42,191.5,-0.51205,0.040415,0.77,1,2
16058.6,4,3,3,4,0.64,258.7,-0.76095,0.041775,0.595,0,2
16115,3,7,3,4,0.89,178.7,-0.9747,0.036855,1,0,2
16158.1,6,7,3,2,0.62,523.3,-1.27166,0.018955,0.29,1,2
16283.4,4,5,4,3,0.28,153.1,-1.33133,0.029905,0.55,1,2
