SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
5363.5,3,6,2,4,0.37,18.55,-0.957121,0.0230738,0.1125,0,2
6171,4,6,2,3,0.66,34.05,-1.40583,0.0134088,0.2375,0,2
7142.6,3,5,1,4,0.65,22.25,-0.787601,0.0376088,0.1625,0,2
7523,3,4,1,4,0.63,29.95,-0.81444,0.0328688,0.1375,0,2
7886.6,1,4,4,4,0.27,25.65,-1.02885,0.0390788,0.1625,1,2
8367.9,3,7,2,4,0.24,64.4,-1.3578,0.05,0.8375,0,2
8711.2,6,7,2,4,0.71,36.25,-1.23462,0.0422575,0.4,0,2
8827.4,2,6,1,2,0.8,17.5,-0.655563,0.0205675,0.225,0,2
8967.6,1,7,4,3,0.75,33.7,-0.940925,0.0126675,0.165,0,2
9192.6,7,6,3,4,0.47,23.25,-1.02885,0.0435975,0.67,0,2
9214.8,5,7,2,4,0.29,34,-0.501313,0.0233075,0.135,0,2
9276.4,1,3,3,4,0.53,42.5,-0.501313,0.0308575,0.185,0,2
9283.3,1,7,3,4,0.77,35.65,-1.05569,0.0284075,0.7,1,2
9407.1,2,5,1,3,0.29,105.3,-0.92256,0.024315,0.35,0,2
9421.4,0,5,4,4,0.07,37.6,-0.7404,0.0216875,0.245,0,2
9461.4,0,4,1,4,0.44,23.7,-0.686412,0.0110575,0.245,0,2
9656.2,1,5,3,4,0.93,23.6,-0.5553,0.0136475,0.265,1,2
9859,2,7,1,4,0.13,16.4,-0.840662,0.0120675,0.125,1,2
9953.8,2,5,1,3,0.43,24.65,-0.447325,0.0240675,0.36,0,2
10105.8,4,6,4,4,0.64,19.1,-0.70955,0.0289175,0.225,0,2
10108.2,4,6,3,4,0.96,40.7,-1.13374,0.0134575,0.255,1,2
10114.2,4,7,4,4,0.13,666,-0.8125,0.011305,0.49,0,2
10186.6,0,2,1,3,0.85,375.5,-0.235008,0.0399625,0.18,1,2
10233.3,3,4,2,3,0.74,93.6,-0.75716,0.049955,0.345,1,2
10385,1,6,1,3,0.12,31,-1.12603,0.0304175,0.145,1,2
10483,7,7,2,2,0.86,590,-0.852,0.03801,0.39,0,3
10484,7,7,2,2,0.86,590,-0.852,0.03801,0.39,0,0
