SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
8061,4,5,4,2,0.37,580,-0.131,0.04401,0.47,0,3
8083,6,7,2,3,0.28,700,-0.834,0.02601,0.38,0,3
9042.8,1,3,1,4,0.95,38.6,-0.0774,0.025565,0.84,1,2
10124.4,2,3,2,2,0.92,76.7,-0.937831,0.0166875,0.31,0,2
10995,2,5,4,4,0.08,980,-0.207,0.04201,0.54,1,3
11489,3,3,3,2,0.84,250,-0.758,0.02801,0.45,0,3
11836.9,6,7,4,4,0.37,183.4,-0.30296,0.019295,0.25,0,2
12297,1,7,4,2,0.39,560,-0.819,0.02901,0.45,0,3
12352.6,1,5,2,4,0.4,192.2,-0.1764,0.018275,0.595,0,2
12593.5,5,7,4,4,0.92,333.8,-0.29694,0.033585,0.325,0,2
12682.9,6,7,1,4,0.74,751.5,-0.86976,0.013925,0.51,0,2
12872.7,5,7,3,2,0.74,106.7,-0.06528,0.019035,0.425,0,2
13681,1,3,3,2,0.53,30,-0.06,0.03701,0.58,0,3
14112,5,7,2,4,0.61,307.7,-1.15968,0.014795,0.51,1,2
14457,2,2,1,4,0.25,60,-0.695,0.03501,0.67,0,3
15044.8,3,4,3,4,0.09,42.8,-0.805,0.025115,0.62,0,2
15181.8,2,5,2,4,0.28,801.3,-1.07814,0.030805,0.55,0,2
15332.8,1,2,3,3,0.87,549.9,-1.14156,0.037245,0.39,0,2
15359,5,5,2,2,0.15,950,-0.585,0.04501,0.4,1,0
15383.9,6,7,4,4,0.58,122.7,-0.38686,0.05,0.325,1,2
15600.6,3,5,4,4,0.03,63.5,-0.61494,0.014615,0.245,0,2
15841.1,1,7,1,1,0.18,229.8,-0.83506,0.019485,0.565,0,2
15866.4,1,3,1,4,0.14,229.1,-0.92046,0.043935,0.315,0,2
15940,1,7,2,1,0.29,430,-0.155,0.02901,0.41,0,3
16075.5,5,7,3,4,0.5,280.8,-1.33062,0.025495,0.49,1,2
16172.9,2,4,1,4,0.27,264.1,-1.43985,0.023205,0.2,1,2
16328.2,4,6,3,3,0.12,306.2,-0.74704,0.036235,0.455,1,2
16447.2,0,4,4,2,0.29,901.8,-1.3135,0.028565,0.25,0,2
16579.6,0,7,4,3,0.34,434.3,-0.11349,0.028765,0.32,1,2
16593,2,7,2,3,0.3,250,-0.437,0.02101,0.47,0,3
16623.4,1,4,2,1,0.18,556.8,-0.08245,0.024605,0.34,0,2
16675.2,3,3,4,4,0.15,485.9,-0.14162,0.023135,0.64,0,2
16787.6,4,4,3,2,0.5,445.3,-1.05258,0.009285,0.53,0,2
16815,7,7,3,3,0.98,81.8,-0.49616,0.05,0.43,0,2
16884.7,1,6,4,3,0.95,291.5,-0.11834,0.043405,0.55,0,2
16929.5,3,4,3,1,0.73,54.9,-0.77924,0.029235,0.38,0,2
17052,0,2,3,3,0.91,360,-0.219,0.02901,0.5,1,3
17062,1,6,1,2,0.12,890,-0.046,0.03801,0.46,0,3
17150.6,7,6,4,2,0.47,344.5,-1.31076,0.013355,0.44,0,2
17223.8,1,6,4,4,0.84,55.8,-0.71484,0.05,0.43,0,2
17329.3,0,6,1,3,0.6,472.5,-0.50492,0.034285,0.585,1,2
17386,2,2,2,1,0.09,42,-0.48287,0.05,0.5,0,2
17505.4,4,5,3,3,0.26,266.5,-1.27104,0.014635,0.32,0,2
18004,1,7,4,3,0.45,460.4,-0.8739,0.023765,0.505,1,2
18400.9,3,7,4,4,0.9,63.6,-0.28352,0.034565,0.42,1,2
18558.6,4,7,4,4,0.59,416.5,-0.56601,0.019925,0.46,0,2
18565.3,1,4,2,4,0.41,256.6,-1.30114,0.026635,0.285,0,2
18740.4,6,6,3,3,0.82,330.1,-0.96321,0.009565,0.22,1,2
18985,1,7,2,2,0.79,750,-0.739,0.02901,0.59,1,3
19083.4,0,6,4,1,0.28,582,-0.72825,0.030685,0.465,1,2
20349,4,7,1,3,0.33,350,-0.541,0.02501,0.4,1,3
22003,0,7,1,3,0.88,970,-0.138,0.01101,0.37,1,3
22460,3,6,2,1,0.62,770,-0.869,0.04701,0.41,1,0
22878,7,6,1,4,0.41,930,-0.669,0.03701,0.46,1,3
22900,3,7,4,2,0.32,700,-0.009,0.04701,0.37,1,0
23157,1,4,3,2,0.05,90,-0.43,0.01701,0.4,0,3
23477,5,7,3,1,0.91,560,-0.058,0.03201,0.38,1,0
23514,3,7,1,3,0.78,370,-0.294,0.03001,0.49,0,3
24234,3,3,2,1,0.9,90,-0.051,0.02601,0.35,1,0
24524,0,6,2,3,0.97,560,-0.906,0.02701,0.4,0,3
24703,0,2,1,3,0.26,250,-0.985,0.04901,0.43,0,3
24704,0,2,1,3,0.26,250,-0.985,0.04901,0.43,0,0
26100,6,6,2,2,0.63,470,-0.029,0.03801,0.45,0,3
26541,5,6,1,1,0.17,800,-0.782,0.02901,0.4,0,3
26641,4,4,4,1,0.4,430,-0.391,0.01401,0.35,0,3
27662,2,6,1,2,0.68,230,-0.667,0.04101,0.35,1,3
27663,2,6,1,2,0.68,230,-0.667,0.04101,0.35,1,0
28381,3,4,1,4,0.42,390,-0.562,0.02301,0.38,1,3
28382,3,4,1,4,0.42,390,-0.562,0.02301,0.38,1,0
28507,2,4,4,1,0.93,540,-0.097,0.03001,0.54,0,3
28672,5,7,4,2,0.82,650,-0.925,0.04101,0.48,0,3
28829,6,5,3,2,0.78,40,-0.644,0.04501,0.48,1,3
30602,5,4,3,3,0.8,360,-0.839,0.03801,0.35,0,3
30749,5,4,4,4,0.72,80,-0.443,0.04401,0.44,1,3
31610,4,5,2,4,0.91,300,-0.993,0.01801,0.36,0,3
31616,1,3,1,2,0.87,390,-0.971,0.03101,0.41,0,3
