SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
23387.6,0,6,4,3,1,120.4,-0.63345,0.0190575,0.2625,0,2
23591.8,4,6,2,4,0.33,110.7,-0.58425,0.0225075,0.2925,1,2
23616.3,0,5,1,4,0.15,146.1,-0.47355,0.0234075,0.3525,0,2
23616.6,1,2,4,3,0.63,144.4,-0.71955,0.0254475,0.2825,0,2
23621.7,0,5,2,4,0.2,94.8,-0.738,0.0255075,0.4125,0,2
23636.3,0,7,2,4,0.49,94.4,-0.6888,0.0174775,0.3125,1,2
23641.2,3,6,4,4,0.46,122.5,-0.5166,0.0175275,0.3425,0,2
23676.3,4,6,4,4,0.81,142.1,-0.4797,0.0201375,0.3125,1,2
23724,3,4,3,4,0.45,147.3,-0.68265,0.0253275,0.3925,0,2
23728.7,5,7,2,4,0.86,124.4,-0.725,0.0211775,0.59,1,2
23743,1,3,4,3,0.69,137.9,-0.7134,0.0241375,0.3225,1,2
23743.7,1,4,4,4,0.48,94,-0.71955,0.0184375,0.3225,1,2
23766.7,0,7,3,3,0.4,137.6,-0.55965,0.0207675,0.2825,1,2
23882.4,0,2,1,3,0.16,160,-0.48125,0.0314075,0.45,1,2
25531,5,6,2,3,0.24,70,-0.277,0.02501,0.42,0,3
25783.5,2,3,3,4,0.03,148.2,-0.68125,0.0228575,0.59,0,2
