SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
5303,2,7,4,2,0.99,100,-0.338,0.01501,0.45,0,3
5322.5,7,7,4,3,0.06,89.5,-0.3549,0.020305,0.495,0,2
5327.4,7,7,1,3,0.37,123.7,-0.33124,0.008075,0.635,0,2
5393.74,1,6,4,1,0.73,70.5375,-0.243317,0.00795188,0.2975,1,2
5433.3,1,2,3,4,0.34,120.7,-0.40222,0.020365,0.565,0,2
5528.35,3,4,4,4,0.57,100.95,-0.19392,0.0135275,0.3,0,2
5701.1,4,6,4,1,0.88,50,-0.3549,0.020755,0.605,0,2
5763,2,5,2,4,0.49,720,-0.408,0.02401,0.37,0,3
5799.35,5,6,1,3,0.34,74.15,-0.16968,0.0147175,0.23,0,2
5840.7,0,4,2,3,0.67,63,-0.42588,0.017775,0.465,0,2
5997.5,6,7,1,3,0.14,82.9,-0.72215,0.019275,0.53,1,2
6011.3,0,3,3,2,0.59,103.3,-0.7373,0.023555,0.42,0,2
6067.85,1,4,2,3,0.71,120.35,-0.20604,0.0109375,0.46,0,2
6141.28,1,3,3,3,0.95,60.075,-0.293152,0.00590375,0.535,0,2
6369.1,4,6,3,4,0.84,76.7,-0.3939,0.027085,0.28,0,2
6521.85,6,6,3,4,0.24,148.05,-0.3636,0.0128275,0.44,0,2
6551.95,2,7,1,4,0.96,107.95,-0.39087,0.0097875,0.41,0,2
6567.5,0,3,3,1,0.59,66.4,-0.62115,0.022885,0.26,0,2
6673.85,5,5,3,3,0.33,152.95,-0.43935,0.0066675,0.17,1,2
7416.05,0,6,1,4,0.76,94.2,-0.946017,0.0232625,0.21,1,2
7741.9,1,4,3,4,0.98,125.1,-0.303,0.012475,0.32,0,2
7905.1,1,7,3,2,0.02,105.7,-0.4242,0.020355,0.5,1,1
7988.65,3,7,2,3,0.14,487.85,-1.38323,0.03501,0.27,0,2
8336.5,1,7,1,4,0.05,147.8,-0.72215,0.028745,0.18,0,2
9060,0,5,1,3,0.62,580,-0.893,0.03901,0.39,1,3
9327.2,1,3,1,3,0.3,106.1,-0.43632,0.030905,0.77,0,2
9398.3,4,7,1,4,0.21,349.45,-0.585104,0.0159675,0.325,1,2
9730.6,0,7,1,3,0.55,573.3,-0.476086,0.0225825,0.355,0,2
10131.3,0,2,3,4,0.96,327.3,-1.25748,0.05,0.54,0,2
10243,1,5,3,3,0.91,120,-0.505,0.02301,0.36,1,3
10244,1,5,3,3,0.91,120,-0.505,0.02301,0.36,1,0
10930,2,3,3,4,0.87,540,-0.961,0.04601,0.51,0,3
11772,4,5,3,3,0.72,550,-0.711,0.01901,0.49,1,3
12676,0,3,4,3,0.2,810,-0.835,0.02901,0.37,1,3
13079,7,7,2,2,0.75,790,-0.863,0.02901,0.38,0,3
13128,5,6,2,2,0.65,560,-0.623,0.00901,0.39,0,3
13521.8,5,6,2,2,0.09,73,-0.84778,0.006575,0.36,0,2
13738,5,7,3,3,0.55,340,-0.998,0.04701,0.44,0,3
13827,2,3,1,3,0.4,150,-0.949,0.01501,0.45,1,3
13925.2,6,7,4,4,0.1,73.7,-0.71916,0.030655,1,0,2
14596,3,7,1,4,0.23,550,-0.254,0.02401,0.42,0,3
14639,0,7,1,2,0.43,540,-0.28,0.01401,0.39,0,3
15100,1,6,2,2,0.74,120,-0.808,0.04901,0.54,1,3
15682,2,6,1,3,0.69,160,-0.235,0.02701,0.5,1,3
15793.6,0,2,4,3,0.91,442.2,-0.58776,0.032685,0.33,1,2
16007,0,5,3,3,0.42,199.3,-0.0244,0.023905,0.255,0,2
16872.8,2,6,4,1,0.27,192,-0.61304,0.028585,0.56,1,2
16915,2,4,3,2,0.99,550,-0.681,0.04701,0.35,1,0
17152.1,2,5,4,3,0.96,273.8,-0.7228,0.021645,0.45,1,2
17429,3,7,1,3,0.07,10,-0.663,0.04201,0.53,1,3
18431.4,4,6,1,4,0.24,132.2,-0.0488,0.05,0.295,1,2
18532.9,5,6,4,3,0.95,130,-0.0264,0.05,0.355,1,2
21730,5,6,2,2,0.58,70,-0.874,0.00701,0.36,1,3
22360,2,6,4,4,0.14,680,-0.011,0.04401,0.59,0,3
24678,5,7,2,3,0.1,630,-0.228,0.02101,0.47,1,3
25858,1,4,4,3,1,10,-0.727,0.03801,0.47,0,3
26085,3,4,4,2,0.44,90,-0.922,0.03401,0.75,0,3
27394,0,7,1,4,0.14,570,-0.792,0.02601,0.44,0,3
29012,5,6,2,4,0.66,960,-0.985,0.02101,0.53,0,3
29212,3,7,2,2,0.98,490,-0.223,0.03301,0.41,1,3
29426,3,6,3,3,0.04,350,-0.543,0.04801,0.53,1,3
