SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
653,0,5,3,4,1,950,-0.036,0.02801,0.43,0,3
654,0,5,3,4,1,950,-0.036,0.02801,0.43,0,0
2594.39,0,4,3,4,0.18,18.6188,-0.569038,0.00495938,0.451875,0,2
2779.8,5,7,2,3,0.23,15.3094,-0.734059,0.00521969,0.375938,0,2
3641.8,6,7,4,4,0.74,39.8547,-0.6984,0.0112898,0.427969,0,2
3711.9,2,4,4,3,0.49,30.3094,-0.76642,0.0100697,0.365938,0,2
4953,3,7,4,3,0.26,380,-0.176,0.04301,0.57,0,3
5023,0,3,4,2,0.81,220,-0.602,0.02501,0.57,0,3
5198.78,1,4,3,4,0.47,78.875,-0.745691,0.0277175,0.4375,0,2
5240.48,4,6,2,4,0.97,47.875,-0.578291,0.0129575,0.7875,0,2
5797.5,4,7,1,2,0.54,86.875,-0.0282013,0.0465,0.28875,0,2
5948.1,4,6,1,4,0.87,370.9,-0.47376,0.026345,0.345,0,2
6092.78,1,2,2,4,0.47,35.475,-0.623946,0.0145375,0.7475,0,2
6093.1,2,7,3,4,0.38,432.3,-0.24192,0.031955,0.335,0,2
6139,3,5,4,2,0.94,510,-0.646,0.04501,0.52,0,3
6158.29,6,7,1,3,0.63,48.7375,-0.580269,0.0110788,0.53375,0,2
6960.8,0,4,2,3,0.93,197.1,-0.33264,0.029335,0.345,0,2
7434,1,2,1,2,0.52,760,-0.485,0.01401,0.4,0,3
7784.2,2,5,2,2,0.21,173.1,-0.4704,0.022025,0.365,0,1
8086.8,4,5,3,4,0.03,442.2,-0.19152,0.027085,0.465,0,2
8101.9,4,7,1,4,0.69,82.2,-0.908708,0.05,0.41,0,2
8255.6,1,5,3,3,0.54,316.7,-0.27888,0.011895,0.235,1,2
8564.7,2,3,2,3,0.82,701.8,-0.114,0.014055,0.535,0,2
8593.9,0,5,3,2,0.67,641.7,-0.0532,0.009895,0.415,0,2
8635.4,4,5,3,3,0.23,343.5,-0.24402,0.029115,0.18,0,2
9391.1,4,6,3,3,0.49,213.2,-0.34398,0.05,0.18,0,2
9924,2,3,1,4,0.67,75.75,-0.021204,0.05,0.4575,0,2
10036,6,7,3,2,0.93,500,-0.173,0.02601,0.47,0,3
10476.2,6,5,2,4,0.43,63.55,-0.0219108,0.0370125,0.4675,0,2
11262.8,1,2,1,2,0.72,83.1,-0.404719,0.05,0.24,0,2
11743,1,4,2,4,0.99,310,-0.336,0.02201,0.37,0,3
12705.9,6,6,4,2,0.25,432.7,-0.06528,0.05,0.335,0,2
12804,3,6,4,4,0.73,800,-0.076,0.01801,0.39,1,3
12805,3,6,4,4,0.73,800,-0.076,0.01801,0.39,1,0
13119,1,6,1,3,0.33,180,-0.144,0.04901,0.6,1,3
13523,2,2,3,3,0.07,530,-0.21,0.04301,0.37,1,0
14156,1,5,1,2,0.96,960,-0.243,0.03001,0.49,1,3
15108.2,6,5,3,3,0.57,103.6,-1.06711,0.05,0.35,0,2
15339,5,5,1,2,0.32,100,-0.334,0.03101,0.51,1,3
15539,5,6,2,4,0.79,460,-0.56,0.03901,0.35,0,3
15580.7,4,7,2,4,0.1,71,-0.02546,0.05,0.475,1,2
15828,2,6,3,3,0.92,760,-0.315,0.03901,0.62,0,3
15869.6,2,6,4,3,0.67,380.4,-0.87736,0.037425,0.35,0,2
16001.7,6,5,1,1,0.5,78.5,-0.01216,0.039425,0.515,1,2
16165,3,6,4,3,0.67,82.2,-0.76362,0.05,0.48,0,2
16528,4,6,2,3,0.9,270,-0.936,0.02201,0.37,1,3
16529,1,3,4,3,0.34,260,-0.294,0.03801,0.36,0,3
16658.8,1,7,2,4,0.56,67.5,-0.01767,0.049325,0.355,0,2
17180,2,3,2,3,0.34,640,-0.782,0.03201,0.35,0,3
17970,1,3,4,3,0.39,150,-0.742,0.03401,0.49,1,3
18298,5,6,2,3,0.43,630,-0.478,0.03701,0.46,0,3
