SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
6953,5,7,2,2,0.85,30,-0.41,0.02501,0.58,0,3
10313,1,1,3,3,0.27,480,-0.747,0.04501,0.38,0,3
12538.2,6,6,1,4,0.28,379,-0.69993,0.047845,0.455,0,2
12913,3,6,3,2,0.48,550,-0.113,0.02701,0.44,0,3
14288.6,2,4,3,3,0.57,197.4,-1.0538,0.037415,0.69,0,2
15125,1,7,1,2,0.26,880,-0.869,0.01801,0.43,0,3
15244,2,2,2,4,0.85,480,-0.399,0.02301,0.4,0,3
15568.2,5,5,4,3,0.77,450.6,-0.01152,0.020045,0.52,0,2
15602,5,6,1,4,0.75,60,-0.092,0.03901,0.45,1,3
15603,5,6,1,4,0.75,60,-0.092,0.03901,0.45,1,0
15654,2,5,4,4,0.16,530,-0.384,0.02701,0.61,0,3
15706,3,6,2,4,0.14,820,-0.645,0.04301,0.55,1,3
15902,0,2,4,4,0.7,560,-0.103,0.04801,0.58,1,3
15903,0,2,4,4,0.7,560,-0.103,0.04801,0.58,1,0
16338.2,5,6,1,4,0.34,559.2,-0.4695,0.021845,0.41,0,2
16355,0,5,1,2,0.54,10,-0.187,0.02101,0.39,0,3
16356,0,5,1,2,0.54,10,-0.187,0.02101,0.39,0,0
16423.6,0,2,4,2,0.93,469.3,-0.32552,0.018775,0.42,0,2
16476,6,6,3,4,0.73,730,-0.988,0.02901,0.43,1,3
16477,6,6,3,4,0.73,730,-0.988,0.02901,0.43,1,0
16699,4,5,4,2,0.15,270,-0.101,0.02501,0.74,0,3
16725,4,7,3,3,0.93,360,-0.896,0.03001,0.6,0,3
16853.6,3,3,3,4,0.68,495.7,-0.45698,0.038845,0.4,0,2
16877.3,0,4,1,3,0.79,415,-0.47655,0.049275,0.455,1,2
17005,1,4,1,3,0.23,10,-0.944,0.03001,0.43,1,3
17006,1,4,1,3,0.23,10,-0.944,0.03001,0.43,1,0
17187.2,1,4,4,2,0.61,419.9,-0.47576,0.042855,0.3,1,2
17188,4,7,4,4,0.5,510,-0.068,0.04901,0.57,1,3
17602,5,6,1,1,0.52,282.3,-0.60096,0.027095,0.21,0,2
17660,2,2,4,2,0.25,890,-0.185,0.04601,0.63,0,3
18032,5,7,3,4,0.96,740,-0.803,0.04501,0.74,0,3
18069,1,4,1,2,0.98,650,-0.868,0.03801,0.62,1,3
18118.2,0,2,2,4,0.48,463.5,-0.70738,0.036005,0.36,1,2
18138,0,2,2,4,0.32,460,-0.474,0.02701,0.45,0,3
18206.1,3,5,2,4,0.41,544.7,-1.12974,0.028755,0.78,0,2
18295.7,4,6,4,3,0.29,571.6,-0.54462,0.025415,0.4,0,2
19690,4,7,1,1,0.9,650,-0.823,0.01901,0.48,0,3
19859,3,6,3,1,0.24,350,-0.057,0.03601,0.38,0,3
19860,3,6,3,1,0.24,350,-0.057,0.03601,0.38,0,0
19988,3,4,3,1,0.61,90,-0.359,0.04801,0.36,1,0
20445,5,7,2,2,0.16,960,-0.996,0.01901,0.43,0,3
20706,0,6,4,3,0.45,110,-0.96,0.04301,0.68,0,3
20731,4,4,4,4,0.15,600,-0.347,0.04901,0.68,0,3
21812,0,7,3,3,0.39,690,-0.36,0.03501,0.84,0,3
22007,1,2,4,2,0.47,270,-0.596,0.02801,0.53,0,3
22084,0,2,2,3,0.58,840,-0.643,0.02801,0.54,1,3
22428,5,7,3,1,0.2,40,-0.501,0.03201,0.4,1,3
22429,5,7,3,1,0.2,40,-0.501,0.03201,0.4,1,0
22877,1,4,2,2,0.66,940,-0.764,0.03501,0.65,0,3
23047,2,2,1,2,0.89,340,-0.095,0.04401,0.35,0,3
23048,2,2,1,2,0.89,340,-0.095,0.04401,0.35,0,0
23750,5,6,1,3,0.56,260,-0.491,0.02801,0.44,0,3
23751,5,6,1,3,0.56,260,-0.491,0.02801,0.44,0,0
24205,1,7,4,3,0.99,360,-0.707,0.03401,0.41,1,3
24206,1,7,4,3,0.99,360,-0.707,0.03401,0.41,1,0
24646,3,3,4,3,0.22,480,-0.581,0.02501,0.48,1,3
24895,0,5,1,4,0.16,430,-0.263,0.04001,0.6,0,3
25387,0,4,4,4,0.21,900,-0.455,0.04801,0.4,1,0
25978,0,6,2,1,0.87,580,-0.189,0.02501,0.52,0,3
26126,1,1,1,4,0.11,320,-0.638,0.02101,0.4,0,0
26500,4,5,2,3,0.33,530,-0.947,0.01601,0.53,1,3
27551,7,6,4,3,0.1,600,-0.421,0.04901,0.55,1,0
28032,2,6,1,4,0.61,160,-0.958,0.03901,0.62,1,3
28537,3,7,2,3,0.49,440,-0.633,0.04201,0.61,1,3
29140,3,7,2,4,0.79,310,-0.016,0.03801,0.66,0,3
29235,7,7,2,3,0.78,380,-0.177,0.03101,0.38,1,0
29342,2,5,2,2,0.36,970,-0.404,0.02401,0.46,0,3
29659,4,5,3,4,0.19,740,-0.43,0.03201,0.5,0,3
29660,4,5,3,4,0.19,740,-0.43,0.03201,0.5,0,0
29994,3,7,1,2,0.15,210,-0.119,0.01301,0.35,0,3
30105,7,7,4,2,0.23,190,-0.246,0.01201,0.42,1,3
30584,0,5,3,3,0.16,870,-0.497,0.04401,0.67,1,3
30778,5,5,4,1,0.84,590,-0.969,0.04201,0.48,0,3
30837,5,5,2,4,0.38,980,-0.801,0.04001,0.5,1,0
31628,1,7,4,1,0.67,250,-0.532,0.03301,0.69,1,3
31738,2,3,4,3,0.77,420,-0.626,0.02901,0.42,0,3
31739,2,3,4,3,0.77,420,-0.626,0.02901,0.42,0,0
