SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
9783.9,1,7,3,2,0.84,29.05,-1.66925,0.0346175,0.4275,0,2
13333,2,3,1,4,0.56,150,-0.587,0.04301,0.42,0,3
16117,0,7,2,4,0.89,160,-0.396,0.04901,0.31,0,3
16118,0,7,2,4,0.89,160,-0.396,0.04901,0.31,0,0
16229.2,0,2,4,4,0.55,439.3,-0.36696,0.023825,0.335,0,2
16288.9,3,6,4,3,0.73,53.7,-1.26,0.027235,0.305,0,2
16333,2,5,2,3,0.64,570,-0.345,0.01501,0.27,0,3
16334,2,5,2,3,0.64,570,-0.345,0.01501,0.27,0,0
16360.2,0,7,1,4,0.22,38.7,-1.0332,0.032145,0.265,0,2
16671.7,2,3,4,2,0.86,22.2,-0.8652,0.05,0.245,1,2
16862.6,0,2,1,3,0.93,43.5,-1.2096,0.043515,0.355,0,2
17017.8,5,7,3,4,0.41,40.8,-1.1592,0.030345,0.345,0,2
17167.9,5,6,2,3,0.87,45.5,-0.6636,0.029715,0.275,0,2
17341.8,6,7,4,3,0.09,45.2,-0.8316,0.039235,0.545,0,2
17603.7,5,7,2,1,0.91,26.6,-0.8064,0.047225,0.565,0,2
17683,0,7,4,4,0.72,31.3,-1.2264,0.05,0.405,0,2
17690,3,6,4,4,0.09,541.7,-0.0935,0.007075,0.435,0,2
17870,3,7,3,4,0.59,50.3,-0.6972,0.043285,0.425,0,2
17889.7,0,4,3,3,0.7,46.8,-1.2012,0.047535,0.465,0,2
17968.9,0,7,4,4,0.7,53.5,-0.7392,0.039795,0.625,1,2
18029,2,3,3,3,0.72,800,-0.46,0.03901,0.43,0,3
18087.5,6,7,2,3,0.75,47.3,-0.9996,0.05,0.435,0,2
18118.4,2,6,2,2,0.44,22.3,-0.9492,0.037945,0.235,0,2
18167.6,4,6,3,3,0.96,38.7,-1.1424,0.033405,0.385,0,2
18192.6,3,6,3,4,0.14,56.5,-1.218,0.027285,0.475,0,2
18284.2,0,5,2,3,0.36,47,-0.7476,0.046655,0.235,0,2
18293.2,4,6,4,3,0.76,29.5,-1.2516,0.028865,0.645,0,1
18348,5,6,1,3,0.55,31,-0.6216,0.05,0.575,0,2
18425.6,3,5,4,3,0.24,43.5,-0.8484,0.047665,0.475,1,2
18769.8,0,6,4,1,0.71,56.3,-0.8316,0.036665,0.305,1,2
18810.5,1,6,1,2,0.84,28.4,-0.4368,0.035495,0.585,1,2
18865,5,5,1,4,0.41,60,-0.76,0.04601,0.35,1,0
18959.3,5,4,3,3,0.66,166,-0.3337,0.012805,0.275,0,2
18982,2,2,4,4,0.86,55.6,-0.6804,0.034535,0.475,0,2
19028.1,4,7,4,4,0.34,53.8,-0.5376,0.05,0.505,0,2
19942,3,6,2,4,0.7,190,-0.706,0.02801,0.58,1,3
20445,3,7,3,1,0.16,570,-0.528,0.01601,0.36,0,3
20854,3,6,4,1,0.81,850,-0.18,0.04201,0.27,0,3
20855,3,6,4,1,0.81,850,-0.18,0.04201,0.27,0,0
21910,6,7,2,1,0.04,990,-0.519,0.01201,0.35,1,0
21940,6,6,3,2,0.09,350,-0.498,0.01201,0.26,0,3
21941,6,6,3,2,0.09,350,-0.498,0.01201,0.26,0,0
22459,0,2,2,4,0.64,350,-0.828,0.02901,0.55,1,3
