SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
7540,0,5,3,4,0.6,520,-0.091,0.03401,0.34,1,0
8998,1,7,2,4,1,910,-0.318,0.01801,0.36,0,3
10186.8,2,7,4,4,0.49,80.7,-0.67095,0.05,0.455,0,2
10335.8,4,6,4,4,0.9,65.3,-0.57645,0.05,0.455,1,2
10716.4,0,6,2,4,0.21,33.6,-0.9072,0.030375,0.275,0,2
11676.1,2,6,1,2,0.43,60.3,-0.95445,0.029795,0.395,0,2
12206.3,6,7,1,2,0.41,37,-1.18125,0.025555,0.365,0,2
12295,4,4,1,2,0.29,60,-0.999,0.02201,0.39,0,3
12860,0,2,1,1,0.06,500,-0.721,0.03301,0.28,1,3
12861,0,2,1,1,0.06,500,-0.721,0.03301,0.28,1,0
12879,0,5,4,2,0.92,730,-0.61,0.01301,0.38,0,3
12894.4,1,7,2,2,0.77,505.5,-1.22175,0.05,0.53,0,2
13021,4,5,3,2,0.37,38.2,-1.27575,0.044725,0.435,1,2
13615.7,1,5,4,2,0.25,546.9,-0.31088,0.039405,0.705,0,2
14233,3,5,1,2,0.85,250,-0.285,0.02501,0.48,0,3
14642.8,2,4,3,2,0.55,387.9,-0.5973,0.022415,0.51,0,2
14713,2,3,1,2,0.15,160,-0.296,0.04901,0.63,1,3
14966.7,3,4,4,3,0.14,773.2,-0.39128,0.026255,0.615,1,2
15601.4,5,6,2,3,0.1,132.4,-0.22748,0.014815,0.485,0,2
16359,1,2,1,3,0.53,10,-0.914,0.04401,0.54,0,3
16612.6,0,7,1,4,0.75,815.4,-0.06527,0.026535,0.48,1,2
16680.8,2,5,1,4,0.64,161.1,-0.8379,0.022435,0.46,1,2
16779.3,2,7,4,4,0.9,528.1,-1.02432,0.020025,0.3,0,2
16864,4,6,2,2,0.71,282.8,-1.15624,0.039455,0.22,0,2
16996.9,2,3,4,4,0.37,298,-0.72675,0.032285,0.295,1,2
17102,6,6,4,1,0.38,530,-0.601,0.03801,0.39,1,0
17280,4,5,4,1,0.05,710,-0.014,0.01601,0.31,0,3
17348.9,2,4,2,3,0.11,389.5,-1.20015,0.014125,0.25,1,2
17495.5,2,7,2,3,0.1,549.6,-0.79928,0.022675,0.16,1,2
17669,1,3,2,2,0.37,230,-0.449,0.01801,0.42,1,3
17670,1,3,2,2,0.37,230,-0.449,0.01801,0.42,1,0
17671,3,3,4,1,0.99,100,-0.831,0.02601,0.32,0,3
19763,0,7,3,2,0.39,860,-0.281,0.02701,0.44,1,3
19887,0,4,4,3,0.83,930,-0.55,0.04501,0.27,1,3
19888,0,4,4,3,0.83,930,-0.55,0.04501,0.27,1,0
20102,1,3,1,1,0.79,60,-0.945,0.04601,0.35,1,0
20660,3,3,2,1,0.43,990,-0.914,0.04101,0.52,0,3
20789,4,7,3,4,0.29,260,-0.92,0.04301,0.58,1,3
20838,1,4,2,1,0.55,930,-0.155,0.03901,0.63,0,3
21036,5,4,4,4,0.19,20,-0.99,0.01801,0.25,0,3
21437,5,5,1,4,0.67,90,-0.254,0.04801,0.36,0,3
21438,5,5,1,4,0.67,90,-0.254,0.04801,0.36,0,0
22012,1,4,2,4,0.09,900,-0.649,0.03001,0.32,1,0
23612,4,7,4,3,0.52,840,-0.506,0.03801,0.29,1,0
23726,2,6,1,3,0.53,750,-0.538,0.00301,0.28,0,3
24199,5,5,1,1,0.83,380,-0.905,0.04401,0.48,1,3
24276,0,6,4,1,0.57,560,-0.991,0.01501,0.25,0,3
24277,0,6,4,1,0.57,560,-0.991,0.01501,0.25,0,0
26124,3,5,2,2,0.08,820,-0.168,0.01701,0.56,1,3
26800,4,5,2,2,0.81,850,-0.291,0.03601,0.46,0,3
27785,3,6,4,4,0.98,710,-0.871,0.03101,0.36,1,0
27794,4,3,3,1,0.7,660,-0.413,0.03501,0.34,1,0
28137,4,5,2,4,0.85,210,-0.855,0.04701,0.59,0,3
28717,2,2,2,2,0.21,560,-0.061,0.02301,0.42,0,3
28790,1,4,2,3,0.33,740,-0.383,0.01601,0.37,1,3
29400,3,4,3,1,0.24,770,-0.181,0.02701,0.6,0,3
30763,3,6,2,2,0.79,250,-0.931,0.04201,0.44,1,3
30819,4,4,4,1,0.09,920,-0.514,0.04201,0.52,0,3
31536,3,6,3,1,0.49,460,-0.945,0.01301,0.26,1,0
31691,3,4,4,4,0.54,390,-0.776,0.03101,0.26,0,3
31692,3,4,4,4,0.54,390,-0.776,0.03101,0.26,0,0
