SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
2953.56,0,2,3,3,0.91,27.825,-0.524472,0.0203106,0.536875,0,2
2962.2,0,6,3,3,0.97,64.2,-0.735,0.05,0.1,1,2
3531.75,6,7,3,1,0.05,16.9,-0.6811,0.05,0.4,0,2
4326,5,6,3,1,0.8,960,-0.307,0.03301,0.44,0,3
4327,5,6,3,1,0.8,960,-0.307,0.03301,0.44,0,0
4498.82,1,7,3,4,0.96,71.8,-1.18209,0.00737312,0.074375,1,2
4700.8,2,5,2,3,0.38,45.9,-0.2548,0.0318625,0.35,0,2
4895.91,2,3,1,4,0.97,77.6,-1.39174,0.0345606,0.496875,1,2
5775.85,5,7,3,2,0.65,285.1,-1.03488,0.0144825,1,0,2
6179,0,4,2,2,0.59,900,-0.231,0.04901,0.42,0,3
6180,0,4,2,2,0.59,900,-0.231,0.04901,0.42,0,0
7077.3,4,7,3,3,0.43,77.1,-1.0209,0.0330825,0.5175,0,2
7097.6,3,5,1,3,0.43,138.7,-0.4797,0.0155925,0.3875,1,2
7260.55,1,6,2,1,0.85,126,-0.4797,0.0214425,0.3375,0,2
7323.55,6,7,4,4,0.84,75.1,-0.55965,0.0273125,0.4175,0,2
7335.45,1,4,3,2,0.43,62.5,-0.87945,0.0345625,0.5475,0,2
7432.05,1,4,4,1,0.36,121.9,-0.39057,0.0117825,0.695,0,2
7456.5,2,7,1,3,0.77,160.4,-0.91635,0.0214925,0.0975,1,2
7495.4,3,6,3,4,0.99,350.6,-0.84812,0.0244325,0.0975,1,2
7551.7,1,2,1,4,0.25,50.3,-1.00245,0.0230625,0.3475,1,2
7671.2,3,5,4,1,0.67,116.1,-0.8487,0.0152125,0.4975,0,2
7830.7,5,6,3,2,0.97,169.1,-0.33825,0.0095025,0.1275,0,2
7987.6,2,3,2,2,0.94,61.7,-0.6396,0.0304025,0.4175,0,2
