SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
8024,0,6,3,3,0.98,50,-0.504,0.04001,0.65,0,3
8274,5,5,2,3,0.13,170,-0.518,0.01601,0.51,0,3
8309.3,2,7,3,4,0.7,239.6,-0.18368,0.035465,0.845,0,2
8384.5,2,7,1,4,0.41,174.7,-0.11648,0.05,0.815,1,2
8632,4,6,3,3,0.83,840,-0.505,0.00601,0.44,0,3
8764,0,6,2,2,0.32,800,-0.813,0.03301,0.83,0,3
8817.1,3,4,1,2,0.24,26.3,-0.51471,0.026775,0.58,0,2
9013,1,6,2,1,0.49,880,-0.489,0.04501,0.69,0,3
10597,0,2,2,2,0.55,740,-0.811,0.04801,0.8,1,3
10600,4,7,1,3,0.85,610,-0.384,0.04401,0.37,0,3
10601,4,7,1,3,0.85,610,-0.384,0.04401,0.37,0,0
11054,0,5,3,2,0.74,210,-0.224,0.04901,0.81,0,3
11142,3,6,1,1,0.71,30,-0.399,0.03901,0.44,1,3
11143,3,6,1,1,0.71,30,-0.399,0.03901,0.44,1,0
11194,0,2,3,4,0.01,90,-0.346,0.03201,0.49,0,3
11195,0,2,3,4,0.01,90,-0.346,0.03201,0.49,0,0
11261,5,6,1,1,0.99,80,-0.225,0.04101,0.68,0,3
11482,6,6,4,4,0.16,370,-0.416,0.03401,0.7,0,3
11597.4,0,7,1,3,0.28,510.7,-0.40638,0.014125,0.375,1,2
11731,4,6,1,4,0.41,970,-0.05,0.01501,0.52,1,3
13007,2,6,1,3,0.44,390,-0.296,0.03301,0.37,1,0
14054.7,6,7,4,4,0.69,52.5,-0.55796,0.014605,0.405,1,2
14198.5,3,5,1,4,0.75,91.3,-0.1813,0.011285,0.525,0,2
14475,1,2,3,1,0.48,340,-0.292,0.03501,0.53,1,3
14997.5,1,5,4,3,0.12,35.2,-0.5829,0.043715,0.515,0,2
15612,5,6,2,4,0.04,260,-0.24,0.04901,0.67,0,3
15617.7,4,4,1,3,0.17,52.8,-0.4785,0.05,0.465,0,2
15646.9,3,5,1,4,0.81,502.9,-0.8904,0.014185,0.2,1,2
15905.5,1,7,4,2,0.89,525.9,-0.72504,0.023585,0.29,1,2
16109,1,5,2,2,0.82,173.5,-0.86478,0.032645,0.385,1,2
16156,4,5,3,1,0.68,470,-0.048,0.01801,0.47,1,3
17132.1,0,4,1,3,0.9,283.5,-0.19776,0.041375,0.505,0,2
17225,1,5,4,3,0.82,720,-0.029,0.03101,0.39,0,3
17299,1,4,2,4,0.22,350,-0.521,0.02601,0.61,0,3
17570,4,5,4,3,0.02,690,-0.471,0.02401,0.63,1,3
17826.5,1,4,4,1,0.23,855.6,-0.0864,0.05,0.73,1,2
17834,1,3,1,3,0.1,750,-0.69,0.01501,0.42,1,3
17835,1,3,1,3,0.1,750,-0.69,0.01501,0.42,1,0
17926.1,1,4,3,4,0.78,450.9,-0.1206,0.043595,0.95,1,2
19004,5,7,3,3,0.79,610,-0.527,0.03601,0.35,1,0
19800,1,4,4,3,0.82,680,-0.137,0.04201,0.62,1,3
19943,5,6,3,1,0.71,970,-0.64,0.03501,0.37,1,0
20164,1,6,2,1,0.52,990,-0.68,0.04401,0.39,1,0
21993,1,6,4,2,0.59,40,-0.554,0.02201,0.74,0,3
22186,1,3,3,2,0.8,860,-0.939,0.04301,0.63,1,3
22187,1,3,3,2,0.8,860,-0.939,0.04301,0.63,1,0
22226,5,5,1,3,0.25,210,-0.301,0.02501,0.65,1,3
23278,2,7,1,1,0.05,130,-0.583,0.04401,0.42,0,3
23551,3,4,1,1,0.74,100,-0.259,0.01101,0.41,1,3
23887,2,6,1,4,0.83,680,-0.484,0.02401,0.51,0,3
24322,0,7,4,1,0.11,350,-0.411,0.01201,0.51,1,3
24543,0,7,1,3,0.18,510,-0.581,0.01601,0.38,0,3
24785,2,3,1,4,0.3,40,-0.87,0.04601,0.47,0,3
25479,2,4,4,4,0.62,370,-0.636,0.02801,0.38,0,3
25853,2,3,2,1,0.86,50,-0.377,0.01501,0.47,0,3
26149,6,7,4,2,0.67,690,-0.635,0.04701,0.48,0,3
26777,0,4,4,1,0.23,500,-0.233,0.04601,0.6,1,3
26885,0,6,2,3,0.1,960,-0.81,0.03901,0.35,1,0
27243,5,6,4,2,0.37,210,-0.994,0.02301,0.47,0,3
27526,2,5,1,1,0.52,500,-0.337,0.03401,0.35,0,3
27834,2,4,1,4,0.16,950,-0.416,0.02601,0.6,1,3
28790,0,4,1,2,0.46,500,-0.577,0.04701,0.88,1,3
28872,3,6,2,3,0.89,720,-0.593,0.04701,0.84,1,3
28992,1,7,1,2,0.29,620,-0.78,0.03801,0.58,1,3
29653,5,7,1,3,0.69,530,-0.206,0.03701,0.51,1,0
29777,1,2,3,4,0.23,300,-0.975,0.04301,0.42,0,3
29831,2,2,1,2,0.45,560,-0.543,0.02501,0.49,1,3
29872,1,5,4,2,0.83,810,-0.09,0.04501,0.7,0,3
30658,4,3,2,4,0.42,690,-0.497,0.04501,0.49,1,0
30722,1,2,2,4,0.31,280,-0.786,0.04501,0.7,0,3
31076,3,4,3,3,0.84,390,-0.781,0.04901,0.7,1,3
