SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
653,0,5,3,4,1,950,-0.036,0.02801,0.33,0,3
654,0,5,3,4,1,950,-0.036,0.02801,0.33,0,0
677.6,4,7,2,2,0.69,574.6,-0.03528,0.038665,0.375,0,2
837,2,3,3,4,0.87,893,-0.03672,0.021445,0.335,0,2
975.8,4,7,4,4,0.66,678.5,-0.0324,0.016245,0.265,0,2
2067,5,5,1,1,0.11,770,-0.549,0.03201,0.26,0,3
2068,5,5,1,1,0.11,770,-0.549,0.03201,0.26,0,0
2506,7,7,2,3,0.46,240,-0.357,0.03201,0.32,1,0
3673.9,4,4,3,2,0.83,138.05,-0.03927,0.0248875,0.365,0,2
4468.8,1,4,4,3,0.58,213.05,-0.02541,0.0410175,0.695,0,2
4898.45,0,4,2,2,0.61,180.5,-0.073164,0.04235,0.905,0,2
4953,3,7,4,3,0.26,380,-0.176,0.04301,0.47,0,3
4954,3,7,4,3,0.26,380,-0.176,0.04301,0.47,0,0
5023,0,3,4,2,0.81,220,-0.602,0.02501,0.47,0,3
5207.3,2,2,1,2,0.97,135.3,-0.02394,0.030465,0.31,0,2
5314.6,2,3,3,3,0.71,204.9,-0.0462,0.044675,0.51,0,2
5375.15,7,6,1,3,0.75,167.95,-0.0201096,0.0177425,0.305,0,2
5421.73,3,2,4,4,0.17,91.05,-0.0337342,0.013395,0.2925,0,2
5487.85,4,7,2,2,0.34,120.9,-0.0354564,0.03127,0.755,0,2
5669,3,3,1,3,0.91,490,-0.459,0.04501,0.67,0,3
6139,3,5,4,2,0.94,510,-0.646,0.04501,0.42,0,3
6264.5,0,4,4,4,0.85,203.4,-0.06132,0.047595,0.56,0,2
6527.8,0,3,2,3,0.92,35.3,-0.59857,0.020095,0.385,0,2
6568,3,3,4,1,0.95,740,-0.086,0.00401,0.47,1,3
6611.3,2,2,2,3,0.74,140.8,-0.05628,0.05,0.65,0,2
6660,3,6,1,2,0.51,358.3,-0.4368,0.029485,0.335,0,2
6722,5,6,1,1,0.15,300,-0.856,0.01801,0.35,0,3
7022,0,5,3,3,0.55,750,-0.166,0.03001,0.55,1,3
7098,2,5,1,2,0.43,220,-0.993,0.04501,0.77,0,0
7296.1,6,6,4,3,0.17,135.4,-0.0567,0.025625,0.41,1,2
7434,1,2,1,2,0.52,760,-0.485,0.01401,0.3,0,3
7952.9,3,3,2,3,0.3,179.3,-0.48384,0.023855,0.135,0,2
8224.5,0,7,3,3,0.45,132.6,-0.04998,0.028375,0.91,0,2
9181,3,5,3,3,0.59,560,-0.812,0.01301,0.39,1,3
9182,3,5,3,3,0.59,560,-0.812,0.01301,0.39,1,0
9303,1,5,1,4,0.16,30,-0.503,0.02001,0.49,1,3
10036,6,7,3,2,0.93,500,-0.173,0.02601,0.37,0,3
10037,6,7,3,2,0.93,500,-0.173,0.02601,0.37,0,0
10070,3,6,4,3,0.99,170,-0.042,0.04101,0.62,0,3
11299,6,7,1,4,0.92,200,-0.911,0.04901,0.75,1,3
11743,1,4,2,4,0.99,310,-0.336,0.02201,0.27,0,3
12805,3,6,4,4,0.73,800,-0.076,0.01801,0.29,1,0
13120,1,6,1,3,0.33,180,-0.144,0.04901,0.5,1,0
13253,4,4,1,4,0.56,970,-0.263,0.03801,0.52,0,3
13523,2,2,3,3,0.07,530,-0.21,0.04301,0.27,1,0
15539,5,6,2,4,0.79,460,-0.56,0.03901,0.25,0,3
15540,5,6,2,4,0.79,460,-0.56,0.03901,0.25,0,0
15828,2,6,3,3,0.92,760,-0.315,0.03901,0.52,0,3
