SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
8025,4,6,1,3,0.32,10,-0.184,0.03301,0.39,1,0
8458.4,1,6,4,3,0.58,202.4,-0.39996,0.05,0.545,0,2
8559.25,2,6,4,3,0.89,32.5,-0.656208,0.05,0.4875,0,2
8702,2,7,2,2,0.77,240,-0.551,0.03601,0.39,0,3
8895.7,1,3,1,1,0.29,35.95,-1.10074,0.0197125,0.5575,0,2
9973.7,4,5,1,3,0.54,30.2,-0.8316,0.0271375,0.5775,0,2
10055.1,2,4,1,4,0.27,143.2,-0.36432,0.05,0.395,0,2
10097.6,2,2,3,2,0.97,18.05,-0.583212,0.03706,0.9925,0,2
10191.7,1,5,3,3,0.21,169.1,-0.56628,0.05,0.335,0,2
11011.8,5,6,3,4,0.64,17.5,-0.909216,0.05,0.6675,0,2
11124.4,1,7,3,3,0.69,177.3,-0.40392,0.05,0.355,0,2
11818,4,6,1,1,0.56,27.1,-1.54123,0.05,0.3475,1,2
12234.8,2,7,1,2,0.43,30.2,-0.975744,0.05,0.6875,0,2
12424,5,5,4,2,0.81,148.7,-0.25092,0.022755,0.395,0,2
12439.4,4,7,4,3,0.31,34,-0.77616,0.05,0.3175,0,2
12491.7,0,3,4,1,0.81,160,-0.3321,0.040585,0.665,0,2
12507,2,3,3,4,0.55,83.9,-0.52029,0.041095,0.475,0,2
12672,0,3,1,3,0.3,580,-0.631,0.04301,0.61,0,3
12967.5,3,5,3,3,0.86,128.3,-0.4059,0.026895,0.465,0,2
13086.8,1,5,1,4,0.26,69.4,-0.32472,0.039615,0.585,1,2
13333,2,3,1,4,0.56,150,-0.587,0.04301,0.52,0,3
13586,0,1,3,3,0.51,40,-0.37,0.03701,0.43,0,3
14480.2,3,7,4,4,0.64,125.7,-0.27306,0.022975,0.665,0,2
14830,0,3,2,1,0.49,640,-0.856,0.03701,0.39,1,3
15066,5,6,2,1,0.37,320,-0.289,0.00801,0.4,1,3
15081.1,3,3,4,3,0.11,828.9,-0.0986,0.011625,0.425,1,2
15187,0,6,1,1,0.44,690,-0.619,0.03001,0.37,0,3
15531.2,6,6,3,3,0.91,76.4,-0.54981,0.020885,0.475,0,2
16117,0,7,2,4,0.89,160,-0.396,0.04901,0.41,0,3
16118,0,7,2,4,0.89,160,-0.396,0.04901,0.41,0,0
16333,2,5,2,3,0.64,570,-0.345,0.01501,0.37,0,3
16348.7,3,7,3,4,0.78,29.4,-1.0416,0.043565,0.655,0,2
16415.2,5,5,2,4,0.87,40.6,-0.462,0.020865,0.815,0,2
16618,3,4,1,2,0.76,810,-0.121,0.03001,0.35,1,3
16619,3,4,1,2,0.76,810,-0.121,0.03001,0.35,1,0
16890.7,4,6,3,4,0.74,541.4,-0.82503,0.037965,0.43,0,2
16937.3,0,6,2,4,0.46,40.3,-0.8988,0.042515,0.465,1,2
16966.6,1,6,2,1,0.22,33.8,-0.5544,0.05,0.665,0,2
17194,2,5,1,3,0.66,42.8,-0.9072,0.037435,0.615,1,2
17436.2,3,4,1,2,0.98,35.3,-1.0584,0.025625,0.395,1,2
18029,2,3,3,3,0.72,800,-0.46,0.03901,0.53,0,3
18058.7,1,2,1,3,0.58,56.7,-1.2432,0.033305,0.505,0,2
18208.3,5,7,2,4,0.38,49.5,-1.2516,0.044445,0.785,1,2
18360.7,7,7,1,3,0.33,37.6,-0.7896,0.05,0.315,0,2
18502.4,2,4,3,4,0.13,40.5,-0.5544,0.027665,0.695,1,2
18864,5,5,1,4,0.41,60,-0.76,0.04601,0.45,1,3
18907,6,6,4,2,0.61,52.1,-0.6048,0.024755,0.705,0,2
19016.2,3,3,1,4,0.3,31.1,-1.1004,0.05,0.765,0,2
19057.1,5,6,2,4,0.01,59.9,-0.714,0.036355,0.635,1,2
19179.5,2,2,1,3,0.11,35,-0.9828,0.05,0.405,0,2
19247,3,4,4,3,0.99,25.6,-1.1088,0.043895,0.515,0,2
20445,3,7,3,1,0.16,570,-0.528,0.01601,0.46,0,3
20854,3,6,4,1,0.81,850,-0.18,0.04201,0.37,0,3
21940,6,6,3,2,0.09,350,-0.498,0.01201,0.36,0,3
22459,0,2,2,4,0.64,350,-0.828,0.02901,0.65,1,3
23256,4,4,3,3,0.48,420,-0.071,0.03301,0.61,1,3
23746,3,4,3,2,0.91,910,-0.792,0.04401,0.41,1,3
23747,3,4,3,2,0.91,910,-0.792,0.04401,0.41,1,0
24206,1,7,2,3,0.38,440,-0.209,0.01901,0.35,1,3
24239,2,2,2,2,0.36,10,-0.274,0.02401,0.35,0,3
24533,1,5,1,1,0.81,120,-0.369,0.04101,0.45,1,3
28081,3,5,4,3,0.92,860,-0.872,0.03901,0.38,1,0
29092,0,6,2,3,0.14,530,-0.225,0.04401,0.71,1,3
29114,3,5,4,2,0.44,590,-0.801,0.04301,0.54,0,3
30057,1,3,3,4,0.67,830,-0.17,0.00801,0.41,1,3
31952,1,4,4,2,0.87,40,-0.84,0.04001,0.55,1,3
