SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
14983,4,6,4,4,0.9,130,-0.788,0.02701,0.38,0,3
14984,4,6,4,4,0.9,130,-0.788,0.02701,0.38,0,0
15900.6,0,7,2,4,0.92,409.5,-0.03675,0.013555,0.585,0,2
16121,5,7,2,3,0.23,10,-0.536,0.01701,0.62,0,3
17365,0,6,3,4,0.92,520,-0.835,0.04001,0.39,0,3
17679,5,5,1,4,0.9,270,-0.457,0.01701,0.5,1,3
17719,6,7,3,3,0.54,670,-0.086,0.03701,0.67,1,3
17724.2,1,5,1,4,0.5,289.3,-0.9744,0.020845,0.535,0,2
18752,1,6,2,1,0.7,930,-0.399,0.02801,0.7,1,3
19030,1,6,2,2,0.87,700,-0.825,0.03001,0.69,1,3
19954,5,6,2,4,0.22,870,-0.787,0.04101,0.4,1,3
19955,5,6,2,4,0.22,870,-0.787,0.04101,0.4,1,0
20012,5,7,2,3,0.73,640,-0.426,0.04501,0.55,0,3
20060,5,7,1,4,0.73,100,-0.064,0.04901,0.44,0,3
20061,5,7,1,4,0.73,100,-0.064,0.04901,0.44,0,0
20594,3,7,3,3,0.06,840,-0.87,0.03901,0.55,1,3
21013,1,5,1,2,0.49,460,-0.818,0.02801,0.44,1,3
21014,1,5,1,2,0.49,460,-0.818,0.02801,0.44,1,0
21029,0,5,2,3,0.24,600,-0.514,0.02301,0.46,1,3
21657,3,3,2,4,0.98,820,-0.285,0.04701,0.53,1,0
21784,4,7,1,4,0.57,960,-0.474,0.04201,0.38,0,3
21785,4,7,1,4,0.57,960,-0.474,0.04201,0.38,0,0
21853,4,7,3,4,0.75,380,-0.119,0.02901,0.49,0,3
21972,3,7,3,1,0.63,300,-0.369,0.03601,0.46,0,3
21973,3,7,3,1,0.63,300,-0.369,0.03601,0.46,0,0
22046,4,4,3,1,0.98,630,-0.56,0.04201,0.8,0,3
22074,0,5,1,2,0.59,140,-0.409,0.04601,0.66,1,3
22170,2,2,2,4,0.77,930,-0.676,0.03401,0.66,0,3
22348,6,7,2,1,0.47,920,-0.634,0.03701,0.51,0,3
22534,4,7,4,2,0.7,400,-0.838,0.04701,0.4,1,0
23065,3,4,4,4,0.76,370,-0.794,0.02601,0.54,0,3
23365,2,5,3,2,0.96,180,-0.999,0.00701,0.35,0,3
23819,4,6,4,3,0.53,390,-0.824,0.04001,0.68,0,3
23820,4,6,4,3,0.53,390,-0.824,0.04001,0.68,0,0
24128,4,7,1,4,0.43,710,-0.624,0.04601,0.45,1,0
24130,3,5,1,2,0.86,620,-0.277,0.01401,0.39,1,3
25225,3,4,4,2,0.16,270,-0.81,0.02201,0.41,0,3
25494,5,5,3,4,0.51,230,-0.5,0.03401,0.63,1,3
25806,3,7,4,3,0.81,540,-0.914,0.04001,0.71,0,3
26001,4,6,1,3,0.02,860,-0.553,0.02901,0.74,0,3
26823,4,3,2,2,0.12,840,-0.963,0.03301,0.47,1,0
27266,7,7,2,4,0.75,190,-0.314,0.02201,0.56,0,3
27711,3,7,1,1,0.13,60,-0.526,0.03001,0.7,0,3
28667,2,3,2,1,0.22,610,-0.814,0.02301,0.54,1,3
28941,3,6,2,4,0.14,420,-0.199,0.03901,0.38,1,3
28942,3,6,2,4,0.14,420,-0.199,0.03901,0.38,1,0
29279,5,7,4,4,0.45,220,-0.696,0.02801,0.37,1,3
29280,5,7,4,4,0.45,220,-0.696,0.02801,0.37,1,0
29313,2,4,3,1,0.74,520,-0.049,0.02701,0.51,1,3
29518,3,5,4,1,0.05,460,-0.23,0.03701,0.53,1,3
29519,3,5,4,1,0.05,460,-0.23,0.03701,0.53,1,0
30161,3,2,4,2,0.75,770,-0.566,0.04501,0.6,1,3
30372,2,2,1,2,0.24,940,-0.617,0.03301,0.36,1,0
30820,7,7,1,3,0.15,950,-0.245,0.02501,0.45,0,3
30970,3,6,4,3,0.1,710,-0.166,0.01901,0.52,0,3
31966,4,7,2,3,0.02,610,-0.63,0.02601,0.42,0,3
