SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
11672,1,7,4,4,0.92,42.3,-1.06932,0.0369075,0.4075,0,2
12567.9,0,7,2,2,0.8,19.85,-0.62832,0.0347375,0.9675,0,2
12672,0,3,1,3,0.3,580,-0.631,0.04301,0.61,0,3
13333,2,3,1,4,0.56,150,-0.587,0.04301,0.52,0,3
13586,0,1,3,3,0.51,40,-0.37,0.03701,0.43,0,3
14970,5,7,3,2,0.56,370,-0.511,0.03101,0.61,0,3
15187,0,6,1,1,0.44,690,-0.619,0.03001,0.37,0,3
15188,0,6,1,1,0.44,690,-0.619,0.03001,0.37,0,0
15214,0,1,2,2,0.79,760,-0.492,0.04801,0.5,0,3
16117,0,7,2,4,0.89,160,-0.396,0.04901,0.41,0,3
16118,0,7,2,4,0.89,160,-0.396,0.04901,0.41,0,0
16142,2,2,2,4,0.31,41.4,-1.1088,0.045865,0.365,0,2
16206.1,2,5,2,4,0.54,31.8,-1.1844,0.05,0.275,0,2
16333,2,5,2,3,0.64,570,-0.345,0.01501,0.37,0,3
16521.4,0,5,2,4,0.6,24,-0.798,0.021495,0.385,0,2
16570.2,2,6,4,4,0.41,46.4,-0.588,0.024045,0.795,1,2
16619,3,4,1,2,0.76,810,-0.121,0.03001,0.35,1,0
16992.7,2,3,1,4,0.25,36.9,-0.7812,0.05,0.545,1,2
17135,3,6,1,2,0.85,540,-0.305,0.02901,0.74,0,3
17358.1,3,4,2,2,0.27,22,-1.2348,0.05,0.605,1,2
17385.7,3,7,4,4,0.29,40.6,-1.218,0.033365,0.775,0,2
17440.9,2,4,3,4,0.55,33,-0.798,0.030475,0.555,1,2
17524.5,0,7,4,2,0.52,38.3,-0.4788,0.023185,0.485,0,2
17914.8,1,4,2,4,0.07,34.4,-1.1676,0.05,0.805,0,2
18029,2,3,3,3,0.72,800,-0.46,0.03901,0.53,0,3
18071.7,2,4,2,3,0.37,39.1,-0.8736,0.024475,0.645,0,2
18252.7,1,2,4,3,0.27,40.8,-0.7308,0.05,0.675,0,2
18474.7,2,6,1,2,0.85,51.3,-1.008,0.05,0.605,0,2
18579.3,1,4,4,4,0.89,27.2,-0.9156,0.05,0.465,0,2
18697.5,2,4,3,3,0.2,413.5,-0.52585,0.014785,0.48,0,2
18711.6,4,6,3,4,0.36,59,-0.7224,0.047735,0.695,1,2
18854.9,0,6,4,4,0.72,37.1,-0.7392,0.029975,0.715,1,2
18865,5,5,1,4,0.41,60,-0.76,0.04601,0.45,1,0
18935,1,5,1,4,0.58,41.8,-0.882,0.042715,0.645,1,2
18947.4,6,6,2,1,0.08,29.1,-0.6216,0.05,0.425,0,2
19153.3,3,7,2,3,0.28,55.1,-0.6636,0.047695,0.275,0,2
19942,3,6,2,4,0.7,190,-0.706,0.02801,0.68,1,3
20445,3,7,3,1,0.16,570,-0.528,0.01601,0.46,0,3
20854,3,6,4,1,0.81,850,-0.18,0.04201,0.37,0,3
20855,3,6,4,1,0.81,850,-0.18,0.04201,0.37,0,0
21909,6,7,2,1,0.04,990,-0.519,0.01201,0.45,1,3
21940,6,6,3,2,0.09,350,-0.498,0.01201,0.36,0,3
22459,0,2,2,4,0.64,350,-0.828,0.02901,0.65,1,3
23256,4,4,3,3,0.48,420,-0.071,0.03301,0.61,1,3
23747,3,4,3,2,0.91,910,-0.792,0.04401,0.41,1,0
24206,1,7,2,3,0.38,440,-0.209,0.01901,0.35,1,3
24207,1,7,2,3,0.38,440,-0.209,0.01901,0.35,1,0
24239,2,2,2,2,0.36,10,-0.274,0.02401,0.35,0,3
24534,1,5,1,1,0.81,120,-0.369,0.04101,0.45,1,0
24574,7,6,3,3,0.84,610,-0.257,0.04401,0.5,0,3
26648,5,7,4,3,0.95,40,-0.665,0.02201,0.57,0,3
26725,1,5,3,3,0.89,580,-0.745,0.04501,0.68,1,3
27285,1,5,1,2,0.49,130,-0.536,0.01601,0.43,0,3
27482,2,7,1,2,0.72,170,-0.866,0.03301,0.55,0,3
28081,3,5,4,3,0.92,860,-0.872,0.03901,0.38,1,0
28709,6,6,3,4,0.09,700,-0.271,0.01401,0.56,0,3
29092,0,6,2,3,0.14,530,-0.225,0.04401,0.71,1,3
29114,3,5,4,2,0.44,590,-0.801,0.04301,0.54,0,3
30057,1,3,3,4,0.67,830,-0.17,0.00801,0.41,1,3
31035,0,5,1,4,0.66,340,-0.809,0.02401,0.74,1,3
31115,7,6,1,3,0.81,670,-0.725,0.02101,0.43,0,3
31204,4,5,1,1,0.86,810,-0.999,0.02401,0.48,0,3
31952,1,4,4,2,0.87,40,-0.84,0.04001,0.55,1,3
