SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
9350.3,0,7,3,4,0.85,105.75,-0.967334,0.0257225,0.2475,0,2
9350.4,1,6,1,2,0.59,100.4,-0.599625,0.0274825,0.3525,0,2
9410.45,3,4,2,4,0.86,97.15,-0.730436,0.0286875,0.4925,0,2
9678.7,5,6,1,4,0.53,989.7,-0.99144,0.05,0.42,0,2
9738,2,6,4,4,0.34,900,-0.148,0.02801,0.56,0,3
9771.6,1,2,3,4,0.22,726.2,-0.6885,0.026885,0.24,0,2
9901.5,1,5,1,3,0.96,127.45,-1.02158,0.0204325,0.3075,0,2
9941.75,5,5,1,3,0.14,164.55,-0.812508,0.03585,0.5725,0,2
10005.1,2,7,3,2,0.34,124.35,-0.72324,0.0319225,0.3575,1,2
10504.6,0,3,2,3,0.81,50.05,-0.645381,0.0314125,0.3475,0,2
10940,3,5,4,1,0.42,350,-0.374,0.04301,0.47,0,3
10943.8,2,7,2,2,0.13,56.6,-0.638062,0.0107525,0.2225,0,2
11461.9,3,5,1,4,0.17,169.3,-0.16215,0.043855,0.355,1,2
12332.8,5,7,1,4,0.51,53.5,-0.0735,0.032445,0.38,0,2
12354.4,1,7,2,4,0.36,132.9,-0.6825,0.05,0.56,1,2
13049.1,0,3,1,3,0.27,52.5,-0.1035,0.037735,0.57,1,2
13593.9,4,5,2,2,0.44,45.5,-0.34348,0.034055,0.32,0,2
13858.5,4,6,3,4,0.52,80.7,-0.44895,0.022065,0.285,1,2
14111.9,2,3,2,4,0.85,95.5,-0.53505,0.025815,0.285,0,2
14189,4,4,4,2,0.33,550,-0.609,0.03401,0.37,0,3
14195,1,7,4,4,0.05,590,-0.284,0.01001,0.44,0,3
14205.4,3,7,4,2,0.05,171.7,-0.8487,0.033995,0.275,0,2
14344.4,2,7,1,4,0.51,72.1,-0.3813,0.012285,0.345,1,2
14540.4,0,4,3,3,0.11,110.8,-0.8118,0.013295,0.445,1,2
14808.7,2,4,2,4,0.99,77.7,-0.65805,0.020575,0.405,0,2
15139.8,5,6,3,4,0.94,69.4,-0.4551,0.026345,0.495,1,2
15156,4,5,4,2,0.55,860,-0.846,0.01501,0.66,0,3
15157.5,1,7,2,3,0.46,179.8,-0.6642,0.022685,0.385,0,2
15191.4,1,2,1,4,0.41,92.9,-0.58425,0.021895,0.385,0,2
15355.4,2,2,2,3,0.34,166.7,-0.87945,0.013855,0.395,1,2
15444.3,2,5,1,1,0.38,94.6,-0.3936,0.027795,0.365,1,2
15582,6,7,4,3,0.52,350,-0.589,0.02001,0.37,1,3
15821.3,0,4,4,4,0.27,131.4,-0.8487,0.013985,0.355,1,2
15860.9,0,3,2,2,0.13,176.5,-0.4797,0.018115,0.225,1,2
15861.1,1,7,2,3,0.13,130.8,-0.8979,0.013755,0.205,0,2
16298.3,3,5,1,4,0.46,171,-0.8733,0.020225,0.345,0,2
16448.2,3,5,1,4,0.8,129.1,-0.90405,0.024305,0.295,1,2
16488.9,4,4,3,3,0.23,98.6,-0.51045,0.013265,0.345,0,2
16514.6,2,6,4,2,0.31,106.5,-0.3936,0.027395,0.185,1,2
16750.2,2,7,2,2,0.07,108.1,-0.6396,0.018585,0.405,0,2
16772,0,5,3,4,0.17,380,-0.516,0.03401,0.52,1,3
16789,0,7,1,4,0.86,220,-0.784,0.04001,0.62,1,3
16803.7,4,5,3,2,0.39,142.1,-0.4797,0.030135,0.375,0,2
16922.5,3,7,4,1,0.34,68.3,-0.60885,0.030065,0.375,1,2
16954.2,0,4,2,1,0.26,95.9,-0.738,0.032935,0.295,0,2
16967.2,1,3,2,4,0.3,126.6,-0.7995,0.022665,0.265,1,2
17140,0,7,2,3,0.37,850,-0.054,0.03801,0.6,1,3
17404.9,5,5,3,4,0.74,252.3,-0.72163,0.042975,0.735,1,2
17655.1,2,7,1,3,0.81,138.6,-0.60268,0.05,0.545,1,2
17789.9,0,2,4,3,0.4,115.3,-0.92781,0.030415,0.815,0,2
17822.5,2,6,1,3,0.86,158.5,-0.86437,0.05,0.685,0,2
18246,1,3,4,4,0.89,770,-0.918,0.04201,0.36,1,3
18247,1,3,4,4,0.89,770,-0.918,0.04201,0.36,1,0
20478,0,4,4,3,0.03,660,-0.073,0.04301,0.48,1,3
20501,2,5,1,1,0.73,630,-0.992,0.03701,0.43,1,3
20756,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,3
20757,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,0
20993,1,2,2,3,0.33,170,-0.75,0.04101,0.48,1,3
21850,5,6,3,4,0.01,800,-0.599,0.01901,0.56,0,3
22213,1,4,4,3,0.87,90,-0.075,0.03501,0.56,1,3
22795,5,5,2,4,0.04,600,-0.234,0.02201,0.41,0,3
23464,3,5,1,1,0.94,420,-0.241,0.03701,0.56,1,3
25531,5,6,2,3,0.24,70,-0.277,0.02501,0.42,0,3
27454,1,3,3,3,1,120,-0.615,0.02301,0.35,0,3
28058,0,2,4,1,0.15,290,-0.216,0.03701,0.42,0,3
29399,6,7,2,3,0.23,950,-0.157,0.02201,0.46,1,3
29671,2,6,3,2,0.6,170,-0.793,0.04301,0.65,1,3
30506,1,3,2,1,0.27,510,-0.377,0.02401,0.37,0,3
30563,5,5,3,3,0.47,790,-0.06,0.03701,0.56,0,3
