SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
6980,1,4,4,1,0.31,200,-0.16,0.03301,0.45,0,3
7678,6,6,4,3,0.61,280,-0.115,0.03601,0.34,0,3
7679,6,6,4,3,0.61,280,-0.115,0.03601,0.34,0,0
9847.3,4,6,1,4,0.85,161.7,-0.5796,0.026565,0.45,0,2
10021,2,4,2,4,0.89,170,-0.498,0.02801,0.5,1,3
11873,4,5,3,4,0.88,250,-0.546,0.04101,0.25,0,3
11874,4,5,3,4,0.88,250,-0.546,0.04101,0.25,0,0
11952,4,7,2,2,0.16,60,-0.76,0.04401,0.47,0,3
13136,5,6,3,4,0.63,780,-0.33,0.04601,0.32,1,0
13912,1,5,1,1,0.12,100,-0.274,0.04401,0.42,0,3
14270.4,0,7,3,2,0.97,458.8,-0.3097,0.042575,0.295,1,2
14295,3,4,4,1,0.42,670,-0.696,0.04801,0.25,0,3
14296,3,4,4,1,0.42,670,-0.696,0.04801,0.25,0,0
14448.1,1,4,1,1,0.06,249.1,-0.3097,0.024315,0.345,0,2
14481.2,1,4,2,2,0.66,458.6,-0.2282,0.021915,0.325,0,2
14615.5,2,7,1,4,0.2,550,-1.0275,0.010735,0.545,0,2
14844.3,1,6,4,1,0.77,159.8,-0.9196,0.047555,0.4,1,2
15011.3,1,3,1,2,0.3,440,-0.2934,0.038495,0.355,1,2
15126.2,6,7,2,3,0.23,237.5,-0.4075,0.034915,0.225,1,2
15514.5,2,5,1,3,0.85,279,-0.39446,0.037435,0.285,0,2
15574,1,4,1,1,0.4,930,-0.381,0.01801,0.41,1,3
15604.9,1,6,2,1,0.69,198.1,-1.2768,0.023215,0.55,1,2
15798.2,4,5,2,3,0.45,186,-0.25428,0.031815,0.185,1,2
15849,3,6,2,4,0.81,270,-0.63,0.03501,0.38,0,3
15850,3,6,2,4,0.81,270,-0.63,0.03501,0.38,0,0
15992.9,3,7,4,3,0.74,136.8,-1.3152,0.020445,0.51,1,2
16031.2,4,6,4,4,0.87,352.8,-0.4795,0.019605,0.485,0,2
16038.9,6,7,4,3,0.95,512.6,-0.16626,0.032705,0.225,1,2
16068,6,5,2,1,0.11,720,-0.341,0.01401,0.34,0,3
