SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
429,0,4,2,3,0.91,100,-0.472,0.02001,0.67,0,3
2162,3,5,1,3,0.41,360,-0.922,0.01901,0.35,1,0
2684,0,4,3,4,0.22,530,-0.746,0.03001,0.38,1,0
2827,1,7,1,1,0.67,510,-0.869,0.02101,0.47,1,3
4096,5,5,2,3,0.81,370,-0.384,0.01501,0.48,0,3
5376,4,4,1,2,0.91,950,-0.781,0.03501,0.49,0,3
5446,6,5,3,3,0.47,530,-0.995,0.00901,0.35,0,3
7051,4,5,4,1,0.75,520,-0.835,0.02101,0.43,0,3
8044,0,2,1,4,0.38,850,-0.812,0.04401,0.35,1,0
9757,1,6,4,1,0.73,109.9,-0.7614,0.028365,0.255,1,1
10012.7,0,5,1,2,0.62,72.4,-0.7938,0.034455,0.435,0,2
10019,6,6,4,1,0.12,770,-0.501,0.03201,0.5,0,3
10234.5,1,3,4,4,0.34,90.2,-0.325653,0.0177675,0.28,1,2
10321,5,6,2,3,0.3,630,-0.992,0.03801,0.38,1,0
10483,7,7,2,2,0.86,590,-0.852,0.03801,0.39,0,3
10484,7,7,2,2,0.86,590,-0.852,0.03801,0.39,0,0
10673,4,5,1,3,0.77,380,-0.437,0.03201,0.56,1,3
10674,4,5,1,3,0.77,380,-0.437,0.03201,0.56,1,0
11800,3,7,4,1,0.86,560,-0.557,0.02301,0.49,0,3
11801,3,7,4,1,0.86,560,-0.557,0.02301,0.49,0,0
12248.5,0,7,4,1,0.82,66.5,-0.9801,0.027445,0.405,0,2
12277,5,6,1,1,0.2,780,-0.755,0.03501,0.58,1,3
12326.3,6,5,4,4,0.11,205.6,-0.66015,0.031015,0.175,0,2
12794.3,1,6,4,1,0.63,104.9,-0.3423,0.021675,0.505,1,2
13506.7,3,4,4,3,0.93,136.4,-0.46944,0.034875,0.185,0,2
14015.6,1,4,4,4,0.32,554,-0.35301,0.05,1,0,2
14584,3,7,4,1,0.99,690,-0.872,0.03801,0.42,1,0
14830.5,2,3,1,4,0.29,72.6,-0.35786,0.029095,0.38,0,2
15053,0,5,4,3,0.31,190,-0.992,0.03301,0.4,1,0
15547,4,3,2,1,0.02,410,-0.759,0.01801,0.44,0,3
15633.4,0,7,1,1,0.16,332.4,-0.19176,0.042045,0.975,1,2
16163,5,5,1,3,0.27,570,-0.55,0.04701,0.46,1,0
16213.1,5,6,3,4,0.24,901.3,-0.5014,0.032405,0.595,0,2
16333,1,7,1,1,0.13,300,-0.912,0.02201,0.4,1,0
16545,1,7,1,3,0.07,90,-0.409,0.00701,0.43,0,3
16546,1,7,1,3,0.07,90,-0.409,0.00701,0.43,0,0
16969.3,1,4,3,3,0.49,111.3,-0.01738,0.040205,0.64,1,2
17039,1,3,1,2,0.51,300,-0.442,0.03501,0.73,0,3
17425.8,2,4,3,3,0.11,898.7,-0.4646,0.032635,0.355,1,2
17700,4,4,4,3,0.92,70,-0.823,0.04901,0.65,0,3
18253.1,4,7,1,4,0.29,644,-0.1496,0.032645,0.56,0,2
18887,0,1,4,3,0.68,540,-0.625,0.01501,0.36,0,3
18888,0,1,4,3,0.68,540,-0.625,0.01501,0.36,0,0
18992,0,6,4,2,0.78,750,-0.577,0.03901,0.62,1,3
18993,0,6,4,2,0.78,750,-0.577,0.03901,0.62,1,0
19012,0,6,4,4,0.42,80,-0.81,0.02301,0.47,0,3
19066,2,2,4,3,0.32,140,-0.238,0.04901,0.59,1,3
19893,5,6,1,2,0.8,570,-0.724,0.04601,0.63,0,3
20780,4,3,4,2,0.13,630,-0.08,0.03601,0.52,0,3
21012,0,7,4,3,0.58,290,-0.822,0.02101,0.54,0,3
21579,0,4,1,4,0.42,890,-0.676,0.02401,0.67,1,3
23571,6,7,2,4,0.62,140,-0.489,0.03901,0.35,1,0
23962,7,6,2,1,0.69,460,-0.663,0.04001,0.35,1,0
24211,3,2,1,4,0.12,700,-0.59,0.03301,0.52,1,0
24388,4,4,4,3,0.12,580,-0.404,0.04801,0.48,0,3
24389,4,4,4,3,0.12,580,-0.404,0.04801,0.48,0,0
24660,1,2,3,4,0.19,460,-0.63,0.03601,0.65,1,3
24808,0,3,4,2,0.52,970,-0.178,0.04601,0.53,1,0
24874,6,7,2,4,0.34,100,-0.049,0.03201,0.76,1,3
24884,5,6,4,3,0.85,570,-0.287,0.04001,0.73,0,3
25125,2,1,1,2,0.46,770,-0.437,0.04601,0.47,0,0
25170,4,3,3,2,0.01,980,-0.187,0.04101,0.43,0,3
25556,1,4,4,2,0.53,780,-0.772,0.04401,0.69,0,3
26210,2,2,2,2,0.64,530,-0.37,0.00501,0.48,1,3
26304,4,6,4,3,0.32,410,-0.141,0.04101,0.67,1,3
26677,1,2,2,2,0.23,50,-0.617,0.02801,0.38,0,3
26678,1,2,2,2,0.23,50,-0.617,0.02801,0.38,0,0
27782,5,5,2,2,0.21,90,-0.022,0.03801,0.64,0,3
29144,7,6,4,2,0.02,240,-0.479,0.02201,0.41,1,0
29255,0,4,2,1,0.89,730,-0.46,0.02301,0.43,0,3
30926,3,3,3,1,0.61,520,-0.058,0.00901,0.4,1,3
31044,5,6,1,3,0.65,440,-0.639,0.03101,0.54,1,3
31045,5,6,1,3,0.65,440,-0.639,0.03101,0.54,1,0
31243,2,6,3,4,0.13,690,-0.697,0.04601,0.76,1,3
31486,3,5,3,4,0.61,640,-0.272,0.02701,0.56,1,3
