SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
6696,2,7,4,1,0.81,50,-0.932,0.01701,0.36,0,3
8031,6,7,1,1,0.22,370,-0.04,0.03701,0.55,0,3
8346.9,4,6,2,3,0.26,335.8,-0.0708,0.024505,0.535,0,2
8635,2,3,3,4,0.33,760,-0.075,0.03001,0.46,1,3
10862,1,1,1,4,0.16,580,-0.945,0.03501,0.41,0,3
12454,7,7,3,2,0.4,810,-0.859,0.03701,0.72,0,3
12966,2,6,4,3,0.09,157.4,-0.59444,0.032745,0.59,1,2
14341.9,6,7,1,2,0.43,839.2,-0.12835,0.021425,0.8,0,2
15082,3,5,1,3,0.29,490,-0.064,0.02401,0.57,1,3
15274.1,5,5,3,4,0.92,90,-0.04192,0.014435,0.27,0,2
15387.6,4,6,2,4,0.43,90,-0.02752,0.021145,0.29,0,2
15492.2,2,7,2,2,0.5,107.4,-0.03456,0.014885,0.39,0,2
15507.8,3,4,2,4,0.09,108.3,-0.02464,0.017175,0.24,1,2
15650.8,5,7,3,4,0.1,157.2,-0.03392,0.017565,0.32,0,2
15720,2,3,1,1,0.43,870,-0.042,0.04701,0.51,0,3
15978.6,0,5,2,1,0.88,77.8,-0.02496,0.010785,0.48,0,2
16188.4,6,6,2,3,0.73,104.2,-0.02816,0.023055,0.35,0,2
16355,0,7,4,4,0.33,880,-0.629,0.03201,0.44,0,3
16442,4,5,2,4,0.53,107.6,-0.03712,0.014325,0.33,0,2
16478,3,5,3,3,0.65,360,-0.06,0.02701,0.37,1,3
16479,3,5,3,3,0.65,360,-0.06,0.02701,0.37,1,0
16799.1,0,2,1,2,0.45,119.6,-0.04544,0.015725,0.21,0,2
16949,0,7,1,1,0.21,130,-0.99,0.02301,0.41,0,3
17079,3,5,4,3,0.48,380,-0.285,0.02201,0.37,0,3
17174.5,4,7,4,4,0.48,135.1,-0.01888,0.026135,0.47,1,2
17323.5,5,6,1,2,0.91,135.7,-0.0272,0.024525,0.53,0,2
17358.9,6,7,1,4,0.37,184.6,-0.0176,0.012765,0.36,0,2
17378.9,4,7,1,4,0.53,180.7,-0.04448,0.021205,0.3,1,2
17980.5,0,7,4,4,0.96,156.4,-0.0256,0.014575,0.57,0,2
18119,0,7,2,4,0.24,210,-0.946,0.03601,0.6,0,3
18188,3,5,1,3,0.36,760,-0.413,0.04801,0.41,0,3
18189,3,5,1,3,0.36,760,-0.413,0.04801,0.41,0,0
18513,5,7,2,3,0.64,270,-0.677,0.04801,0.53,0,3
18514,5,7,2,3,0.64,270,-0.677,0.04801,0.53,0,0
18823,0,3,4,4,0.49,960,-0.46,0.04401,0.46,0,3
18824,0,3,4,4,0.49,960,-0.46,0.04401,0.46,0,0
18973,4,6,4,4,0.06,240,-0.833,0.04601,0.65,0,3
19371,3,3,3,1,0.45,180,-0.852,0.03901,0.4,1,3
20866,2,5,3,4,0.51,150,-0.772,0.04401,0.5,0,3
20867,2,5,3,4,0.51,150,-0.772,0.04401,0.5,0,0
21993,4,7,1,3,0.24,410,-0.611,0.04201,0.55,1,3
23099,5,6,3,4,0.2,90,-0.813,0.02201,0.49,0,3
23383,2,4,1,3,1,650,-0.151,0.03901,0.58,0,3
24285,2,7,3,4,0.8,640,-0.13,0.03501,0.53,1,3
26749,4,6,2,2,0.45,610,-0.928,0.02601,0.45,0,3
29968,0,7,1,2,0.13,940,-0.56,0.03001,0.47,0,3
30451,2,5,4,2,0.81,140,-0.032,0.01801,0.42,0,3
31217,6,7,4,1,0.23,730,-0.349,0.04001,0.51,1,3
