CellID,SpID,Abundance
404,305.7,16
404,360,36806
404,439,1742
404,440,1830
404,828,0
404,1923,9608
404,2368,3483
404,3412,16705
404,5193,2955
404,5194,3120
404,5875,25820
404,6372,12139
404,6637,14470
404,6638,15923
404,9264,0
404,11731,3687
404,12249,12209
404,12832.4,505099
404,12892.6,0
404,13453,121765
404,13940.8,0
404,14051.5,190729
404,14217.7,0
404,14231,0
404,14488.4,46304
404,14810,0
404,15094,103270
404,15105.2,26860
404,15210,53854
404,15439,37678
404,15440,38075
404,15859,318537
404,16249.2,255147
404,16273.7,551267
404,16319.9,0
404,16414.3,175938
404,16854.4,212876
404,18179,0
404,18275,57816
404,18276,60166
404,18560,309325
404,19500,608283
404,19553,340287
404,19611,0
404,20110,68022
404,20158,3871087
404,20350,418306
404,20351,460401
404,21105,1613072
404,23286,0
404,23287,0
404,24072,4673050
404,24393,40603
404,24730,0
404,25015,14219510
404,25595,0
404,25751,158947
404,27233,665413
404,27604,12304380
404,29422,15597880
404,30048,3294667
404,31689,11952400
504,305.7,133040
504,360,3185293
504,439,127510
504,440,140119
504,828,0
504,1923,87024
504,2368,30056
504,3412,101919
504,5193,27605
504,5194,28748
504,5875,187565
504,6372,89039
504,6637,106107
504,6638,117551
504,9264,0
504,11731,20883
504,12249,59481
504,12832.4,1834283
504,12892.6,0
504,13453,640456
504,13940.8,0
504,14051.5,760461
504,14217.7,0
504,14231,0
504,14488.4,198495
504,14810,0
504,15094,0
504,15105.2,98046
504,15210,193790
504,15439,138526
504,15440,139834
504,15859,1153790
504,16249.2,0
504,16273.7,0
504,16319.9,0
504,16414.3,459482
504,16854.4,558397
504,18179,0
504,18275,0
504,18276,0
504,18560,750249
504,19500,1240430
504,19553,691900
504,19611,0
504,20110,0
504,20158,0
504,20350,639800
504,20351,702644
504,21105,2288699
504,23286,0
504,23287,0
504,24072,5915660
504,24393,51512
504,24730,0
504,25015,17352900
504,25595,0
504,25751,0
504,27233,777337
504,27604,0
504,29422,15069440
504,30048,0
504,31689,10994800
604,305.7,87643
604,360,2446144
604,439,108051
604,440,117686
604,828,0
604,1923,80202
604,2368,27459
604,3412,95736
604,5193,25924
604,5194,26358
604,5875,175233
604,6372,82356
604,6637,95474
604,6638,106348
604,9264,0
604,11731,18487
604,12249,56534
604,12832.4,1808077
604,12892.6,0
604,13453,597930
604,13940.8,0
604,14051.5,748005
604,14217.7,0
604,14231,0
604,14488.4,186696
604,14810,0
604,15094,0
604,15105.2,94390
604,15210,192057
604,15439,134019
604,15440,135883
604,15859,1125460
604,16249.2,0
604,16273.7,0
604,16319.9,0
604,16414.3,444390
604,16854.4,542235
604,18179,0
604,18275,0
604,18276,0
604,18560,719018
604,19500,1229929
604,19553,685286
604,19611,0
604,20110,0
604,20158,0
604,20350,622245
604,20351,683977
604,21105,2276445
604,23286,0
604,23287,0
604,24072,5915950
604,24393,51419
604,24730,0
604,25015,17383290
604,25595,0
604,25751,0
604,27233,772118
604,27604,0
604,29422,15088100
604,30048,0
604,31689,10936000
704,305.7,61924
704,360,1705569
704,439,76361
704,440,84563
704,828,0
704,1923,67832
704,2368,23704
704,3412,87854
704,5193,23041
704,5194,24000
704,5875,158793
704,6372,74635
704,6637,87436
704,6638,96074
704,9264,0
704,11731,17267
704,12249,53296
704,12832.4,1778986
704,12892.6,0
704,13453,539042
704,13940.8,0
704,14051.5,722645
704,14217.7,0
704,14231,0
704,14488.4,179045
704,14810,0
704,15094,0
704,15105.2,88939
704,15210,176915
704,15439,130208
704,15440,131962
704,15859,1051740
704,16249.2,0
704,16273.7,0
704,16319.9,0
704,16414.3,416102
704,16854.4,525149
704,18179,0
704,18275,0
704,18276,0
704,18560,685889
704,19500,1211584
704,19553,675344
704,19611,0
704,20110,0
704,20158,0
704,20350,601899
704,20351,661392
704,21105,2248470
704,23286,0
704,23287,0
704,24072,5867290
