"","spp.name","region"
"1",17663,1
"2",18340,1
"3",21546,1
"4",21996,1
"5",22345,1
"6",27163,1
"7",36463,1
"8",39040,1
"9",41009,1
"10",43974,1
"11",44029,1
"12",46642,1
"13",53969,2
"14",60287,2
"15",62583,2
"16",62766,1
"17",63040,1
"18",64458,1
"19",65528,1
"20",68180,1
"21",68765,1
"22",69008,1
"23",75782,1
"24",77549,2
"25",77651,1
"26",77655,2
"27",78903,1
"28",79346,2
"29",79717,1
"30",79781,1
"31",81079,1
"32",81498,1
"33",81720,2
"34",81878,1
"35",82460,1
"36",82765,4
"37",83551,1
"38",83554,2
"39",84376,1
"40",84759,1
"41",86332,2
"42",86982,1
"43",87059,2
"44",88294,3
"45",89175,3
"46",90085,1
"47",90282,1
"48",90680,4
"49",90755,1
"50",91125,2
"51",91216,1
"52",91471,2
"53",91887,1
"54",92208,1
"55",92901,1
"56",93026,4
"57",93535,1
"58",93672,1
"59",93704,3
"60",93983,1
"61",94191,3
"62",94328,1
"63",94507,3
"64",94854,1
"65",95153,1
"66",95308,2
"67",95560,2
"68",95698,5
"69",95707,1
"70",95922,1
"71",95951,4
"72",96037,2
"73",96297,1
"74",96314,1
"75",96377,3
"76",96481,5
"77",96678,1
"78",96750,2
"79",97353,4
"80",97500,1
"81",98102,2
"82",98171,3
"83",98200,2
"84",98680,1
"85",98805,1
"86",98890,1
"87",98924,4
"88",99180,2
"89",99737,1
"90",99792,2
"91",99906,4
"92",100035,4
"93",100114,2
"94",100349,9
"95",100449,8
"96",100866,4
"97",101018,2
"98",101039,2
"99",101099,2
"100",101789,3
"101",102251,1
"102",102307,2
"103",102478,1
"104",103015,8
"105",103033,1
"106",103099,1
"107",103223,1
"108",103264,4
"109",103375,3
"110",103404,1
"111",103416,6
"112",103540,3
"113",103561,1
"114",103633,1
"115",103789,3
"116",103961,3
"117",103995,3
"118",103996,2
"119",104007,2
"120",104011,1
"121",104226,1
"122",104324,5
"123",104424,2
"124",104543,2
"125",104783,2
"126",104790,5
"127",104824,2
"128",104991,1
"129",105005,6
"130",105029,3
"131",105033,3
"132",105197,2
"133",105382,5
"134",105395,1
"135",105661,9
"136",105671,4
"137",105742,1
"138",105859,9
"139",105947,3
"140",106176,1
"141",106241,3
"142",106255,1
"143",106410,9
"144",106580,6
"145",106650,1
"146",106819,3
"147",107055,4
"148",107059,1
"149",107140,2
"150",107203,3
"151",107205,5
"152",107365,3
"153",107369,3
"154",107392,3
"155",107559,3
"156",107635,1
"157",107750,2
"158",107799,1
"159",107853,2
"160",107889,1
"161",107932,10
"162",108003,1
"163",108064,2
"164",108074,3
"165",108142,2
"166",108250,1
"167",108294,4
"168",108353,1
"169",108393,1
"170",108432,8
"171",108444,1
"172",108499,4
"173",108508,6
"174",108585,1
"175",108656,2
"176",108784,5
"177",108927,10
"178",108963,3
"179",109020,1
"180",109146,9
"181",109151,1
"182",109304,5
"183",109555,5
"184",109579,2
"185",109620,3
"186",109624,3
"187",109647,4
"188",109653,2
"189",109832,1
"190",109986,10
"191",110046,2
"192",110199,1
"193",110264,1
"194",110367,2
"195",110462,2
"196",110538,9
"197",110587,6
"198",110629,2
"199",110685,2
"200",110702,4
"201",110726,5
"202",110762,7
"203",110885,3
"204",110941,7
"205",110967,5
"206",110979,3
"207",110982,3
"208",111192,1
"209",111201,7
"210",111224,1
"211",111274,2
"212",111285,2
"213",111296,2
"214",111363,8
"215",111368,4
"216",111372,1
"217",111447,1
"218",111502,1
"219",111538,2
"220",111584,2
"221",111595,1
"222",111729,3
"223",111749,1
"224",111755,1
"225",111781,4
"226",111794,2
"227",111806,2
"228",111904,8
"229",111908,2
"230",111991,1
"231",112012,2
"232",112044,1
"233",112172,2
"234",112216,6
"235",112258,1
"236",112265,7
"237",112318,2
"238",112369,4
"239",112412,4
"240",112452,1
"241",112465,8
"242",112487,3
"243",112508,2
"244",112600,2
"245",112628,8
"246",112681,2
"247",112829,2
"248",112952,3
"249",112962,5
"250",112963,4
"251",113012,1
"252",113054,2
"253",113084,3
"254",113093,9
"255",113097,7
"256",113191,2
"257",113328,3
"258",113340,1
"259",113343,4
"260",113353,4
"261",113365,3
"262",113366,4
"263",113409,3
"264",113440,4
"265",113446,2
"266",113493,4
"267",113495,6
"268",113510,8
"269",113530,6
"270",113692,2
"271",113708,5
"272",113711,3
"273",113715,4
"274",113781,4
"275",113784,2
"276",113812,3
"277",113843,1
"278",113924,1
"279",113956,2
"280",113984,4
"281",114006,6
"282",114036,6
"283",114067,7
"284",114105,1
"285",114141,8
"286",114155,3
"287",114232,2
"288",114339,4
"289",114347,1
"290",114351,10
"291",114398,1
"292",114412,4
"293",114413,4
"294",114453,2
"295",114471,4
"296",114554,6
"297",114570,3
"298",114577,4
"299",114622,4
"300",114699,2
"301",114700,2
"302",114749,4
"303",114781,5
"304",114816,4
"305",114827,4
"306",114847,4
"307",114874,7
"308",114888,3
"309",114892,4
"310",114922,7
"311",114930,1
"312",114932,2
"313",114933,1
"314",114944,5
"315",114967,1
"316",114975,3
"317",115118,3
"318",115160,4
"319",115172,1
"320",115199,1
"321",115202,3
"322",115231,5
"323",115301,4
"324",115320,8
"325",115326,3
"326",115378,5
"327",115413,4
"328",115419,10
"329",115431,8
"330",115446,1
"331",115486,6
"332",115516,1
"333",115525,1
"334",115595,7
"335",115644,3
"336",115657,3
"337",115706,4
"338",115727,3
"339",115735,1
"340",115754,3
"341",115799,1
"342",115810,1
"343",115811,2
"344",115818,4
"345",115841,1
"346",115847,8
"347",115923,7
"348",115943,5
"349",115948,2
"350",115979,1
"351",116037,3
"352",116052,1
"353",116212,5
"354",116236,2
"355",116276,7
"356",116326,7
"357",116327,3
"358",116348,8
"359",116356,7
"360",116376,9
"361",116381,4
"362",116401,1
"363",116422,3
"364",116426,3
"365",116452,5
"366",116490,1
"367",116507,4
"368",116530,2
"369",116599,7
"370",116639,3
"371",116662,3
"372",116663,4
"373",116676,8
"374",116686,6
"375",116688,4
"376",116692,2
"377",116700,7
"378",116726,2
"379",116740,2
"380",116833,3
"381",116836,4
"382",116837,2
"383",116841,10
"384",116856,3
"385",116860,6
"386",116876,3
"387",116890,2
"388",116902,5
"389",116909,1
"390",116915,5
"391",116934,6
"392",116956,5
"393",116963,2
"394",116969,9
"395",117007,2
"396",117035,1
"397",117050,10
"398",117051,6
"399",117069,7
"400",117070,1
"401",117083,2
"402",117096,2
"403",117097,2
"404",117099,1
"405",117145,1
"406",117214,9
"407",117233,8
"408",117250,10
"409",117290,4
"410",117331,2
"411",117347,1
"412",117382,7
"413",117429,5
"414",117433,2
"415",117442,3
"416",117458,5
"417",117475,1
"418",117494,10
"419",117522,6
"420",117583,3
"421",117591,5
"422",117612,3
"423",117636,1
"424",117644,9
"425",117653,3
"426",117675,5
