CellID,SpID,Abundance
404,13191,0
404,13244,332
404,14908,187
404,15273.4,783
404,15886,424
404,16076,100
404,16077,114
404,16330.4,769
404,16541.4,1401
404,16966.8,498
404,17518.7,7804
404,17952.5,514
404,18508,4822
404,18982,1839
404,18983,2283
404,19119,34955
404,19663,122179
404,20066,5405
404,20067,6009
404,20092,1596
404,20093,1484
404,20397,50429
404,20426,50713
404,20793,0
404,21093,208654
404,21473,106318
404,22543,223220
404,23256,171607
404,24681,541256
404,24682,711809
404,25326,3033016
404,25497,1135270
404,25498,1480050
404,25754,1295790
404,26174,2592222
404,26332,663680
404,26333,748283
404,26412,0
404,27219,848735
404,28638,0
404,28639,0
404,28823,0
404,28897,0
404,28980,0
404,29124,0
404,29437,4310910
404,29438,5017360
404,29809,0
404,29935,825741
404,29958,1467530
404,29990,0
404,30472,0
404,30492,6409200
404,30680,2831600
404,30681,3155420
404,31072,24236780
404,31073,27791530
404,31487,17608900
404,31488,20845400
404,31774,29435540
404,31775,31401070
504,13191,0
504,13244,7341
504,14908,3836
504,15273.4,23791
504,15886,5131
504,16076,1456
504,16077,1554
504,16330.4,11620
504,16541.4,21172
504,16966.8,6083
504,17518.7,102941
504,17952.5,2826
504,18508,0
504,18982,12040
504,18983,14473
504,19119,286149
504,19663,914982
504,20066,19656
504,20067,20470
504,20092,6155
504,20093,6220
504,20397,164668
504,20426,166458
504,20793,0
504,21093,702801
504,21473,348176
504,22543,658853
504,23256,523806
504,24681,1293140
504,24682,1719120
504,25326,5721100
504,25497,2189860
504,25498,2849700
504,25754,2384790
504,26174,4434930
504,26332,1149780
504,26333,1293800
504,26412,0
504,27219,0
504,28638,0
504,28639,0
504,28823,0
504,28897,0
504,28980,0
504,29124,0
504,29437,6709480
504,29438,7775650
504,29809,0
504,29935,1262350
504,29958,0
504,29990,0
504,30472,0
504,30492,8610800
504,30680,3795300
504,30681,4215010
504,31072,28860100
504,31073,31773880
504,31487,21617800
504,31488,26652500
504,31774,27445130
504,31775,16475190
604,13191,0
604,13244,1274
604,14908,786
604,15273.4,3555
604,15886,1292
604,16076,352
604,16077,316
604,16330.4,2407
604,16541.4,4533
604,16966.8,1424
604,17518.7,19731
604,17952.5,946
604,18508,0
604,18982,2932
604,18983,3469
604,19119,53953
604,19663,191043
604,20066,5010
604,20067,4986
604,20092,1333
604,20093,1356
604,20397,43047
604,20426,43044
604,20793,0
604,21093,195827
604,21473,102339
604,22543,210822
604,23256,168909
604,24681,529664
604,24682,709342
604,25326,3276275
604,25497,1209750
604,25498,1586180
604,25754,1406400
604,26174,2869317
604,26332,750063
604,26333,845922
604,26412,0
604,27219,0
604,28638,0
604,28639,0
604,28823,0
604,28897,0
604,28980,0
604,29124,0
604,29437,4667430
604,29438,5423380
604,29809,0
604,29935,890179
604,29958,0
604,29990,0
604,30472,0
604,30492,6120840
604,30680,2700000
604,30681,3008770
604,31072,23144330
604,31073,26749050
604,31487,17050300
604,31488,19868600
604,31774,29229060
604,31775,30066600
704,13191,0
704,13244,3339
704,14908,1523
704,15273.4,7638
704,15886,0
704,16076,618
704,16077,585
704,16330.4,4196
704,16541.4,7381
704,16966.8,2651
704,17518.7,30108
704,17952.5,1195
704,18508,0
704,18982,4661
704,18983,5349
704,19119,74621
704,19663,280281
704,20066,8025
704,20067,8341
704,20092,2253
704,20093,2172
704,20397,67721
704,20426,68541
704,20793,0
704,21093,248718
704,21473,123580
704,22543,283551
704,23256,216261
704,24681,654570
704,24682,877797
704,25326,3309482
704,25497,1334430
704,25498,1744830
704,25754,1533390
704,26174,2872658
704,26332,779330
704,26333,878196
704,26412,0
704,27219,0
704,28638,0
704,28639,0
704,28823,0
704,28897,0
704,28980,0
704,29124,0
704,29437,4807880
704,29438,5585100
704,29809,0
704,29935,919904
704,29958,0
704,29990,0
704,30472,0
704,30492,6287870
704,30680,2773460
704,30681,3087570
704,31072,22942670
704,31073,26265380
704,31487,17143200
704,31488,20359600
704,31774,28000380
704,31775,27654570
804,13191,0
804,13244,0
804,14908,1
804,15273.4,0
804,15886,0
804,16076,0
804,16077,1
804,16330.4,11
804,16541.4,10
804,16966.8,2
804,17518.7,18
804,17952.5,183
804,18508,114
804,18982,9
804,18983,10
804,19119,491
804,19663,803
804,20066,2
804,20067,3
804,20092,10
804,20093,3
804,20397,1
804,20426,5
804,20793,73
804,21093,227
804,21473,127
804,22543,718
804,23256,254
804,24681,707
804,24682,905
804,25326,2805
804,25497,776
804,25498,959
804,25754,166
804,26174,1938
804,26332,445
804,26333,488
804,26412,0
804,27219,673
804,28638,0
804,28639,0
804,28823,0
804,28897,0
804,28980,174717300
804,29124,0
804,29437,1112260
804,29438,1476280
804,29809,62704
804,29935,330722
804,29958,0
804,29990,0
804,30472,1171490
804,30492,3724520
804,30680,1729270
804,30681,2012500
804,31072,21730940
804,31073,26261320
804,31487,16861300
804,31488,20204000
804,31774,11964870
804,31775,31004
405,13191,0
405,13244,137618
405,14908,33295
405,15273.4,156339
405,15886,0
405,16076,3828
405,16077,3979
405,16330.4,25961
405,16541.4,294
405,16966.8,11073
405,17518.7,146634
405,17952.5,2181
405,18508,99494
405,18982,76
405,18983,97
405,19119,388926
405,19663,1243014
405,20066,138
405,20067,241
405,20092,9023
405,20093,9149
405,20397,0
405,20426,1483
405,20793,0
405,21093,776060
405,21473,397142
405,22543,271992
405,23256,479139
405,24681,1445400
405,24682,1808470
405,25326,9236540
405,25497,2697500
405,25498,3499380
405,25754,3145170
405,26174,6735320
405,26332,1574570
405,26333,1774730
405,26412,0
405,27219,1858231
405,28638,0
405,28639,0
405,28823,0
405,28897,0
405,28980,0
405,29124,0
405,29437,9582140
405,29438,11141000
405,29809,0
405,29935,1803050
405,29958,3202320
405,29990,0
405,30472,0
405,30492,0
405,30680,0
405,30681,0
405,31072,0
405,31073,0
405,31487,19838800
405,31488,19107300
405,31774,17893061
405,31775,8959806
505,13191,0
505,13244,20
505,14908,7
505,15273.4,37
505,15886,15
505,16076,47
505,16077,59
505,16330.4,127
505,16541.4,185
505,16966.8,261
505,17518.7,86311
505,17952.5,4081
505,18508,29648
505,18982,664
505,18983,651
505,19119,106747
505,19663,616279
505,20066,3920
505,20067,4506
505,20092,5285
505,20093,5309
505,20397,1772
505,20426,5514
505,20793,0
505,21093,174348
505,21473,174886
505,22543,180368
505,23256,375756
505,24681,216881
505,24682,251683
505,25326,5694590
505,25497,1029940
505,25498,1233730
505,25754,952153
505,26174,3078469
505,26332,741402
505,26333,863651
505,26412,0
505,27219,1922057
505,28638,1052683
505,28639,1082119
505,28823,0
505,28897,2324312
505,28980,0
505,29124,376949
505,29437,8459530
505,29438,10535400
505,29809,0
505,29935,1772970
505,29958,1630560
505,29990,1049433
505,30472,0
505,30492,5327470
505,30680,1663350
505,30681,1746580
505,31072,7608380
505,31073,8177980
505,31487,41012100
505,31488,43406100
505,31774,28571991
505,31775,12463229
605,13191,0
605,13244,0
605,14908,1
605,15273.4,0
605,15886,0
605,16076,7
605,16077,11
605,16330.4,16
605,16541.4,16
605,16966.8,10
605,17518.7,75880
605,17952.5,2285
605,18508,0
605,18982,189
605,18983,212
605,19119,58914
605,19663,262228
605,20066,32
605,20067,41
605,20092,2480
605,20093,2569
605,20397,16
605,20426,437
605,20793,0
605,21093,105325
605,21473,135344
605,22543,21639
605,23256,307509
605,24681,34115
605,24682,36778
605,25326,6265890
605,25497,874058
605,25498,1097210
605,25754,900274
605,26174,3509312
605,26332,758724
605,26333,899108
605,26412,0
605,27219,0
605,28638,1077375
605,28639,1111987
605,28823,0
605,28897,2432762
605,28980,0
605,29124,375680
605,29437,8310630
605,29438,10503700
605,29809,0
605,29935,1813100
605,29958,0
605,29990,999999
605,30472,0
605,30492,4974080
605,30680,1558540
605,30681,1638750
605,31072,7594810
605,31073,8149770
605,31487,38908000
605,31488,43660200
605,31774,28103920
605,31775,11962010
705,13191,0
705,13244,0
705,14908,0
705,15273.4,0
705,15886,0
705,16076,0
705,16077,0
705,16330.4,2
705,16541.4,11
705,16966.8,2
705,17518.7,264
705,17952.5,1075
705,18508,1407
705,18982,157
705,18983,195
705,19119,4577
705,19663,13635
705,20066,31
705,20067,22
705,20092,77
705,20093,62
705,20397,0
705,20426,12
705,20793,0
705,21093,1238
705,21473,1160
705,22543,3104
705,23256,2104
705,24681,2609
705,24682,3002
705,25326,16672
705,25497,3497
705,25498,4248
705,25754,334
705,26174,5058
705,26332,1891
705,26333,2092
705,26412,0
705,27219,2096
705,28638,1306
705,28639,1257
705,28823,0
705,28897,2253
705,28980,159795940
705,29124,272237
705,29437,5978580
705,29438,7121170
705,29809,219946
705,29935,1131520
705,29958,0
705,29990,620557
705,30472,0
705,30492,3274680
705,30680,1016570
705,30681,1064390
705,31072,5192870
705,31073,5629110
705,31487,28411300
705,31488,38323400
705,31774,44616490
705,31775,20752080
805,13191,0
805,13244,0
805,14908,2
805,15273.4,0
805,15886,0
805,16076,2
805,16077,0
805,16330.4,9
805,16541.4,11
805,16966.8,0
805,17518.7,37
805,17952.5,341
805,18508,252
805,18982,47
805,18983,60
805,19119,1221
805,19663,3435
805,20066,64
805,20067,60
805,20092,0
805,20093,0
805,20397,524
805,20426,586
805,20793,371
805,21093,1984
805,21473,1004
805,22543,2796
805,23256,0
805,24681,4137
805,24682,5511
805,25326,0
805,25497,4665
805,25498,6147
805,25754,0
805,26174,5418
805,26332,1754
805,26333,2102
805,26412,0
805,27219,1782
805,28638,0
805,28639,0
805,28823,0
805,28897,0
805,28980,170894850
805,29124,0
805,29437,3572010
805,29438,4149950
805,29809,133881
805,29935,676329
805,29958,0
805,29990,0
805,30472,2085910
805,30492,5648710
805,30680,2489460
805,30681,2765080
805,31072,23263020
805,31073,28187490
805,31487,20080500
805,31488,23443800
805,31774,0
805,31775,0
406,13191,0
406,13244,253451
406,14908,58549
406,15273.4,229160
406,15886,0
406,16076,15948
406,16077,15992
406,16330.4,110935
406,16541.4,153281
406,16966.8,53615
406,17518.7,349426
406,17952.5,14268
406,18508,122263
406,18982,5341
406,18983,7458
406,19119,551314
406,19663,1976931
406,20066,62861
406,20067,64886
406,20092,15567
406,20093,15861
406,20397,0
406,20426,430604
406,20793,0
406,21093,1097851
406,21473,502428
406,22543,1305940
406,23256,838201
406,24681,2268640
406,24682,2930430
406,25326,9141800
406,25497,3332130
406,25498,4295240
406,25754,3735660
406,26174,6657560
406,26332,1735600
406,26333,1952260
406,26412,0
406,27219,1954856
406,28638,0
406,28639,0
406,28823,0
406,28897,0
406,28980,0
406,29124,0
406,29437,10412000
406,29438,12055500
406,29809,0
406,29935,1932980
406,29958,3415460
406,29990,0
406,30472,0
406,30492,0
406,30680,0
406,30681,0
406,31072,0
406,31073,0
406,31487,20802000
