CellID,SpID,Abundance
404,6865,0
404,7540,0
404,8998,2025
404,8999,4852
404,10295.6,30137
404,10414,3055
404,11261.1,0
404,12295,0
404,12602,1284
404,12861,510
404,12879,0
404,14020,2743
404,14233,18722
404,14368,4980
404,14713,1726
404,15723,32709
404,16359,419007
404,16360,505249
404,16489.1,60374
404,16633.1,3913
404,16722.8,15856
404,17208,0
404,17280,0
404,17382,40862
404,17669,29313
404,17671,0
404,17672,0
404,17802.2,5668
404,18139.3,96394
404,19764,31040
404,19888,79651
404,20101,796590
404,20102,962254
404,20660,0
404,20789,84009
404,20838,0
404,21366,332615
404,21437,0
404,22012,20802
404,23612,86440
404,23726,477290
404,24200,0
404,24276,0
404,24277,0
404,26124,17559
404,26800,309234
404,26801,320690
404,27785,559374
404,27794,0
404,28137,2537383
404,28717,0
404,28718,0
404,28790,784973
404,28791,841553
404,29248,158346
404,29400,431186
404,29603,0
404,30763,4184010
404,30764,4793930
404,30819,0
404,31096,0
404,31535,2052040
404,31536,2213830
404,31691,3184151
404,31692,3318921
504,6865,110
504,7540,298
504,8998,8105
504,8999,28112
504,10295.6,160489
504,10414,0
504,11261.1,0
504,12295,0
504,12602,5791
504,12861,0
504,12879,0
504,14020,12675
504,14233,0
504,14368,0
504,14713,0
504,15723,135288
504,16359,1652815
504,16360,2030423
504,16489.1,248039
504,16633.1,0
504,16722.8,64376
504,17208,0
504,17280,0
504,17382,167288
504,17669,119607
504,17671,0
504,17672,0
504,17802.2,22903
504,18139.3,0
504,19764,81588
504,19888,0
504,20101,0
504,20102,0
504,20660,0
504,20789,104122
504,20838,0
504,21366,408071
504,21437,0
504,22012,25089
504,23612,0
504,23726,542733
504,24200,0
504,24276,0
504,24277,0
504,26124,18130
504,26800,320515
504,26801,331303
504,27785,580718
504,27794,0
504,28137,2595342
504,28717,0
504,28718,0
504,28790,801935
504,28791,862313
504,29248,161757
504,29400,441407
504,29603,0
504,30763,4246060
504,30764,4863260
504,30819,0
504,31096,0
504,31535,2082380
504,31536,2247850
504,31691,3255178
504,31692,3393453
604,6865,175
604,7540,389
