CellID,SpID,Abundance
404,6216,388
404,6865,194
404,7540,595
404,8998,10135
404,11208.8,171735
404,12295,0
404,12602,5242
404,12738.7,52805
404,12822,3320
404,12861,2468
404,12879,0
404,14020,12055
404,14095.6,214487
404,14233,107046
404,14368,30047
404,16124.8,204657
404,16337.5,0
404,16359,2087161
404,16689,61828
404,16755.6,76715
404,17102,0
404,17280,0
404,17669,98418
404,17671,0
404,17672,0
404,17865.6,28637
404,18102.7,885498
404,18131,74231
404,18743.6,191936
404,19763,106658
404,19887,274753
404,19888,352625
404,20101,3042000
404,20102,3783540
404,20660,0
404,20789,297001
404,21437,0
404,21438,0
404,22012,65965
404,22188,0
404,23612,272236
404,23726,1466553
404,24199,0
404,24276,0
404,24277,0
404,26124,51899
404,26800,906636
404,27784,1590720
404,27785,1844370
404,28137,4675700
404,28717,0
404,28790,1383440
404,30763,6604290
404,30764,7567770
404,30819,0
404,31535,3088690
404,31536,3331780
404,31691,6506824
404,31692,6481079
504,6216,0
504,6865,614
504,7540,1629
504,8998,30928
504,11208.8,686324
504,12295,0
504,12602,17927
504,12738.7,155437
504,12822,11304
504,12861,0
504,12879,0
504,14020,54816
504,14095.6,803389
504,14233,0
504,14368,0
504,16124.8,638354
504,16337.5,0
504,16359,6655474
504,16689,195299
504,16755.6,237910
504,17102,0
504,17280,0
504,17669,305739
504,17671,0
504,17672,0
504,17865.6,0
504,18102.7,2801970
504,18131,229831
504,18743.6,590025
504,19763,296714
504,19887,0
504,19888,0
504,20101,0
504,20102,0
504,20660,0
504,20789,309091
504,21437,0
504,21438,0
504,22012,67440
504,22188,0
504,23612,0
504,23726,1439828
504,24199,0
504,24276,0
504,24277,0
504,26124,46969
504,26800,833644
504,27784,1454130
504,27785,1684260
504,28137,4305690
504,28717,0
504,28790,1281980
504,30763,6144040
504,30764,7041370
504,30819,0
504,31535,2879700
504,31536,3108130
504,31691,5997520
504,31692,6076009
604,6216,0
604,6865,1145
604,7540,2502
604,8998,37156
604,11208.8,732417
604,12295,0
604,12602,18319
604,12738.7,170256
604,12822,11541
604,12861,0
604,12879,0
604,14020,58473
604,14095.6,806624
604,14233,0
604,14368,0
604,16124.8,641629
604,16337.5,0
604,16359,6725412
604,16689,195954
604,16755.6,239087
604,17102,0
604,17280,0
604,17669,304960
604,17671,0
604,17672,0
604,17865.6,0
604,18102.7,2782862
604,18131,229594
604,18743.6,591310
604,19763,298511
604,19887,0
604,19888,0
604,20101,0
604,20102,0
604,20660,0
604,20789,311976
604,21437,0
604,21438,0
604,22012,67392
604,22188,0
604,23612,0
604,23726,1428217
604,24199,0
604,24276,0
604,24277,0
604,26124,47631
604,26800,826694
604,27784,1461330
604,27785,1690720
604,28137,4292750
604,28717,0
604,28790,1283210
604,30763,6155070
604,30764,7046410
604,30819,0
604,31535,2876610
604,31536,3102270
604,31691,5951072
604,31692,6031149
704,6216,0
704,6865,1172
704,7540,2847
704,8998,56109
704,11208.8,792229
704,12295,0
704,12602,19039
704,12738.7,159252
704,12822,11848
704,12861,0
704,12879,0
704,14020,57168
704,14095.6,867117
704,14233,0
704,14368,0
704,16124.8,682072
704,16337.5,0
704,16359,7061540
704,16689,206909
704,16755.6,252711
704,17102,0
704,17280,0
704,17669,319986
704,17671,0
704,17672,0
704,17865.6,0
704,18102.7,2933103
704,18131,241078
704,18743.6,618480
704,19763,312540
704,19887,0
704,19888,0
704,20101,0
704,20102,0
704,20660,0
704,20789,326621
704,21437,0
704,21438,0
704,22012,70954
704,22188,0
704,23612,0
704,23726,1479605
704,24199,0
704,24276,0
704,24277,0
704,26124,47868
704,26800,840430
704,27784,1465930
704,27785,1699240
704,28137,4334280
704,28717,0
704,28790,1286870
704,30763,6163350
704,30764,7059710
704,30819,0
704,31535,2879550
704,31536,3109250
704,31691,6051463
704,31692,6124856
804,6216,0
804,6865,32
804,7540,41
804,8998,1907
804,11208.8,80441
804,12295,0
804,12602,2339
804,12738.7,29995
804,12822,1594
804,12861,0
804,12879,349420
804,14020,18731
804,14095.6,332845
804,14233,0
804,14368,0
804,16124.8,261293
804,16337.5,0
804,16359,2699409
804,16689,78682
804,16755.6,95637
804,17102,0
804,17280,0
804,17669,124575
804,17671,0
804,17672,0
804,17865.6,36382
804,18102.7,1126559
804,18131,94484
804,18743.6,248047
804,19763,123120
804,19887,316283
804,19888,405312
804,20101,0
804,20102,0
804,20660,0
804,20789,206419
804,21437,0
804,21438,0
804,22012,45841
804,22188,0
804,23612,190479
804,23726,1032775
804,24199,0
804,24276,0
804,24277,0
804,26124,35615
804,26800,673569
804,27784,1180950
804,27785,1367280
804,28137,3547460
804,28717,0
804,28790,1075130
804,30763,5399610
804,30764,6184440
804,30819,0
804,31535,2562910
804,31536,2763980
804,31691,5240255
804,31692,5297103
405,6216,5107
405,6865,2111
405,7540,6902
405,8998,97647
405,11208.8,1330270
405,12295,0
405,12602,30133
405,12738.7,0
405,12822,18863
405,12861,13858
405,12879,0
405,14020,135481
405,14095.6,0
405,14233,469856
