CellID,SpID,Abundance
404,5303,0
404,5322.5,0
404,5327.4,0
404,5393.74,0
404,5433.3,4
404,5528.35,240
404,5701.1,0
404,5763,251
404,5799.35,573
404,5840.7,664
404,5997.5,4
404,6011.3,430
404,6067.85,346
404,6141.28,523
404,6369.1,1447
404,6521.85,0
404,6551.95,590
404,6567.5,2419
404,6673.85,0
404,7416.05,2903
404,7741.9,52357
404,7905.1,5
404,7988.65,1718
404,8336.5,4728
404,9060,464278
404,9327.2,1372606
404,9398.3,112773
404,9730.6,1862402
404,10131.3,48596900
404,10243,15638200
404,10244,20905700
404,10930,6389410
404,11772,1250310
404,12676,1337480
404,13079,0
404,13128,2302404
404,13521.8,1503118
404,13738,5852220
404,13827,4359340
404,13925.2,1799172
404,14596,3768896
404,14639,8289630
404,15100,956
404,15682,186
404,15793.6,135
404,16007,35096
404,16872.8,0
404,16915,2397
404,17152.1,1
404,17429,852
404,18431.4,2651
404,18532.9,41
404,21730,22
404,22360,22
404,24678,9
404,25858,1906
404,26085,0
404,27394,63
404,29012,8
404,29212,1158
404,29426,52
504,5303,0
504,5322.5,0
504,5327.4,0
504,5393.74,0
504,5433.3,45
504,5528.35,942
504,5701.1,0
504,5763,2242
504,5799.35,1261
504,5840.7,85567
504,5997.5,13
504,6011.3,83079
504,6067.85,87147
504,6141.28,349975
504,6369.1,71980
504,6521.85,0
504,6551.95,590584
504,6567.5,779260
504,6673.85,0
504,7416.05,22844
504,7741.9,2106970
504,7905.1,359
504,7988.65,34253
504,8336.5,41427
504,9060,15301
504,9327.2,293194
504,9398.3,2054
504,9730.6,572799
504,10131.3,12053210
504,10243,1045270
504,10244,1425110
504,10930,1458449
504,11772,128309
504,12676,0
504,13079,0
504,13128,483613
504,13521.8,256432
504,13738,1120579
504,13827,445816
504,13925.2,277367
504,14596,716064
504,14639,0
504,15100,4043350
504,15682,3189780
504,15793.6,0
504,16007,160362190
504,16872.8,0
504,16915,2109810
504,17152.1,0
504,17429,5336390
504,18431.4,1249530
504,18532.9,0
504,21730,2860320
504,22360,1304485
504,24678,146094
504,25858,0
504,26085,0
504,27394,2353716
504,29012,1234029
504,29212,5129340
504,29426,242615
604,5303,0
604,5322.5,0
604,5327.4,0
604,5393.74,0
604,5433.3,29
604,5528.35,594
604,5701.1,0
604,5763,695
604,5799.35,1347
604,5840.7,4381
604,5997.5,44
604,6011.3,4297
604,6067.85,4209
604,6141.28,14499
604,6369.1,9440
604,6521.85,0
604,6551.95,24347
604,6567.5,48581
604,6673.85,0
604,7416.05,29338
604,7741.9,384961
604,7905.1,1705
604,7988.65,9580
604,8336.5,17705
604,9060,22553
604,9327.2,59946
604,9398.3,5137
604,9730.6,98613
604,10131.3,9910880
604,10243,2876390
604,10244,3843640
604,10930,1190168
604,11772,233029
604,12676,0
604,13079,0
604,13128,401096
604,13521.8,250879
604,13738,939660
604,13827,813446
604,13925.2,267152
604,14596,591561
604,14639,0
604,15100,5980280
604,15682,4153930
604,15793.6,0
604,16007,131688710
604,16872.8,0
604,16915,2225150
604,17152.1,0
604,17429,6532820
604,18431.4,1380550
604,18532.9,0
604,21730,3182030
604,22360,1078050
604,24678,149364
604,25858,0
604,26085,0
604,27394,1997688
604,29012,1044591
604,29212,5019860
604,29426,239963
704,5303,0
704,5322.5,0
704,5327.4,0
704,5393.74,0
704,5433.3,21
704,5528.35,458
704,5701.1,0
704,5763,482
704,5799.35,1070
704,5840.7,1475
704,5997.5,20
704,6011.3,1095
704,6067.85,1051
704,6141.28,3095
704,6369.1,12174
704,6521.85,0
704,6551.95,6093
704,6567.5,29916
704,6673.85,0
704,7416.05,26048
704,7741.9,1017604900
704,7905.1,117
704,7988.65,524501
704,8336.5,677143
704,9060,55385
704,9327.2,4774710
704,9398.3,2996
704,9730.6,6436920
704,10131.3,121786900
704,10243,42705900
704,10244,51498700
704,10930,10827640
704,11772,126
704,12676,0
704,13079,0
704,13128,3
704,13521.8,1
704,13738,841
704,13827,135
704,13925.2,0
704,14596,44
704,14639,0
704,15100,7059
704,15682,943
704,15793.6,0
704,16007,43157
704,16872.8,0
704,16915,9590
704,17152.1,0
704,17429,6967
704,18431.4,5546
704,18532.9,0
704,21730,128
704,22360,77
704,24678,22
704,25858,0
704,26085,0
704,27394,287
704,29012,21
704,29212,7997
704,29426,172
804,5303,1112
804,5322.5,0
804,5327.4,0
804,5393.74,0
804,5433.3,6
804,5528.35,272
804,5701.1,0
804,5763,243
804,5799.35,605
804,5840.7,616
804,5997.5,4
804,6011.3,421
804,6067.85,377
804,6141.28,953
804,6369.1,6115
804,6521.85,0
804,6551.95,1538
804,6567.5,11446
804,6673.85,0
804,7416.05,10844
804,7741.9,382727
804,7905.1,1
804,7988.65,4908
804,8336.5,11073
804,9060,638
804,9327.2,1067
804,9398.3,120
804,9730.6,9288
804,10131.3,3436776
804,10243,949874
804,10244,1255930
804,10930,305439
804,11772,72926
804,12676,78208
804,13079,0
804,13128,107947
804,13521.8,84068
804,13738,253989
804,13827,250227
804,13925.2,86359
804,14596,152293
804,14639,0
804,15100,1805700
804,15682,1236080
804,15793.6,1330830
804,16007,3049695
804,16872.8,0
804,16915,774350
804,17152.1,1994830
804,17429,2818690
804,18431.4,701350
804,18532.9,1499620
804,21730,1792850
804,22360,544869
804,24678,82156
804,25858,490426300
804,26085,8080090
804,27394,2812002
804,29012,1459645
804,29212,6876830
804,29426,9
405,5303,0
405,5322.5,0
405,5327.4,0
405,5393.74,0
405,5433.3,18
405,5528.35,448
405,5701.1,0
405,5763,510
405,5799.35,1079
405,5840.7,0
405,5997.5,4
405,6011.3,794
405,6067.85,0
405,6141.28,849
405,6369.1,1955
405,6521.85,0
405,6551.95,992
405,6567.5,0
405,6673.85,0
405,7416.05,3851
405,7741.9,88148
405,7905.1,22
405,7988.65,0
405,8336.5,8359
405,9060,583130
405,9327.2,1774555
405,9398.3,143921
405,9730.6,2574377
405,10131.3,61346900
405,10243,19529900
405,10244,26430500
405,10930,8365730
405,11772,1591190
405,12676,1683540
405,13079,0
405,13128,0
405,13521.8,0
405,13738,7486390
405,13827,5362870
405,13925.2,2335669
405,14596,4827034
405,14639,24342940
405,15100,0
405,15682,458185
405,15793.6,31199
405,16007,40822
405,16872.8,0
405,16915,43252
405,17152.1,19
405,17429,381
405,18431.4,1337
405,18532.9,44
405,21730,0
405,22360,4
405,24678,0
405,25858,3093
405,26085,0
405,27394,33
405,29012,4
405,29212,0
405,29426,33
505,5303,0
505,5322.5,11
505,5327.4,2
505,5393.74,0
505,5433.3,50
505,5528.35,1583
505,5701.1,0
505,5763,1836
505,5799.35,3403
505,5840.7,2159
505,5997.5,30
505,6011.3,1862
505,6067.85,3785
505,6141.28,74855
505,6369.1,7339
505,6521.85,7
505,6551.95,8154
505,6567.5,5987
505,6673.85,49
505,7416.05,8767
505,7741.9,181215100
505,7905.1,608895
505,7988.65,1787442
505,8336.5,2164089
505,9060,4694160
505,9327.2,30204420
505,9398.3,2027440
505,9730.6,20063900
505,10131.3,36591550
505,10243,75295100
505,10244,54312600
505,10930,25009580
505,11772,71
505,12676,649
505,13079,2
505,13128,5
505,13521.8,3
505,13738,2114
505,13827,156
505,13925.2,1
505,14596,256
505,14639,347
505,15100,1288
505,15682,314
505,15793.6,333
505,16007,43197
505,16872.8,0
505,16915,3202
505,17152.1,12
505,17429,1152
505,18431.4,3763
505,18532.9,94
505,21730,23
505,22360,28
505,24678,8
505,25858,6418
505,26085,0
505,27394,69
505,29012,10
505,29212,1646
505,29426,59
605,5303,0
605,5322.5,0
605,5327.4,0
605,5393.74,0
605,5433.3,187
605,5528.35,4181
605,5701.1,0
605,5763,4791
605,5799.35,7870
605,5840.7,6919
605,5997.5,258
605,6011.3,5979
605,6067.85,13803
605,6141.28,710752
605,6369.1,74974
605,6521.85,2815
605,6551.95,230184
605,6567.5,103232
605,6673.85,314
