"","spp.name","region"
"283",24043,6
"284",24045,7
"285",24045,6
"286",24047,9
"287",24049,6
"288",24053,9
"289",24053,8
"290",24059,9
"291",24059,10
"292",24059,8
"293",24060,6
"294",24060,5
"295",24082,10
"296",24082,9
"297",24087,8
"298",24104,2
"299",24104,3
"300",24107,3
"301",24107,1
"302",24107,2
"303",24108,6
"304",24108,5
"305",24112,8
"306",24112,7
"307",24117,9
"308",24126,6
"309",24144,2
"310",24153,4
"311",24156,10
"312",24158,8
"313",24158,9
"314",24159,6
"315",24159,5
"316",24160,5
"317",24161,6
"318",24162,7
"319",24162,6
"320",24171,10
"321",24172,6
"322",24172,5
"323",24173,6
"324",24180,10
"325",24193,10
"326",24196,10
"327",24196,9
"328",24204,7
"329",24204,6
"330",24213,9
"331",24215,7
"332",24215,8
"333",24216,8
"334",24216,9
"335",24216,7
"336",24224,10
"337",24228,10
"338",24228,9
"339",24230,10
"340",24239,4
"341",24242,8
"342",24242,7
"343",24246,7
"344",24246,6
"345",24250,10
"346",24257,4
"347",24257,3
"348",24257,5
"349",24271,2
"350",24271,3
"351",24281,9
"352",24281,10
"353",24286,8
"354",24286,7
"355",24305,3
"356",24324,9
"357",24324,8
"358",24327,7
"359",24336,10
"360",24336,9
"361",24351,8
"362",24356,4
"363",24356,5
"364",24362,7
"365",24362,8
"366",24366,9
"367",24369,6
"368",24369,5
"369",24370,8
"370",24370,9
"371",24374,9
"372",24377,9
"373",24385,5
"374",24385,4
"375",24393,10
"376",24396,6
"377",24396,7
"378",24405,10
"379",24407,10
"380",24410,10
"381",24412,8
"382",24412,9
"383",24436,4
"384",24438,2
"385",24438,3
"386",24449,6
"387",24449,7
"388",24458,9
"389",24458,8
"390",24461,8
"391",24461,7
"392",24462,5
"393",24462,6
"394",24463,10
"395",24469,10
"396",24474,8
"397",24475,6
"398",24475,5
"399",24479,5
"400",24479,6
"401",24484,9
"402",24484,8
"403",24487,9
"404",24487,10
"405",24498,2
"406",24498,3
"407",24502,8
"408",24502,9
"409",24508,5
"410",24510,10
"411",24510,9
"412",24517,7
"413",24517,8
"414",24518,4
"415",24528,8
"416",24528,7
"417",24529,7
"418",24531,6
"419",24531,7
"420",24532,10
"421",24536,3
"422",24537,4
"423",24543,6
"424",24543,7
"425",24548,10
"426",24549,4
"427",24568,10
"428",24572,8
"429",24577,7
"430",24577,8
"431",24583,6
"432",24584,9
"433",24584,8
"434",24585,9
"435",24587,10
"436",24589,10
"437",24596,8
"438",24596,7
"439",24600,9
"440",24601,10
"441",24601,9
"442",24604,7
"443",24604,8
"444",24611,6
"445",24611,5
"446",24614,7
"447",24614,8
"448",24615,10
"449",24621,4
"450",24621,5
"451",24622,8
"452",24622,7
"453",24624,5
"454",24624,6
"455",24632,2
"456",24632,3
"457",24636,8
"458",24636,7
"459",24640,6
"460",24654,10
"461",24654,9
"462",24656,5
"463",24656,4
"464",24657,9
"465",24658,7
"466",24661,10
"467",24667,7
"468",24668,8
"469",24668,9
"470",24670,3
"471",24670,4
"472",24682,4
"473",24682,3
"474",24683,7
"475",24683,8
"476",24687,5
"477",24687,4
"478",24695,4
"479",24701,10
"480",24702,4
"481",24704,6
"482",24704,5
"483",24705,9
"484",24706,5
"485",24706,4
"486",24709,7
"487",24709,8
"488",24711,9
"489",24711,8
"490",24716,8
"491",24721,10
"492",24727,5
"493",24727,6
"494",24728,7
"495",24728,8
"496",24731,10
"497",24736,9
"498",24736,8
"499",24741,7
"500",24742,3
"501",24748,3
"502",24748,2
"503",24749,6
"504",24749,5
"505",24749,4
"506",24754,9
"507",24755,7
"508",24755,6
"509",24758,9
"510",24758,8
"511",24770,4
"512",24770,3
"513",24774,10
"514",24779,6
"515",24783,8
"516",24783,9
"517",24786,10
"518",24795,10
"519",24798,1
"520",24798,2
"521",24802,7
"522",24802,8
"523",24808,10
"524",24809,8
"525",24809,9
"526",24810,6
"527",24810,5
"528",24814,10
"529",24819,7
"530",24819,8
"531",24822,9
"532",24822,8
"533",24824,10
"534",24824,9
"535",24826,5
"536",24830,7
"537",24832,6
"538",24832,5
"539",24837,9
"540",24838,10
"541",24843,9
"542",24844,8
"543",24844,9
"544",24845,5
"545",24845,6
"546",24846,10
"547",24848,4
"548",24848,3
"549",24854,2
"550",24854,3
"551",24858,9
"552",24858,10
"553",24862,4
"554",24862,5
"555",24864,7
"556",24864,8
"557",24865,9
"558",24866,8
"559",24867,2
"560",24869,1
"561",24869,2
"562",24874,5
"563",24874,6
"564",24879,10
"565",24885,10
"566",24890,9
"567",24891,2
"568",24891,3
"569",24897,8
"570",24897,9
"571",24902,4
"572",24902,5
"573",24906,8
"574",24906,7
"575",24908,5
"576",24908,6
"577",24914,10
"578",24915,5
"579",24915,6
"580",24918,3
"581",24918,2
"582",24925,8
"583",24925,7
"584",24927,7
"585",24927,8
"586",24928,10
"587",24931,9
"588",24931,10
"589",24937,5
"590",24937,4
"591",24938,7
"592",24939,1
"593",24939,2
"594",24940,6
"595",24940,5
"596",24941,8
"597",24941,9
"598",24943,10
"599",24944,10
"600",24945,10
"601",24948,6
"602",24949,10
"603",24954,7
"604",24954,6
"605",24958,5
"606",24966,7
"607",24966,6
"608",24968,6
"609",24968,5
"610",24969,3
"611",24969,4
"612",24972,9
"613",24973,10
"614",24974,6
"615",24977,8
"616",24977,7
"617",24980,9
"618",24982,7
"619",24983,6
"620",24983,7
"621",24984,3
"622",24984,4
"623",24985,1
"624",24988,8
"625",24988,9
"626",24991,4
"627",24993,8
"628",24993,7
"629",24995,10
"630",24995,9
"631",24999,9
"632",25003,9
"633",25003,10
"634",25004,10
"635",25005,4
"636",25005,5
"637",25006,7
"638",25006,8
"639",25007,7
"640",25007,8
"641",25010,7
"642",25015,10
"643",25022,10
"644",25023,5
"645",25023,6
"646",25024,10
"647",25028,6
"648",25028,5
"649",25031,10
"650",25031,9
"651",25032,4
"652",25032,5
"653",25034,9
"654",25034,10
"655",25036,5
"656",25036,4
"657",25039,8
"658",25039,9
"659",25042,7
"660",25042,8
"661",25043,4
"662",25043,3
"663",25043,2
"664",25050,8
"665",25050,7
"666",25052,5
"667",25052,4
"668",25054,7
"669",25054,6
"670",25057,5
"671",25061,5
"672",25063,9
"673",25063,10
"674",25065,4
"675",25065,3
"676",25066,7
"677",25067,8
"678",25071,7
"679",25071,8
"680",25074,4
"681",25074,5
"682",25079,10
"683",25080,10
"684",25081,4
"685",25082,9
"686",25082,10
"687",25084,4
"688",25087,6
"689",25087,5
"690",25096,9
"691",25096,10
"692",25101,4
"693",25102,6
"694",25104,8
"695",25104,7
"696",25106,10
"697",25108,3
"698",25113,10
"699",25118,4
"700",25121,5
"701",25121,4
"702",25122,9
"703",25125,2
"704",25125,3
"705",25126,3
"706",25127,5
"707",25127,6
"708",25128,4
"709",25131,6
"710",25131,5
"711",25132,10
"712",25139,2
"713",25139,3
"714",25140,4
"715",25143,6
"716",25144,9
"717",25147,8
"718",25151,2
"719",25155,10
"720",25158,3
"721",25160,10
"722",25161,2
"723",25161,1
"724",25163,4
"725",25168,3
"726",25168,2
"727",25170,7
"728",25170,8
"729",25171,5
"730",25172,7
"731",25172,8
"732",25174,8
"733",25174,9
"734",25177,10
"735",25177,9
"736",25178,8
"737",25178,7
"738",25182,3
"739",25182,4
"740",25185,1
"741",25186,8
"742",25186,9
"743",25187,10
"744",25189,10
"745",25192,4
"746",25192,5
"747",25193,4
"748",25198,6
"749",25199,8
"750",25201,10
"751",25201,9
"752",25202,10
"753",25204,5
"754",25204,4
"755",25207,7
"756",25209,3
"757",25209,2
"758",25211,3
"759",25211,4
"760",25215,8
"761",25215,9
"762",25216,7
"763",25216,8
"764",25217,3
"765",25219,9
"766",25219,8
"767",25223,2
"768",25223,1
"769",25225,2
"770",25225,1
"771",25225,3
"772",25226,7
"773",25227,2
"774",25228,8
"775",25228,6
"776",25228,7
"777",25231,6
"778",25231,7
"779",25233,8
"780",25233,7
"781",25234,9
"782",25235,9
"783",25236,4
"784",25236,5
"785",25239,3
"786",25242,6
"787",25243,5
"788",25246,3
"789",25246,2
"790",25248,8
"791",25248,9
"792",25250,8
"793",25250,7
"794",25251,2
"795",25253,4
"796",25254,10
"797",25255,4
"798",25255,2
"799",25255,3
"800",25256,10
"801",25257,5
"802",25261,6
"803",25262,8
"804",25262,9
"805",25264,4
"806",25264,5
"807",25265,10
"808",25267,5
"809",25267,6
"810",25271,2
"811",25275,9
"812",25275,10
"813",25278,2
"814",25278,3
"815",25282,6
"816",25283,1
"817",25284,3
"818",25285,5
"819",25286,1
"820",25287,2
"821",25289,10
"822",25291,9
"823",25291,8
"824",25292,10
"825",25293,6
"826",25294,1
"827",25294,2
"828",25295,2
"829",25297,7
"830",25297,8
"831",25301,5
"832",25301,4
"833",25302,10
"834",25302,9
"835",25303,3
"836",25304,10
"837",25307,4
"838",25308,7
"839",25310,2
"840",25310,1
"841",25311,5
"842",25311,4
"843",25312,1
"844",25314,1
"845",25316,2
"846",25316,3
"847",25317,8
"848",25317,9
"849",25320,2
"850",25321,3
"851",25322,2
"852",25323,8
"853",25325,9
"854",25325,10
"855",25328,10
"856",25329,8
"857",25329,9
"858",25331,7
"859",25331,6
"860",25333,6
"861",25333,5
"862",25334,2
"863",25334,1
"864",25335,6
"865",25335,5
"866",25336,7
"867",25336,8
"868",25337,7
"869",25338,5
"870",25340,10
"871",25341,2
"872",25341,1
"873",25343,2
"874",25344,10
"875",25345,9
"876",25345,10
"877",25346,6
"878",25348,1
"879",25351,2
"880",25352,8
"881",25355,7
"882",25355,8
"883",25358,2
"884",25364,10
"885",25368,10
"886",25373,1
"887",25376,8
"888",25377,10
"889",25378,6
"890",25379,8
"891",25379,7
"892",25380,10
"893",25380,9
"894",25383,7
"895",25383,8
"896",25387,10
"897",25387,9
"898",25388,5
"899",25388,6
"900",25397,5
"901",25397,6
"902",25398,9
"903",25398,8
"904",25402,7
"905",25402,8
"906",25403,3
"907",25403,2
"908",25405,7
"909",25405,6
"910",25406,7
"911",25407,2
"912",25407,1
"913",25407,3
"914",25409,5
"915",25410,7
"916",25411,7
"917",25411,8
"918",25412,2
"919",25414,2
"920",25415,6
"921",25415,7
"922",25417,4
"923",25417,5
"924",25418,7
"925",25418,8
"926",25419,3
"927",25420,10
"928",25422,9
"929",25423,5
"930",25423,4
"931",25424,3
"932",25424,4
"933",25424,5
"934",25425,10
"935",25426,2
"936",25426,3
"937",25427,4
"938",25428,3
"939",25429,1
"940",25430,9
"941",25430,10
"942",25433,2
"943",25433,3
"944",25437,5
"945",25437,7
"946",25437,6
"947",25438,10
"948",25440,9
"949",25440,10
"950",25441,4
"951",25441,5
"952",25443,2
"953",25443,3
"954",25445,10
"955",25447,6
"956",25448,3
"957",25448,4
"958",25450,6
"959",25450,5
"960",25451,10
"961",25453,7
"962",25454,10
"963",25455,4
"964",25455,3
"965",25457,2
"966",25460,10
"967",25461,1
"968",25462,8
"969",25462,9
"970",25463,3
"971",25463,2
"972",25465,5
"973",25467,4
"974",25467,5
"975",25468,7
"976",25469,9
"977",25469,8
"978",25470,5
"979",25471,8
"980",25471,9
"981",25472,1
"982",25472,2
"983",25473,2
"984",25473,3
"985",25474,10
"986",25474,9
"987",25476,10
"988",25479,10
"989",25480,2
"990",25483,7
"991",25485,5
"992",25485,6
"993",25487,1
"994",25488,6
"995",25488,7
"996",25490,7
"997",25491,4
"998",25495,4
"999",25498,4
"1000",25498,5
"1001",25499,1
"1002",25501,5
"1003",25502,8
"1004",25503,4
"1005",25503,3
"1006",25505,9
"1007",25505,10
"1008",25506,10
"1009",25506,9
"1010",25507,5
"1011",25507,6
"1012",25508,3
"1013",25508,2
"1014",25509,3
"1015",25509,4
"1016",25511,5
"1017",25511,4
"1018",25512,9
"1019",25513,7
"1020",25513,6
"1021",25515,4
"1022",25516,10
"1023",25516,9
"1024",25517,7
"1025",25517,6
"1026",25518,6
"1027",25519,8
"1028",25521,7
"1029",25521,6
"1030",25523,2
"1031",25524,4
"1032",25528,6
"1033",25528,5
"1034",25529,1
"1035",25530,8
"1036",25530,9
"1037",25532,8
"1038",25532,7
"1039",25534,4
"1040",25534,3
"1041",25535,1
"1042",25536,2
"1043",25536,3
"1044",25537,2
"1045",25537,3
"1046",25537,4
"1047",25538,7
"1048",25539,4
"1049",25541,3
"1050",25543,9
"1051",25544,6
"1052",25544,5
"1053",25546,9
"1054",25547,7
"1055",25548,5
"1056",25549,8
"1057",25551,10
"1058",25551,9
"1059",25552,10
"1060",25553,3
"1061",25553,4
"1062",25555,2
"1063",25555,1
"1064",25556,7
"1065",25556,6
"1066",25557,3
"1067",25558,5
"1068",25558,4
"1069",25559,7
"1070",25559,8
"1071",25560,7
"1072",25561,7
"1073",25562,1
"1074",25562,2
"1075",25563,4
"1076",25563,3
"1077",25564,1
"1078",25566,3
"1079",25566,2
"1080",25567,2
"1081",25567,1
"1082",25569,1
"1083",25570,6
"1084",25570,7
"1085",25571,8
"1086",25572,7
"1087",25573,9
"1088",25573,8
"1089",25574,2
"1090",25575,1
"1091",25576,9
"1092",25576,8
"1093",25578,3
"1094",25579,7
"1095",25580,4
"1096",25580,5
"1097",25583,1
"1098",25583,2
"1099",25584,10
"1100",25585,10
"1101",25587,5
"1102",25587,4
"1103",25588,4
"1104",25588,3
"1105",25589,7
"1106",25590,2
"1107",25590,1
"1108",25591,6
"1109",25594,9
"1110",25595,1
"1111",25596,3
"1112",25597,6
"1113",25598,4
"1114",25599,4
"1115",25599,5
"1116",25600,3
"1117",25600,4
"1118",25601,7
"1119",25604,6
"1120",25604,5
"1121",25605,5
"1122",25605,6
"1123",25606,9
"1124",25607,4
"1125",25610,3
"1126",25611,3
"1127",25611,2
"1128",25612,2
"1129",25612,1
"1130",25617,5
"1131",25619,5
"1132",25620,9
"1133",25621,1
"1134",25622,6
"1135",25624,1
"1136",25625,5
