CellID,SpID,Abundance
404,6964,1
404,9556,0
404,9738,0
404,10018,0
404,10940,0
404,11320,19
404,13861.2,4
404,14020.9,0
404,14189,0
404,14190,0
404,14315,2
404,14334.3,1
404,14733.4,3
404,15119,16
404,15995.5,0
404,16031.7,680
404,16162.3,70
404,16331.9,86
404,16365,27118
404,16468.9,1002341
404,16558.9,0
404,16750.6,0
404,16772,12998
404,16789,147546
404,16987,56181
404,17140,23847
404,17228.4,0
404,17470.8,86321
404,17520.7,59394
404,17716.3,49176
404,18247,86558
404,18279.7,273926
404,18438,0
404,20028,0
404,20478,6059
404,20479,6256
404,20502,108074
404,20756,112523
404,20757,119759
404,20993,146773
404,20994,155872
404,21850,924
404,22213,1524910
404,22795,0
404,22796,0
404,23464,288142
404,24976,0
404,25531,303343
404,25755,358657
404,27454,27475900
404,27455,41370800
404,28058,0
404,29300,2838600
404,29399,112975
404,29431,2974520
404,29671,7606590
404,29702,0
404,30506,0
404,30563,0
404,31513,3785940
404,31751,1594061
504,6964,524
504,9556,272
504,9738,28
504,10018,0
504,10940,0
504,11320,61
504,13861.2,373
504,14020.9,308
504,14189,0
504,14190,0
504,14315,196
504,14334.3,27
504,14733.4,3
504,15119,630
504,15995.5,0
504,16031.7,0
504,16162.3,9
504,16331.9,374
504,16365,381168
504,16468.9,4122030
504,16558.9,0
504,16750.6,0
504,16772,56179
504,16789,625635
504,16987,237116
504,17140,99977
504,17228.4,0
504,17470.8,0
504,17520.7,0
504,17716.3,181383
504,18247,321868
504,18279.7,1006127
504,18438,0
504,20028,0
504,20478,0
504,20479,0
504,20502,0
504,20756,355003
504,20757,373146
504,20993,471565
504,20994,498293
504,21850,2941
504,22213,0
504,22795,0
504,22796,0
504,23464,0
504,24976,0
504,25531,657071
504,25755,770663
504,27454,36076180
504,27455,52798800
504,28058,0
504,29300,3494220
504,29399,137867
504,29431,3658930
504,29671,9354460
504,29702,0
504,30506,0
504,30563,0
504,31513,4526350
504,31751,1722670
604,6964,204
604,9556,137
604,9738,0
604,10018,0
604,10940,0
604,11320,11
604,13861.2,288
604,14020.9,175
604,14189,0
604,14190,0
604,14315,97
604,14334.3,20
604,14733.4,3
604,15119,603
604,15995.5,0
604,16031.7,0
604,16162.3,6
604,16331.9,330
604,16365,430017
604,16468.9,4387260
604,16558.9,0
604,16750.6,0
604,16772,55841
604,16789,633289
604,16987,240796
604,17140,104455
604,17228.4,0
604,17470.8,0
604,17520.7,0
604,17716.3,187113
604,18247,330811
604,18279.7,1045796
604,18438,0
604,20028,0
604,20478,0
604,20479,0
604,20502,0
604,20756,371047
604,20757,391709
604,20993,485968
604,20994,515319
604,21850,3077
604,22213,0
604,22795,0
604,22796,0
604,23464,0
604,24976,0
604,25531,669666
604,25755,788674
604,27454,36719800
604,27455,53560200
604,28058,0
604,29300,3528344
604,29399,140521
604,29431,3699350
604,29671,9457540
604,29702,0
604,30506,0
604,30563,0
604,31513,4556800
604,31751,1382951
704,6964,311
704,9556,320
704,9738,30
704,10018,0
704,10940,0
704,11320,30
704,13861.2,442
704,14020.9,306
704,14189,0
704,14190,0
704,14315,241
704,14334.3,57
704,14733.4,18
704,15119,918
704,15995.5,0
704,16031.7,0
704,16162.3,16
704,16331.9,580
704,16365,520619
704,16468.9,4652510
704,16558.9,0
704,16750.6,0
704,16772,59786
704,16789,670803
704,16987,254873
704,17140,108936
704,17228.4,0
704,17470.8,0
704,17520.7,0
704,17716.3,194523
704,18247,340651
704,18279.7,1081886
704,18438,0
704,20028,0
704,20478,0
704,20479,0
704,20502,0
704,20756,383294
704,20757,404148
704,20993,498151
704,20994,526959
704,21850,3197
704,22213,0
704,22795,0
704,22796,0
704,23464,0
704,24976,0
704,25531,678503
704,25755,802255
704,27454,37354300
704,27455,54272200
704,28058,0
704,29300,3562197
704,29399,141819
704,29431,3740960
704,29671,9560060
704,29702,0
704,30506,0
704,30563,0
704,31513,4622230
704,31751,1021828
804,6964,0
804,9556,0
804,9738,0
804,10018,30151
804,10940,0
804,11320,40143
804,13861.2,17820
804,14020.9,15302
804,14189,0
804,14190,0
804,14315,10267
804,14334.3,3087
804,14733.4,4995
804,15119,39597
804,15995.5,21305
804,16031.7,0
804,16162.3,45381
804,16331.9,36300
804,16365,687758
804,16468.9,2346679
804,16558.9,0
804,16750.6,44584
804,16772,38177
804,16789,428179
804,16987,163320
804,17140,68453
804,17228.4,196503
804,17470.8,0
804,17520.7,167264
804,17716.3,120104
804,18247,212289
804,18279.7,654473
804,18438,0
804,20028,0
804,20478,15551
804,20479,15705
804,20502,0
804,20756,231084
804,20757,240287
804,20993,316640
804,20994,335450
804,21850,1956
804,22213,3196030
804,22795,0
804,22796,0
804,23464,0
804,24976,0
804,25531,551051
804,25755,648284
804,27454,29015400
804,27455,42995440
804,28058,0
804,29300,2963882
804,29399,117489
804,29431,3098510
804,29671,7929900
804,29702,0
804,30506,4066618
804,30563,0
804,31513,4022970
804,31751,1679225
405,6964,1
405,9556,0
405,9738,0
405,10018,0
405,10940,0
405,11320,113
405,13861.2,568
405,14020.9,0
405,14189,0
405,14190,0
405,14315,104
405,14334.3,0
405,14733.4,64
405,15119,972
405,15995.5,0
405,16031.7,308368
405,16162.3,52894
405,16331.9,0
405,16365,0
405,16468.9,3113928
405,16558.9,0
405,16750.6,0
405,16772,42410
405,16789,470815
405,16987,180022
405,17140,0
405,17228.4,0
405,17470.8,280187
405,17520.7,184755
405,17716.3,126762
405,18247,199936
405,18279.7,675345
405,18438,0
405,20028,0
405,20478,13266
405,20479,13676
405,20502,236203
405,20756,251823
405,20757,261014
405,20993,0
405,20994,0
405,21850,1911
405,22213,2786870
405,22795,0
405,22796,0
405,23464,505742
405,24976,0
405,25531,0
405,25755,571074
405,27454,32891070
405,27455,46730330
405,28058,0
405,29300,3105222
405,29399,0
405,29431,3247780
405,29671,8302080
405,29702,0
405,30506,0
405,30563,0
405,31513,4133610
405,31751,1712937
505,6964,0
505,9556,0
505,9738,0
505,10018,0
505,10940,0
505,11320,0
505,13861.2,29
505,14020.9,0
505,14189,0
505,14190,0
505,14315,1
505,14334.3,0
505,14733.4,13
505,15119,31
505,15995.5,0
505,16031.7,2663
505,16162.3,195
505,16331.9,501
505,16365,5271
505,16468.9,3851
505,16558.9,0
505,16750.6,0
505,16772,91
505,16789,931
505,16987,934
505,17140,124
505,17228.4,0
505,17470.8,1012
505,17520.7,522
505,17716.3,102
505,18247,1570
505,18279.7,2336
505,18438,0
505,20028,0
505,20478,34
505,20479,38
505,20502,1129
505,20756,1934
505,20757,2047
505,20993,2636
505,20994,2907
505,21850,0
505,22213,16968
505,22795,0
505,22796,0
505,23464,1872
505,24976,1981
505,25531,4513
505,25755,2302
505,27454,98353900
505,27455,167251800
505,28058,0
505,29300,8612680
505,29399,328264
505,29431,6808930
505,29671,14917700
505,29702,0
505,30506,0
505,30563,3941921
505,31513,148889
505,31751,135
605,6964,0
605,9556,6
605,9738,0
605,10018,0
605,10940,0
605,11320,0
605,13861.2,67
605,14020.9,0
605,14189,0
605,14190,0
605,14315,2
605,14334.3,0
605,14733.4,13
605,15119,10
605,15995.5,0
605,16031.7,0
605,16162.3,9
605,16331.9,152
605,16365,7336
605,16468.9,3408
605,16558.9,0
605,16750.6,0
605,16772,15
605,16789,104
605,16987,175
605,17140,11
605,17228.4,0
605,17470.8,0
605,17520.7,0
605,17716.3,41
605,18247,774
605,18279.7,573
605,18438,0
605,20028,0
605,20478,0
605,20479,0
605,20502,0
605,20756,1839
605,20757,1986
605,20993,291
605,20994,311
605,21850,1
605,22213,0
605,22795,18
605,22796,15
605,23464,0
605,24976,449
605,25531,597
605,25755,124
605,27454,129630500
605,27455,228468300
605,28058,0
605,29300,11125480
605,29399,435965
605,29431,9037350
605,29671,19839900
605,29702,0
605,30506,0
605,30563,10706263
605,31513,3391
605,31751,21270
705,6964,0
705,9556,1
705,9738,0
705,10018,40
705,10940,0
705,11320,0
705,13861.2,58
705,14020.9,1
705,14189,0
705,14190,0
705,14315,0
705,14334.3,3
705,14733.4,30
705,15119,14
705,15995.5,34
705,16031.7,0
705,16162.3,10
705,16331.9,73
705,16365,9995
705,16468.9,3438
705,16558.9,0
705,16750.6,28
705,16772,24
705,16789,187
705,16987,265
705,17140,27
705,17228.4,15
705,17470.8,0
705,17520.7,29
705,17716.3,12
705,18247,1129
705,18279.7,230
705,18438,0
705,20028,0
705,20478,6
705,20479,18
705,20502,0
705,20756,1723
705,20757,1901
705,20993,514
705,20994,536
705,21850,0
705,22213,1025
705,22795,5
705,22796,1
705,23464,0
705,24976,85
705,25531,524
705,25755,215
705,27454,129027700
705,27455,227444500
705,28058,0
705,29300,11106720
705,29399,434978
705,29431,9009830
705,29671,19771500
705,29702,0
705,30506,7337848
705,30563,352
705,31513,467
705,31751,5
805,6964,0
805,9556,0
805,9738,0
805,10018,98972
805,10940,0
805,11320,0
805,13861.2,32918
805,14020.9,28584
805,14189,0
805,14190,0
805,14315,0
805,14334.3,5370
805,14733.4,9146
805,15119,70262
805,15995.5,37191
805,16031.7,0
805,16162.3,79236
805,16331.9,0
805,16365,1206666
805,16468.9,7438230
805,16558.9,0
805,16750.6,129697
805,16772,111225
805,16789,1246730
805,16987,475688
805,17140,201511
805,17228.4,572876
805,17470.8,0
805,17520.7,493957
805,17716.3,276238
805,18247,481582
805,18279.7,1506513
805,18438,0
805,20028,0
805,20478,35987
805,20479,36379
805,20502,0
805,20756,552783
805,20757,580787
805,20993,743798
