"","spp.name","region"
"1402",126346,9
"1403",126347,4
"1404",126349,9
"1405",126351,7
"1406",126358,2
"1407",126360,8
"1408",126366,4
"1409",126371,10
"1410",126374,4
"1411",126377,8
"1412",126383,4
"1413",126384,5
"1414",126389,9
"1415",126393,5
"1416",126398,6
"1417",126402,8
"1418",126405,5
"1419",126408,10
"1420",126410,9
"1421",126412,4
"1422",126413,7
"1423",126414,4
"1424",126415,6
"1425",126418,9
"1426",126421,9
"1427",126424,7
"1428",126428,10
"1429",126432,6
"1430",126433,2
"1431",126437,5
"1432",126439,7
"1433",126445,7
"1434",126447,8
"1435",126448,6
"1436",126450,9
"1437",126451,10
"1438",126453,10
"1439",126455,5
"1440",126457,8
"1441",126468,2
"1442",126470,6
"1443",126473,4
"1444",126474,5
"1445",126475,10
"1446",126478,5
"1447",126480,2
"1448",126486,6
"1449",126487,8
"1450",126488,6
"1451",126490,8
"1452",126491,2
"1453",126492,10
"1454",126493,3
"1455",126499,9
"1456",126502,4
"1457",126504,6
"1458",126511,7
"1459",126512,8
"1460",126517,10
"1461",126521,8
"1462",126524,7
"1463",126529,4
"1464",126534,3
"1465",126537,8
"1466",126540,4
"1467",126547,8
"1468",126552,4
"1469",126556,7
"1470",126561,4
"1471",126562,5
"1472",126566,8
"1473",126572,1
"1474",126573,10
"1475",126574,8
"1476",126575,10
"1477",126586,6
"1478",126587,2
"1479",126591,10
"1480",126607,8
"1481",126614,6
"1482",126617,5
"1483",126620,7
"1484",126625,7
"1485",126628,8
"1486",126631,4
"1487",126633,3
"1488",126635,9
"1489",126636,10
"1490",126638,7
"1491",126642,3
"1492",126643,3
"1493",126644,6
"1494",126651,6
"1495",126652,10
"1496",126657,4
"1497",126663,7
"1498",126665,9
"1499",126668,7
"1500",126677,6
"1501",126680,2
"1502",126682,5
"1503",126684,5
"1504",126685,7
"1505",126686,2
"1506",126687,6
"1507",126689,1
"1508",126690,5
"1509",126691,9
"1510",126697,10
"1511",126703,1
"1512",126714,9
"1513",126716,8
"1514",126720,6
"1515",126722,5
"1516",126723,10
"1517",126728,5
"1518",126730,7
"1519",126736,6
"1520",126737,8
"1521",126744,3
"1522",126748,6
"1523",126753,9
"1524",126756,7
"1525",126760,5
"1526",126761,3
"1527",126762,6
"1528",126764,6
"1529",126765,8
"1530",126769,6
"1531",126770,3
"1532",126772,9
"1533",126776,4
"1534",126777,6
"1535",126778,7
"1536",126780,6
"1537",126785,4
"1538",126797,5
"1539",126800,8
"1540",126802,6
"1541",126805,8
"1542",126811,4
"1543",126814,10
"1544",126817,8
"1545",126825,9
"1546",126828,10
"1547",126830,6
"1548",126831,5
"1549",126835,8
"1550",126839,1
"1551",126840,7
"1552",126842,4
"1553",126843,5
"1554",126844,5
"1555",126846,4
"1556",126847,6
"1557",126848,9
"1558",126850,3
"1559",126851,3
"1560",126856,5
"1561",126857,3
"1562",126865,3
"1563",126866,5
"1564",126867,8
"1565",126869,10
"1566",126871,7
"1567",126876,2
"1568",126880,6
"1569",126882,10
"1570",126886,7
"1571",126892,8
"1572",126897,7
"1573",126899,10
"1574",126902,1
"1575",126903,5
"1576",126906,2
"1577",126921,8
"1578",126922,3
"1579",126923,5
"1580",126926,2
"1581",126934,9
"1582",126944,6
"1583",126949,6
"1584",126951,9
"1585",126953,7
"1586",126955,5
"1587",126960,2
"1588",126961,7
"1589",126962,8
"1590",126964,4
"1591",126967,10
"1592",126970,8
"1593",126986,6
"1594",126990,9
"1595",126997,3
"1596",127001,9
"1597",127003,5
"1598",127009,6
"1599",127012,8
"1600",127014,9
"1601",127018,5
"1602",127035,10
"1603",127037,3
"1604",127038,2
"1605",127039,9
"1606",127040,3
"1607",127045,5
"1608",127049,10
"1609",127050,2
"1610",127051,8
"1611",127052,4
"1612",127053,5
"1613",127055,9
"1614",127058,3
"1615",127060,10
"1616",127061,7
"1617",127062,10
"1618",127064,5
"1619",127068,6
"1620",127071,9
"1621",127072,10
"1622",127073,7
"1623",127074,8
"1624",127078,3
"1625",127081,4
"1626",127084,8
"1627",127085,5
"1628",127086,9
"1629",127094,9
"1630",127095,4
"1631",127096,6
"1632",127097,7
"1633",127101,3
"1634",127105,9
"1635",127108,1
"1636",127109,8
"1637",127115,4
"1638",127116,10
"1639",127129,5
"1640",127133,10
"1641",127135,10
"1642",127137,8
"1643",127142,7
"1644",127143,2
"1645",127146,6
"1646",127147,6
"1647",127154,2
"1648",127162,9
"1649",127165,2
"1650",127170,10
"1651",127173,7
"1652",127176,5
"1653",127180,6
"1654",127183,9
"1655",127188,9
"1656",127190,9
"1657",127191,6
"1658",127193,9
"1659",127197,10
"1660",127203,9
