CellID,SpID,Abundance
404,8024,251792300
404,8114.03,43865200
404,8632,4311370
404,9013,0
404,9317.4,62449500
404,9527,0
404,10373,18383670
404,10600,12938340
404,10601,14207900
404,11044.9,21464050
404,11054,2789
404,11143,15071
404,11194,156
404,11195,186
404,11261,1701
404,11482,0
404,13882.1,311
404,15254.4,659
404,15384.5,0
404,15612,0
404,15613,0
404,16449,0
404,16772.5,3
404,16856.1,0
404,16874,7
404,17225,43
404,17226,63
404,17299,1
404,17497.9,0
404,17835,3
404,18137.3,91
404,19004,87
404,19664,0
404,19801,19
404,19943,22
404,20164,0
404,21400,0
404,21993,0
404,22186,45
404,22187,56
404,22226,0
404,23278,77
404,23279,74
404,23552,90
404,23887,152
404,24322,0
404,24450,52
404,24543,54
404,24766,35
404,24785,4942
404,25318,0
404,25318,9
404,25479,2468
404,25853,0
404,26149,0
404,26150,0
404,26778,0
404,26799,0
404,26885,125
404,27243,0
404,27526,48
404,27834,4
404,28801,5
404,28872,20
404,28992,13
404,28993,10
404,29315,7
404,29653,204
404,29777,931
404,29778,971
404,29832,0
404,29872,0
404,29873,0
404,30658,0
404,30658,1
404,30722,24
404,31076,51
404,31188,0
504,8024,251060900
504,8114.03,43280260
504,8632,4305910
504,9013,0
504,9317.4,61754000
504,9527,0
504,10373,18305000
504,10600,12883980
504,10601,14155790
504,11044.9,31361050
504,11054,1001
504,11143,0
504,11194,94
504,11195,84
504,11261,0
504,11482,0
504,13882.1,554
504,15254.4,0
504,15384.5,0
504,15612,0
504,15613,0
504,16449,0
504,16772.5,3
504,16856.1,2
504,16874,19
504,17225,0
504,17226,0
504,17299,2
504,17497.9,0
504,17835,2
504,18137.3,187
504,19004,151
504,19664,0
504,19801,0
504,19943,67
504,20164,0
504,21400,0
504,21993,0
504,22186,117
504,22187,156
504,22226,0
504,23278,0
504,23279,0
504,23552,0
504,23887,312
504,24322,0
504,24450,138
504,24543,110
504,24766,118
504,24785,11816
504,25318,0
504,25318,0
504,25479,5533
504,25853,0
504,26149,0
504,26150,0
504,26778,0
504,26799,0
504,26885,356
504,27243,0
504,27526,0
504,27834,11
504,28801,10
504,28872,73
504,28992,0
504,28993,0
504,29315,40
504,29653,534
504,29777,2852
504,29778,2964
504,29832,0
504,29872,0
504,29873,0
504,30658,0
504,30658,6
504,30722,29
504,31076,127
504,31188,0
604,8024,255435600
604,8114.03,44975100
604,8632,4365240
604,9013,0
604,9317.4,63736200
604,9527,0
604,10373,18501960
604,10600,13045890
604,10601,14310220
604,11044.9,32527960
604,11054,309
604,11143,0
604,11194,48
604,11195,51
604,11261,0
604,11482,0
604,13882.1,1217
604,15254.4,0
604,15384.5,0
604,15612,0
604,15613,0
604,16449,0
604,16772.5,7
604,16856.1,2
604,16874,24
604,17225,0
604,17226,0
604,17299,2
604,17497.9,0
604,17835,3
604,18137.3,145
604,19004,140
604,19664,0
604,19801,0
604,19943,54
604,20164,0
604,21400,0
604,21993,0
604,22186,83
604,22187,114
604,22226,0
604,23278,0
604,23279,0
604,23552,0
604,23887,230
604,24322,0
604,24450,127
604,24543,92
604,24766,109
604,24785,9921
604,25318,0
604,25318,0
604,25479,4097
604,25853,0
604,26149,0
604,26150,0
604,26778,0
604,26799,0
604,26885,828
604,27243,0
604,27526,0
604,27834,37
604,28801,19
604,28872,252
604,28992,0
604,28993,0
604,29315,135
604,29653,1246
604,29777,6892
604,29778,7094
604,29832,0
604,29872,0
604,29873,0
604,30658,0
604,30658,6
604,30722,43
604,31076,181
604,31188,0
704,8024,253340000
704,8114.03,43822880
704,8632,4336790
704,9013,0
704,9317.4,62392200
704,9527,0
704,10373,18394800
704,10600,12957050
704,10601,14216250
704,11044.9,39990990
704,11054,127
704,11143,0
704,11194,39
704,11195,36
704,11261,0
704,11482,0
704,13882.1,2957
704,15254.4,0
704,15384.5,0
704,15612,0
704,15613,0
704,16449,0
704,16772.5,4
704,16856.1,0
704,16874,5
704,17225,0
704,17226,0
704,17299,0
704,17497.9,0
704,17835,0
704,18137.3,66
704,19004,97
704,19664,0
704,19801,0
704,19943,25
704,20164,0
704,21400,0
704,21993,0
704,22186,54
704,22187,56
704,22226,0
704,23278,0
704,23279,0
704,23552,0
704,23887,127
704,24322,0
704,24450,75
704,24543,45
704,24766,71
704,24785,6069
704,25318,0
704,25318,0
704,25479,2394
704,25853,0
704,26149,0
704,26150,0
704,26778,0
704,26799,0
704,26885,814
704,27243,0
704,27526,0
704,27834,32
704,28801,29
704,28872,221
704,28992,0
704,28993,0
704,29315,134
704,29653,482
704,29777,2870
704,29778,2869
704,29832,0
704,29872,0
704,29873,0
704,30658,0
704,30658,12
704,30722,69
704,31076,184
704,31188,0
804,8024,260100500
804,8114.03,45276550
804,8632,4450760
804,9013,8357420
804,9317.4,71936600
804,9527,2395660
804,10373,22633990
804,10600,15602200
804,10601,7577293
804,11044.9,43229
804,11054,126
804,11143,0
804,11194,180
804,11195,152
804,11261,0
804,11482,0
804,13882.1,14940
804,15254.4,1131
804,15384.5,0
804,15612,0
804,15613,1
804,16449,0
804,16772.5,2
804,16856.1,0
804,16874,25
804,17225,31
804,17226,50
804,17299,0
804,17497.9,0
804,17835,0
804,18137.3,88
804,19004,85
804,19664,0
804,19801,12
804,19943,26
804,20164,66
804,21400,9
804,21993,3
804,22186,48
804,22187,61
804,22226,0
804,23278,0
