CellID,SpID,Abundance
404,8206.1,6149
404,12365,0
404,12568,0
404,12897,551
404,12898,582
404,13360,14
404,13721,2057
404,13935,0
404,14418,8928
404,15472,490932
404,15658.5,3095768
404,15691.3,24189
404,15742,1517135
404,15743,1848718
404,16158,87412900
404,16600,0
404,16601,0
404,17230,171739700
404,17398.2,5622620
404,17407,0
404,17488.2,3488820
404,17970,7010200
404,18653,0
404,18704,20463400
404,18705,197
404,18871,1
404,18872,18
404,19580,9
404,20354,3
404,20404,15
404,20588,0
404,21373,58
404,21549,166
404,22629,0
404,22853,1028
404,22903,1612
404,22904,1808
404,23201,980
404,23202,1139
404,23764,617
404,24752,19
404,26129,42
404,26817,0
404,26923,98
404,27165,0
404,27267,0
404,27287,0
404,27834,0
404,27982,87
404,28498,33
404,28665,4
404,28666,13
404,28720,0
404,29071,3
404,29593,40
404,30013,658
404,30310,0
504,8206.1,12527
504,12365,0
504,12568,0
504,12897,1933
504,12898,2282
504,13360,20
504,13721,4591
504,13935,0
504,14418,0
504,15472,0
504,15658.5,317066
504,15691.3,0
504,15742,28062
504,15743,33770
504,16158,2744733
504,16600,0
504,16601,0
504,17230,4747968
504,17398.2,194799
504,17407,0
504,17488.2,110302
504,17970,194545
504,18653,0
504,18704,659121
504,18705,713778
504,18871,58973
504,18872,60574
504,19580,41797
504,20354,4131110
504,20404,0
504,20588,0
504,21373,0
504,21549,160233
504,22629,0
504,22853,5204820
504,22903,1448470
504,22904,1689090
504,23201,0
504,23202,0
504,23764,5249990
504,24752,3861080
504,26129,599288
504,26817,0
504,26923,3824380
504,27165,0
504,27267,0
504,27287,0
504,27834,0
504,27982,10139840
504,28498,943301
504,28665,189380
504,28666,191434
504,28720,0
504,29071,1572130
504,29593,1081720
504,30013,6442727
504,30310,0
604,8206.1,6294
604,12365,0
604,12568,0
604,12897,1027
604,12898,1405
604,13360,27
604,13721,5214
604,13935,0
604,14418,0
604,15472,0
604,15658.5,160762
604,15691.3,0
604,15742,23007
604,15743,27920
604,16158,2304800
604,16600,0
604,16601,0
604,17230,4526933
604,17398.2,163743
604,17407,0
604,17488.2,100326
604,17970,185072
604,18653,0
604,18704,602122
604,18705,656219
604,18871,52982
604,18872,53707
604,19580,38305
604,20354,3798960
604,20404,0
604,20588,0
604,21373,0
604,21549,149100
604,22629,0
604,22853,4779800
604,22903,1335700
604,22904,1560640
604,23201,0
604,23202,0
604,23764,4824670
604,24752,3553594
604,26129,550843
604,26817,0
604,26923,3529210
604,27165,0
604,27267,0
604,27287,0
604,27834,0
604,27982,9298710
604,28498,872801
604,28665,174937
604,28666,177393
604,28720,0
604,29071,1451750
604,29593,1000820
604,30013,5921284
604,30310,0
704,8206.1,2574
704,12365,0
704,12568,0
704,12897,440
704,12898,551
704,13360,8
704,13721,2075
704,13935,0
704,14418,0
704,15472,0
704,15658.5,66700
704,15691.3,0
704,15742,9250
704,15743,11052
704,16158,2260740
704,16600,0
704,16601,0
704,17230,4361619
704,17398.2,152509
704,17407,0
704,17488.2,95697
704,17970,176773
704,18653,0
704,18704,574262
704,18705,625488
704,18871,50116
704,18872,51147
704,19580,36671
704,20354,3829270
704,20404,0
704,20588,0
704,21373,0
704,21549,147499
704,22629,0
704,22853,4831570
704,22903,1337900
704,22904,1562070
704,23201,0
704,23202,0
704,23764,4927380
704,24752,3648120
704,26129,560701
704,26817,0
704,26923,3607750
704,27165,0
704,27267,0
704,27287,0
704,27834,0
704,27982,9585950
704,28498,899110
704,28665,179362
704,28666,182026
704,28720,0
704,29071,1499240
704,29593,1033040
704,30013,6069679
704,30310,0
804,8206.1,70052
804,12365,0
804,12568,0
804,12897,5262
804,12898,4927
804,13360,22
804,13721,206220
804,13935,1104
804,14418,0
804,15472,0
804,15658.5,240203
804,15691.3,1878
804,15742,42651
804,15743,47900
804,16158,726060
804,16600,0
804,16601,0
804,17230,1898451
804,17398.2,51624
804,17407,0
804,17488.2,38530
804,17970,76501
804,18653,1292510
804,18704,317656
804,18705,348243
804,18871,21910
804,18872,22294
804,19580,18673
804,20354,1289113
804,20404,301732
804,20588,122024
804,21373,0
804,21549,72341
804,22629,0
804,22853,2199761
