"","spp.name","region"
"599",119849,4
"600",119851,10
"601",119884,3
"602",119889,10
"603",119891,7
"604",119905,10
"605",119968,4
"606",119980,1
"607",119996,9
"608",120012,2
"609",120022,6
"610",120030,2
"611",120037,5
"612",120043,1
"613",120059,2
"614",120064,1
"615",120069,1
"616",120076,7
"617",120079,6
"618",120096,10
"619",120102,4
"620",120116,7
"621",120127,6
"622",120128,8
"623",120133,10
"624",120152,2
"625",120186,7
"626",120187,7
"627",120194,4
"628",120213,2
"629",120215,6
"630",120249,9
"631",120253,1
"632",120272,8
"633",120274,6
"634",120281,6
"635",120283,8
"636",120288,2
"637",120311,3
"638",120323,5
"639",120329,5
"640",120371,9
"641",120374,9
"642",120384,5
"643",120400,6
"644",120413,7
"645",120427,9
"646",120436,4
"647",120444,3
"648",120462,8
"649",120492,8
"650",120499,3
"651",120500,10
"652",120509,3
"653",120511,5
"654",120514,9
"655",120517,5
"656",120519,2
"657",120521,8
"658",120523,6
"659",120525,4
"660",120542,5
"661",120545,5
"662",120551,4
"663",120553,2
"664",120558,9
"665",120560,7
"666",120573,8
"667",120578,7
"668",120579,3
"669",120593,6
"670",120608,4
"671",120614,2
"672",120633,3
"673",120634,3
"674",120639,5
"675",120651,1
"676",120656,3
"677",120658,4
"678",120664,7
"679",120670,5
"680",120684,10
"681",120693,10
"682",120703,1
"683",120720,4
"684",120721,6
"685",120737,2
"686",120741,3
"687",120748,10
"688",120762,5
"689",120766,4
"690",120770,2
"691",120775,8
"692",120776,9
"693",120787,1
"694",120811,9
"695",120827,3
"696",120830,7
"697",120833,1
"698",120869,3
"699",120875,8
"700",120887,5
"701",120888,7
"702",120903,7
"703",120906,5
"704",120913,4
"705",120930,7
"706",120936,2
"707",120941,5
"708",120945,10
"709",120980,2
"710",120998,3
"711",121008,8
"712",121010,1
"713",121012,10
"714",121018,4
"715",121032,6
"716",121041,8
"717",121059,3
"718",121061,2
"719",121069,2
"720",121078,3
"721",121108,7
"722",121135,3
"723",121138,1
"724",121154,2
"725",121167,9
"726",121170,3
"727",121176,2
"728",121179,7
"729",121187,6
"730",121195,9
"731",121197,5
"732",121214,2
"733",121228,7
"734",121230,6
"735",121254,5
"736",121255,6
"737",121266,2
"738",121268,1
"739",121278,7
"740",121280,4
"741",121284,4
"742",121297,1
"743",121304,9
"744",121332,9
"745",121348,4
"746",121349,7
"747",121350,9
"748",121356,6
"749",121361,7
"750",121374,9
"751",121375,2
"752",121403,1
"753",121408,10
"754",121415,4
"755",121418,2
"756",121423,6
"757",121427,3
"758",121452,10
"759",121469,6
"760",121471,7
"761",121477,4
"762",121490,1
"763",121495,8
"764",121497,8
"765",121501,1
"766",121505,10
"767",121517,5
"768",121530,7
"769",121533,4
"770",121543,1
"771",121557,5
"772",121561,5
"773",121563,1
"774",121564,2
"775",121579,4
"776",121602,4
"777",121620,4
"778",121625,4
"779",121630,7
"780",121640,2
"781",121648,3
"782",121650,6
"783",121653,2
"784",121667,4
"785",121677,7
"786",121685,6
"787",121698,2
"788",121702,3
"789",121706,1
"790",121708,5
"791",121721,5
"792",121725,8
"793",121744,2
"794",121759,7
"795",121761,8
"796",121762,8
"797",121775,10
"798",121776,6
"799",121816,1
"800",121820,5
"801",121845,1
"802",121853,7
"803",121855,7
"804",121863,10
"805",121867,3
"806",121870,7
"807",121893,9
"808",121899,6
"809",121913,7
"810",121917,7
"811",121919,4
"812",121923,6
"813",121924,7
"814",121938,9
"815",121964,3
"816",121978,3
"817",121993,3
"818",122005,5
"819",122010,5
"820",122028,5
"821",122037,4
"822",122040,10
"823",122053,5
"824",122066,10
"825",122077,8
"826",122084,3
"827",122093,4
"828",122099,2
"829",122114,4
"830",122148,10
"831",122150,10
"832",122166,8
"833",122170,2
"834",122182,3
"835",122188,7
"836",122192,2
"837",122193,6
"838",122196,9
"839",122202,4
"840",122203,5
"841",122207,10
"842",122210,8
"843",122212,10
"844",122215,8
"845",122218,5
"846",122225,1
"847",122236,3
"848",122239,8
"849",122251,10
"850",122259,10
"851",122267,7
"852",122272,1
"853",122275,10
"854",122277,2
"855",122278,4
"856",122283,9
"857",122295,3
"858",122304,5
"859",122309,2
"860",122310,4
"861",122326,5
"862",122330,10
"863",122331,4
"864",122338,6
"865",122341,7
"866",122344,9
"867",122351,10
"868",122355,2
"869",122356,8
"870",122360,3
"871",122362,3
"872",122371,10
"873",122387,4
"874",122389,2
"875",122394,3
"876",122401,6
"877",122405,7
"878",122411,4
"879",122417,1
"880",122439,4
"881",122441,8
"882",122443,9
"883",122453,4
"884",122454,7
"885",122464,5
"886",122465,4
"887",122466,1
"888",122471,5
"889",122476,6
"890",122502,3
"891",122512,7
"892",122513,3
"893",122516,9
"894",122533,1
"895",122547,4
"896",122554,8
"897",122571,8
"898",122577,10
"899",122583,2
"900",122593,6
"901",122594,9
"902",122596,4
"903",122604,9
"904",122606,7
"905",122608,9
"906",122610,10
"907",122618,10
"908",122620,4
"909",122624,8
"910",122630,4
"911",122635,4
"912",122638,4
"913",122641,5
"914",122648,6
"915",122663,5
"916",122670,5
"917",122676,7
"918",122682,8
"919",122685,4
"920",122690,6
"921",122708,7
"922",122709,2
"923",122714,3
"924",122718,5
"925",122728,10
"926",122736,5
"927",122738,9
"928",122739,4
"929",122753,1
"930",122759,9
"931",122764,10
"932",122781,6
"933",122788,7
"934",122802,6
"935",122815,5
"936",122817,6
"937",122830,6
"938",122849,7
"939",122851,8
"940",122862,2
"941",122870,3
"942",122876,5
"943",122889,5
"944",122890,6
"945",122896,7
"946",122904,9
"947",122918,8
"948",122920,3
"949",122923,5
"950",122926,5
"951",122935,7
"952",122955,6
"953",122958,5
"954",122962,4
"955",122991,4
"956",122996,10
"957",122998,9
"958",123002,2
"959",123014,9
"960",123019,10
"961",123021,8
"962",123022,3
"963",123028,10
"964",123045,6
"965",123050,1
"966",123053,2
"967",123054,3
"968",123055,8
"969",123057,9
"970",123060,8
"971",123062,10
"972",123066,7
"973",123071,1
"974",123078,3
"975",123084,8
"976",123090,1
"977",123098,1
"978",123103,3
"979",123106,5
"980",123113,3
"981",123116,7
"982",123142,4
"983",123155,6
"984",123172,4
"985",123178,5
"986",123180,5
"987",123186,1
"988",123189,6
"989",123191,9
"990",123206,3
"991",123207,4
"992",123209,2
"993",123212,9
"994",123219,6
"995",123220,9
"996",123230,8
"997",123232,8
"998",123235,6
"999",123239,6
"1000",123240,10
"1001",123244,6
"1002",123249,9
"1003",123251,10
"1004",123256,3
"1005",123259,6
"1006",123262,1
"1007",123267,9
"1008",123268,2
"1009",123273,3
"1010",123275,5
"1011",123278,8
"1012",123282,10
"1013",123283,7
"1014",123284,4
"1015",123286,10
"1016",123287,8
"1017",123288,9
"1018",123290,4
"1019",123291,5
"1020",123296,4
"1021",123302,5
"1022",123305,10
"1023",123315,6
"1024",123318,5
"1025",123324,9
"1026",123330,10
"1027",123345,6
"1028",123354,9
"1029",123356,5
"1030",123361,6
"1031",123367,2
"1032",123371,9
"1033",123375,2
"1034",123380,4
"1035",123386,5
"1036",123387,10
"1037",123395,9
"1038",123398,4
"1039",123403,5
"1040",123405,8
"1041",123407,7
"1042",123411,8
"1043",123414,7
"1044",123418,9
"1045",123446,3
"1046",123447,1
"1047",123448,7
"1048",123452,3
"1049",123453,5
"1050",123457,8
"1051",123460,9
"1052",123465,4
"1053",123478,5
"1054",123480,5
"1055",123485,7
"1056",123486,8
"1057",123487,4
"1058",123488,6
"1059",123492,7
"1060",123496,10
"1061",123500,2
"1062",123509,4
"1063",123520,5
"1064",123521,9
"1065",123524,10
"1066",123527,8
"1067",123533,7
"1068",123538,9
"1069",123540,2
"1070",123546,1
"1071",123548,4
"1072",123584,3
"1073",123588,7
"1074",123590,3
"1075",123592,1
"1076",123598,5
"1077",123600,2
"1078",123601,10
"1079",123606,6
"1080",123608,2
"1081",123611,8
"1082",123621,5
"1083",123622,8
"1084",123626,2
"1085",123627,4
"1086",123630,7
"1087",123633,6
"1088",123635,3
"1089",123637,8
"1090",123639,5
"1091",123641,1
"1092",123650,8
"1093",123653,4
"1094",123656,1
"1095",123659,8
"1096",123666,5
"1097",123668,6
"1098",123681,9
"1099",123684,8
"1100",123690,1
"1101",123696,3
"1102",123698,4
"1103",123699,3
"1104",123701,8
"1105",123703,6
"1106",123709,10
"1107",123713,7
"1108",123719,8
"1109",123726,9
"1110",123729,5
"1111",123730,4
"1112",123731,6
"1113",123744,4
"1114",123753,6
"1115",123756,8
"1116",123763,5
"1117",123768,8
"1118",123770,6
"1119",123780,3
"1120",123781,6
"1121",123784,7
"1122",123787,8
"1123",123795,1
"1124",123810,10
"1125",123814,7
"1126",123822,4
"1127",123829,6
"1128",123835,5
"1129",123842,9
"1130",123843,10
"1131",123844,2
"1132",123856,2
"1133",123858,7
"1134",123862,1
"1135",123871,9
"1136",123873,9
"1137",123885,2
"1138",123887,6
"1139",123895,10
"1140",123899,6
"1141",123909,4
"1142",123910,2
"1143",123913,4
"1144",123915,8
"1145",123917,2
"1146",123918,8
"1147",123928,5
"1148",123930,7
"1149",123942,5
"1150",123949,4
"1151",123950,5
"1152",123959,10
"1153",123964,3
"1154",123967,6
"1155",123968,7
"1156",123970,8
"1157",123972,2
"1158",123979,10
"1159",123982,6
"1160",123984,5
"1161",123986,3
"1162",123989,6
"1163",123993,9
"1164",123999,5
"1165",124006,6
"1166",124019,5
"1167",124021,1
"1168",124029,7
"1169",124032,9
"1170",124034,9
"1171",124040,5
"1172",124044,10
"1173",124045,3
"1174",124047,4
"1175",124048,2
"1176",124056,9
"1177",124068,10
"1178",124071,7
"1179",124076,10
"1180",124077,5
"1181",124083,9
"1182",124084,4
"1183",124093,10
"1184",124100,6
"1185",124104,5
"1186",124116,7
"1187",124123,4
"1188",124128,7
"1189",124131,5
"1190",124133,1
"1191",124134,7
"1192",124138,4
"1193",124143,1
"1194",124145,2
"1195",124156,9
"1196",124157,10
"1197",124158,1
"1198",124162,6
"1199",124167,7
"1200",124169,9
"1201",124172,1
"1202",124174,10
"1203",124181,2
"1204",124182,7
"1205",124184,7
"1206",124185,6
"1207",124188,4
"1208",124191,8
"1209",124193,6
"1210",124194,7
"1211",124196,7
"1212",124199,8
"1213",124204,4
"1214",124205,5
"1215",124213,2
"1216",124215,6
"1217",124217,6
"1218",124218,7
"1219",124225,9
"1220",124235,2
"1221",124244,1
"1222",124248,3
"1223",124249,9
"1224",124253,6
"1225",124254,3
"1226",124255,3
"1227",124256,5
"1228",124259,8
"1229",124261,10
"1230",124270,1
"1231",124274,8
"1232",124275,10
"1233",124280,7
"1234",124285,8
"1235",124297,9
"1236",124302,3
"1237",124303,4
"1238",124304,1
"1239",124305,4
"1240",124315,7
"1241",124317,2
"1242",124318,7
"1243",124321,4
"1244",124322,6
"1245",124325,3
"1246",124326,7
"1247",124334,4
"1248",124336,1
"1249",124339,6
"1250",124344,6
"1251",124349,9
"1252",124370,10
"1253",124375,6
"1254",124376,9
"1255",124380,4
"1256",124391,1
"1257",124395,10
"1258",124398,2
"1259",124399,4
"1260",124400,5
"1261",124401,10
"1262",124404,9
"1263",124418,4
"1264",124436,10
"1265",124442,2
"1266",124449,7
"1267",124450,9
"1268",124451,8
"1269",124458,9
"1270",124460,5
"1271",124465,5
"1272",124467,10
"1273",124468,8
"1274",124476,7
"1275",124477,5
"1276",124478,3
"1277",124485,7
"1278",124486,8
"1279",124488,7
"1280",124496,8
"1281",124498,6
"1282",124499,6
"1283",124503,7
"1284",124505,10
"1285",124506,3
"1286",124509,5
"1287",124517,4
"1288",124525,9
"1289",124527,3
"1290",124528,6
"1291",124544,9
"1292",124545,3
"1293",124546,5
"1294",124548,8
"1295",124551,3
"1296",124555,7
"1297",124557,10
"1298",124560,4
"1299",124561,8
"1300",124564,2
"1301",124567,6
"1302",124576,9
"1303",124577,7
"1304",124586,4
"1305",124590,6
"1306",124594,3
"1307",124597,7
"1308",124598,5
"1309",124601,4
"1310",124604,6
"1311",124605,8
"1312",124616,9
"1313",124622,3
"1314",124623,9
"1315",124628,5
"1316",124630,10
"1317",124632,8
"1318",124639,5
"1319",124642,10
"1320",124644,7
"1321",124653,4
"1322",124656,1
"1323",124658,3
"1324",124659,3
"1325",124665,4
"1326",124667,6
"1327",124671,2
"1328",124674,1
"1329",124677,8
"1330",124679,6
"1331",124681,8
"1332",124684,6
"1333",124686,8
"1334",124690,8
"1335",124694,7
"1336",124698,9
"1337",124704,3
"1338",124707,8
"1339",124712,7
"1340",124720,8
"1341",124729,5
"1342",124732,10
"1343",124738,6
"1344",124742,8
"1345",124744,9
"1346",124746,5
"1347",124751,3
"1348",124755,6
"1349",124756,3
"1350",124757,7
"1351",124761,10
"1352",124767,4
"1353",124769,10
"1354",124770,10
"1355",124771,2
"1356",124773,4
"1357",124793,6
"1358",124795,8
"1359",124796,10
"1360",124800,6
"1361",124804,9
"1362",124805,10
"1363",124806,6
"1364",124816,6
"1365",124818,3
"1366",124819,6
"1367",124821,9
"1368",124825,6
"1369",124826,1
"1370",124827,2
"1371",124828,6
"1372",124835,7
"1373",124839,7
"1374",124842,10
"1375",124843,5
"1376",124844,8
"1377",124845,8
"1378",124850,5
"1379",124853,5
"1380",124855,10
"1381",124860,8
"1382",124862,7
"1383",124864,10
"1384",124870,6
"1385",124874,9
"1386",124881,5
"1387",124885,10
"1388",124886,5
"1389",124887,10
"1390",124890,8
"1391",124891,5
"1392",124895,4
"1393",124896,4
"1394",124905,5
"1395",124906,7
"1396",124907,1
"1397",124909,10
"1398",124911,10
"1399",124912,6
"1400",124918,3
"1401",124921,3
"1402",124926,4
"1403",124928,3
"1404",124930,9
"1405",124931,3
"1406",124932,8
"1407",124933,7
"1408",124941,7
"1409",124954,6
"1410",124956,5
"1411",124958,2
"1412",124960,5
"1413",124961,9
"1414",124962,10
"1415",124969,6
"1416",124970,2
"1417",124971,7
"1418",124974,10
"1419",124977,4
"1420",124978,7
"1421",124982,8
"1422",124988,10
"1423",124990,6
"1424",124991,7
"1425",124992,9
"1426",124996,2
"1427",124997,3
"1428",125003,3
"1429",125005,6
"1430",125006,8
"1431",125014,10
"1432",125015,7
"1433",125020,9
"1434",125022,7
"1435",125023,9
"1436",125028,6
"1437",125030,7
"1438",125031,5
"1439",125034,7
"1440",125041,4
"1441",125042,8
"1442",125047,4
"1443",125048,1
"1444",125053,8
"1445",125058,6
"1446",125060,9
"1447",125062,2
"1448",125066,5
"1449",125070,10
"1450",125071,6
"1451",125075,7
"1452",125081,10
"1453",125082,3
"1454",125083,5
"1455",125088,4
"1456",125096,4
"1457",125103,1
"1458",125104,7
"1459",125106,9
"1460",125107,2
"1461",125108,5
"1462",125113,5
"1463",125115,10
"1464",125116,9
"1465",125118,5
"1466",125120,6
"1467",125122,4
"1468",125124,3
"1469",125128,5
"1470",125130,3
"1471",125133,5
"1472",125138,10
"1473",125141,5
"1474",125142,10
"1475",125149,10
"1476",125155,8
"1477",125157,9
"1478",125161,2
"1479",125162,3
"1480",125163,8
"1481",125169,6
"1482",125172,3
"1483",125174,7
"1484",125177,7
"1485",125178,2
"1486",125180,9
"1487",125182,10
"1488",125183,2
"1489",125187,9
"1490",125189,7
"1491",125191,1
"1492",125194,6
"1493",125196,4
"1494",125199,7
"1495",125201,5
"1496",125204,1
"1497",125209,8
"1498",125216,8
"1499",125217,4
"1500",125223,10
"1501",125225,6
"1502",125226,6
"1503",125227,7
"1504",125228,2
"1505",125232,3
"1506",125239,2
"1507",125245,3
"1508",125248,4
"1509",125255,2
"1510",125256,6
"1511",125260,7
"1512",125262,5
"1513",125266,3
"1514",125274,6
"1515",125275,7
"1516",125276,8
"1517",125277,8
"1518",125279,4
"1519",125280,2
"1520",125281,3
"1521",125282,7
"1522",125285,8
"1523",125290,8
"1524",125291,8
"1525",125293,8
"1526",125296,2
"1527",125299,9
"1528",125305,2
"1529",125309,5
"1530",125311,9
"1531",125312,3
"1532",125314,10
"1533",125316,3
"1534",125317,5
"1535",125319,9
"1536",125323,6
"1537",125326,8
"1538",125328,7
"1539",125330,5
"1540",125331,5
"1541",125333,6
"1542",125334,8
"1543",125337,9
"1544",125339,9
"1545",125346,1
"1546",125347,6
"1547",125348,6
"1548",125350,9
"1549",125354,9
"1550",125360,8
"1551",125361,9
"1552",125368,8
"1553",125372,5
"1554",125377,1
"1555",125378,7
"1556",125379,3
"1557",125381,9
"1558",125382,8
"1559",125383,9
"1560",125388,10
"1561",125396,8
"1562",125399,8
"1563",125402,4
"1564",125403,9
"1565",125405,4
"1566",125407,9
"1567",125409,8
"1568",125411,10
"1569",125412,8
"1570",125414,3
"1571",125415,5
"1572",125417,7
"1573",125424,5
"1574",125425,8
"1575",125427,8
"1576",125431,4
"1577",125435,5
"1578",125437,4
"1579",125440,1
"1580",125441,8
"1581",125445,3
"1582",125449,9
"1583",125455,4
"1584",125458,2
"1585",125460,3
"1586",125465,8
"1587",125468,9
"1588",125469,1
"1589",125470,8
"1590",125473,9
"1591",125475,2
"1592",125476,5
"1593",125477,7
"1594",125484,9
"1595",125487,1
"1596",125490,3
"1597",125491,3
"1598",125492,4
"1599",125495,9
"1600",125497,10
"1601",125500,6
"1602",125502,9
"1603",125503,9
"1604",125508,3
"1605",125509,6
"1606",125510,8
"1607",125517,3
"1608",125523,8
"1609",125524,9
"1610",125526,6
"1611",125529,7
"1612",125530,5
"1613",125536,6
"1614",125545,1
"1615",125551,6
"1616",125552,1
"1617",125554,7
"1618",125555,8
"1619",125556,1
"1620",125562,8
"1621",125563,3
"1622",125566,3
"1623",125569,9
"1624",125570,4
"1625",125572,6
"1626",125574,3
"1627",125577,6
"1628",125578,2
"1629",125581,5
"1630",125582,8
"1631",125583,9
"1632",125584,4
"1633",125587,10
"1634",125590,6
"1635",125594,3
"1636",125595,7
"1637",125597,8
"1638",125599,7
"1639",125604,5
"1640",125606,8
"1641",125607,5
"1642",125608,5
"1643",125613,9
"1644",125615,2
"1645",125622,4
"1646",125629,5
"1647",125630,6
"1648",125632,10
"1649",125635,9
"1650",125636,10
"1651",125638,8
"1652",125643,8
"1653",125646,6
"1654",125647,3
"1655",125653,4
"1656",125659,5
"1657",125669,5
"1658",125670,8
"1659",125672,9
"1660",125677,7
"1661",125679,2
"1662",125687,5
"1663",125694,2
"1664",125695,6
