CellID,SpID,Abundance
404,653,133945710
404,937.7,48614
404,1588.24,52721310
404,1645.84,0
404,1675.74,184705530
404,1727.24,16440240
404,1839.52,122147040
404,1934.54,0
404,2068,0
404,2613.29,2153240200
404,2660.54,486742290
404,2828.94,365702200
404,3096.87,1863
404,3640.83,0
404,3828.24,79
404,3837.94,25
404,3861.38,2
404,3959.28,364
404,4290.03,0
404,4813.88,2
404,4953,899
404,5023,0
404,5733.63,2
404,5761.33,160
404,5983.4,79610
404,6139,0
404,6171.33,9214
404,6380.03,62
404,6571.55,2683
404,6618.55,1979
404,6628.35,0
404,6722,20
404,7224.05,5071
404,7434,193
404,7993,1896
404,9637.5,3261
504,653,115565090
504,937.7,1148598
504,1588.24,11727416
504,1645.84,0
504,1675.74,48177360
504,1727.24,12686060
504,1839.52,108938500
504,1934.54,0
504,2068,0
504,2613.29,3232679900
504,2660.54,90591190
504,2828.94,2753099
504,3096.87,13223
504,3640.83,0
504,3828.24,173
504,3837.94,59
504,3861.38,15
504,3959.28,622
504,4290.03,1
504,4813.88,11
504,4953,0
504,5023,0
504,5733.63,4
504,5761.33,619
504,5983.4,102457
504,6139,0
504,6171.33,0
504,6380.03,86
504,6571.55,3693
504,6618.55,0
504,6628.35,0
504,6722,0
504,7224.05,12786
504,7434,0
504,7993,0
504,9637.5,4293
604,653,96234780
604,937.7,884242
604,1588.24,18769699
604,1645.84,0
604,1675.74,72730710
604,1727.24,7033366
604,1839.52,39148160
604,1934.54,0
604,2068,0
604,2613.29,231219500
604,2660.54,806486100
604,2828.94,120883190
604,3096.87,119174
604,3640.83,0
604,3828.24,263
604,3837.94,187
604,3861.38,48
604,3959.28,1534
604,4290.03,7
604,4813.88,11
604,4953,0
604,5023,0
604,5733.63,17
604,5761.33,724
604,5983.4,142059
604,6139,0
604,6171.33,0
604,6380.03,100
604,6571.55,4875
604,6618.55,0
604,6628.35,0
604,6722,0
604,7224.05,28536
604,7434,0
604,7993,0
604,9637.5,6560
704,653,103186550
704,937.7,1196890
704,1588.24,20526960
704,1645.84,0
704,1675.74,59111900
704,1727.24,11025250
704,1839.52,83407220
704,1934.54,0
704,2068,0
704,2613.29,290704000
704,2660.54,1152972600
704,2828.94,578784800
704,3096.87,18123384
704,3640.83,0
704,3828.24,383
704,3837.94,61270
704,3861.38,63
704,3959.28,1532
704,4290.03,15
704,4813.88,33
704,4953,0
704,5023,0
704,5733.63,46
704,5761.33,513
704,5983.4,81316
704,6139,0
704,6171.33,0
704,6380.03,52
704,6571.55,2558
704,6618.55,0
704,6628.35,0
704,6722,0
704,7224.05,41628
704,7434,0
704,7993,0
704,9637.5,6636
804,653,98444890
804,937.7,532407
804,1588.24,8462051
804,1645.84,12372896
804,1675.74,21302578
804,1727.24,4870437
804,1839.52,20115627
804,1934.54,8380268
804,2068,0
804,2613.29,2417294800
804,2660.54,353364400
804,2828.94,84590870
804,3096.87,5182
804,3640.83,448
804,3828.24,90
804,3837.94,71
804,3861.38,26
804,3959.28,707
804,4290.03,0
804,4813.88,3
804,4953,298786
804,5023,75530
804,5733.63,12
804,5761.33,141
804,5983.4,31505
804,6139,35960
804,6171.33,0
804,6380.03,30
804,6571.55,1238
804,6618.55,979
804,6628.35,0
804,6722,0
804,7224.05,15159
804,7434,0
804,7993,16831
804,9637.5,4590
405,653,97130210
405,937.7,1630337
405,1588.24,23673040
405,1645.84,0
405,1675.74,91591300
405,1727.24,0
405,1839.52,0
405,1934.54,0
405,2068,0
405,2613.29,0
405,2660.54,221185900
405,2828.94,175654300
405,3096.87,3326717
405,3640.83,0
405,3828.24,1057
405,3837.94,1228
405,3861.38,0
405,3959.28,2993
405,4290.03,5
405,4813.88,28
405,4953,4098912
405,5023,0
405,5733.63,9
405,5761.33,575
405,5983.4,219724
405,6139,0
405,6171.33,34848
405,6380.03,197
405,6571.55,9450
405,6618.55,8330
405,6628.35,0
405,6722,53
405,7224.05,13216
405,7434,611
405,7993,5718
405,9637.5,10501
505,653,508510
505,937.7,17639
505,1588.24,58691
505,1645.84,0
505,1675.74,84076
505,1727.24,8231
505,1839.52,398448
505,1934.54,0
505,2068,834
505,2613.29,3056141
505,2660.54,1846266
505,2828.94,455080
505,3096.87,300781
505,3640.83,0
505,3828.24,4746
505,3837.94,1939
505,3861.38,84542
505,3959.28,538401
505,4290.03,36
505,4813.88,312
505,4953,26062
505,5023,0
505,5733.63,49443
505,5761.33,2304647800
505,5983.4,3065352
505,6139,0
505,6171.33,10976550
505,6380.03,1404600
505,6571.55,5789400
505,6618.55,6567880
505,6628.35,18098460
505,6722,387282
505,7224.05,1172942300
505,7434,12657600
505,7993,1396260
505,9637.5,22859
605,653,820575
605,937.7,50862
605,1588.24,287458
605,1645.84,0
605,1675.74,481742
605,1727.24,132421
605,1839.52,988005
605,1934.54,0
605,2068,0
605,2613.29,5696550
605,2660.54,5331550
605,2828.94,2115037
605,3096.87,2938462
605,3640.83,0
605,3828.24,529086
605,3837.94,955256
605,3861.38,2124510
605,3959.28,4820140
605,4290.03,455935
605,4813.88,274918
605,4953,0
605,5023,0
605,5733.63,3099826
605,5761.33,1647371700
605,5983.4,86954130
605,6139,0
605,6171.33,0
605,6380.03,34459480
605,6571.55,185512000
605,6618.55,0
605,6628.35,308982100
605,6722,0
605,7224.05,1010638800
605,7434,0
605,7993,0
605,9637.5,34649
705,653,553423
705,937.7,28909
705,1588.24,40270
705,1645.84,43644
705,1675.74,71053
705,1727.24,11156
705,1839.52,417479
705,1934.54,22904
705,2068,0
705,2613.29,4914010
705,2660.54,4743190
705,2828.94,1082417
705,3096.87,1355820
705,3640.83,13669250
705,3828.24,110275
705,3837.94,190532
705,3861.38,1576911
705,3959.28,9449380
705,4290.03,148353
705,4813.88,109158
705,4953,420686
705,5023,3556779
705,5733.63,4090082
705,5761.33,1485370400
705,5983.4,8331159
705,6139,7586482
705,6171.33,0
705,6380.03,4647612
705,6571.55,16129130
705,6618.55,20830620
705,6628.35,34859080
705,6722,0
705,7224.05,3482153700
705,7434,0
705,7993,1454457
705,9637.5,27454
805,653,114462570
805,937.7,89842
805,1588.24,5012606
805,1645.84,5867481
805,1675.74,15765200
805,1727.24,2906250
805,1839.52,13642450
805,1934.54,4883334
805,2068,0
805,2613.29,409356300
805,2660.54,1326482100
805,2828.94,164825300
805,3096.87,749
805,3640.83,565
805,3828.24,0
805,3837.94,21
805,3861.38,23
805,3959.28,709
805,4290.03,0
805,4813.88,0
805,4953,512
805,5023,131
805,5733.63,13
805,5761.33,298
805,5983.4,0
805,6139,13852
805,6171.33,0
