"","spp.name","region"
"1",1,10
"2",1,9
"3",1,8
"4",2,10
"5",2,9
"6",3,10
"7",3,9
"8",3,8
"9",4,9
"10",4,10
"11",5,9
"12",5,8
"13",5,10
"14",6,8
"15",6,9
"16",6,10
"17",7,8
"18",7,9
"19",7,10
"20",8,8
"21",8,10
"22",8,9
"23",9,8
"24",9,9
"25",9,10
"26",10,9
"27",10,10
"28",11,10
"29",11,8
"30",11,9
"31",12,10
"32",12,9
"33",13,10
"34",13,9
"35",14,9
"36",14,10
"37",14,8
"38",15,9
"39",15,10
"40",16,8
"41",16,10
"42",16,9
"43",17,10
"44",17,8
"45",17,9
"46",18,9
"47",18,10
"48",18,8
"49",19,9
"50",19,10
"51",19,8
"52",20,9
"53",20,8
"54",20,10
"55",21,9
"56",21,10
"57",22,9
"58",22,8
"59",22,10
"60",23,8
"61",23,10
"62",23,9
"63",24,7
"64",24,10
"65",24,9
"66",24,8
"67",25,8
"68",25,10
"69",25,9
"70",26,8
"71",26,10
"72",26,9
"73",27,9
"74",27,10
"75",27,8
"76",28,8
"77",28,9
"78",28,10
"79",29,10
"80",29,8
"81",29,9
"82",30,10
"83",30,9
"84",31,8
"85",31,10
"86",31,9
"87",32,9
"88",32,10
"89",33,8
"90",33,9
"91",33,10
"92",34,8
"93",34,7
"94",34,9
"95",34,10
"96",35,9
"97",35,8
"98",35,10
"99",36,9
"100",36,8
"101",36,10
"102",37,10
"103",37,9
"104",37,8
"105",38,9
"106",38,10
"107",39,10
"108",39,9
"109",39,8
"110",40,8
"111",40,10
"112",40,9
"113",41,9
"114",41,10
"115",41,8
"116",42,9
"117",42,8
"118",42,10
"119",43,9
"120",43,8
"121",43,10
"122",44,9
"123",44,8
"124",44,10
"125",45,9
"126",45,10
"127",46,8
"128",46,9
"129",46,10
"130",47,9
"131",47,8
"132",47,10
"133",48,9
"134",48,8
"135",48,10
"136",49,10
"137",49,9
"138",50,9
"139",50,10
"140",51,10
"141",51,8
"142",51,9
"143",52,10
"144",52,9
"145",52,8
"146",53,10
"147",53,9
"148",53,8
"149",54,9
"150",54,8
"151",54,10
"152",55,8
"153",55,9
"154",55,10
"155",56,9
"156",56,8
"157",56,10
"158",56,7
"159",57,9
"160",57,8
"161",57,10
"162",58,10
"163",58,8
"164",58,9
"165",59,10
"166",59,9
"167",60,8
"168",60,9
"169",60,10
"170",61,10
"171",61,8
"172",61,9
"173",62,9
"174",62,10
"175",63,10
"176",63,9
"177",63,8
"178",64,10
"179",64,9
"180",64,8
"181",65,8
"182",65,9
"183",65,10
"184",66,10
"185",66,9
"186",66,8
"187",67,8
"188",67,10
"189",67,9
"190",68,9
"191",68,8
"192",68,10
"193",69,10
"194",69,9
"195",69,8
"196",70,10
"197",70,9
"198",71,10
"199",71,9
"200",72,9
"201",72,8
"202",72,10
"203",73,10
"204",73,8
"205",73,9
"206",74,8
"207",74,9
"208",74,10
"209",75,10
"210",75,9
"211",76,9
"212",76,10
"213",77,10
"214",77,8
"215",77,9
"216",78,9
"217",78,10
"218",78,8
"219",79,8
"220",79,9
"221",79,10
"222",80,9
"223",80,8
"224",80,10
"225",81,10
"226",81,9
"227",81,7
"228",81,8
"229",82,9
"230",82,10
"231",83,9
"232",83,10
"233",84,10
"234",84,9
"235",85,8
"236",85,9
"237",85,10
"238",86,9
"239",86,8
"240",86,7
"241",86,10
"242",87,10
"243",87,8
"244",87,9
"245",88,10
"246",88,8
"247",88,9
"248",89,8
"249",89,10
"250",89,9
"251",90,10
"252",90,9
"253",91,9
"254",91,10
"255",92,10
"256",92,8
"257",92,9
"258",93,8
"259",93,9
"260",93,10
"261",94,8
"262",94,10
"263",94,9
"264",95,9
"265",95,8
"266",95,10
"267",96,10
"268",96,9
"269",97,9
"270",97,10
"271",98,10
"272",98,9
"273",99,9
"274",99,8
"275",99,10
"276",100,9
"277",100,10
"278",100,8
"279",101,10
"280",101,9
"281",101,8
"282",102,9
"283",102,10
"284",103,10
"285",103,9
"286",103,8
"287",104,10
"288",104,9
"289",104,8
"290",105,10
"291",105,9
"292",105,8
"293",106,10
"294",106,9
"295",106,8
"296",107,7
"297",107,9
"298",107,10
"299",107,8
"300",108,10
"301",108,9
"302",109,10
"303",109,9
"304",110,9
"305",110,10
"306",111,9
"307",111,7
"308",111,8
"309",111,10
"310",112,9
"311",112,10
"312",113,10
"313",113,9
"314",114,10
"315",114,8
"316",114,9
"317",115,10
"318",115,9
"319",115,8
"320",116,9
"321",116,10
"322",117,8
"323",117,9
"324",117,10
"325",118,10
"326",118,9
"327",119,10
"328",119,8
"329",119,9
"330",120,10
"331",120,9
"332",120,8
"333",121,8
"334",121,10
"335",121,9
"336",122,9
"337",122,10
"338",122,8
"339",123,10
"340",123,9
"341",124,9
"342",124,10
"343",125,7
"344",125,9
"345",125,8
"346",125,10
"347",126,10
"348",126,9
"349",127,8
"350",127,9
"351",127,10
"352",128,9
"353",128,8
"354",128,10
"355",129,10
"356",129,8
"357",129,9
"358",130,9
"359",130,8
"360",130,10
"361",131,9
"362",131,10
"363",132,8
"364",132,9
"365",132,10
"366",133,10
"367",133,9
"368",134,8
"369",134,10
"370",134,9
"371",134,7
"372",135,10
"373",135,8
"374",135,9
"375",136,9
"376",136,10
"377",137,9
"378",137,8
"379",137,10
"380",138,9
"381",138,8
"382",138,10
"383",139,8
"384",139,10
"385",139,9
"386",140,10
"387",140,9
"388",140,8
"389",141,10
"390",141,9
"391",141,8
"392",142,8
"393",142,9
"394",142,10
"395",143,10
"396",143,9
"397",144,10
"398",144,9
"399",145,10
"400",145,9
"401",146,9
"402",146,10
"403",146,8
"404",147,10
"405",147,9
"406",148,9
"407",148,8
"408",148,10
"409",149,10
"410",149,9
"411",150,8
"412",150,10
"413",150,9
"414",151,9
"415",151,8
"416",151,10
"417",152,10
"418",152,9
"419",152,8
"420",153,8
"421",153,10
"422",153,9
"423",154,9
"424",154,7
"425",154,10
"426",154,8
"427",155,10
"428",155,8
"429",155,9
"430",156,9
"431",156,10
"432",157,10
"433",157,9
"434",158,10
"435",158,9
"436",158,8
"437",159,9
"438",159,10
"439",160,9
"440",160,8
"441",160,7
"442",160,10
"443",161,10
"444",161,9
"445",162,8
"446",162,10
"447",162,9
"448",163,8
"449",163,7
"450",163,10
"451",163,9
"452",164,8
"453",164,9
"454",164,10
"455",165,10
"456",165,9
"457",166,9
"458",166,10
"459",166,8
"460",167,10
"461",167,9
"462",167,8
"463",168,10
"464",168,7
"465",168,8
"466",168,9
"467",169,9
"468",169,10
"469",169,8
"470",170,9
"471",170,10
"472",171,10
"473",171,8
"474",171,9
"475",172,9
"476",172,10
"477",173,10
"478",173,9
"479",174,10
"480",174,9
"481",174,8
"482",174,7
"483",175,9
"484",175,8
"485",175,10
"486",176,9
"487",176,10
"488",177,8
"489",177,9
"490",177,10
"491",178,10
"492",178,8
"493",178,9
"494",179,9
"495",179,10
"496",179,8
"497",180,8
"498",180,9
"499",180,10
"500",181,9
"501",181,10
"502",181,8
"503",182,9
"504",182,10
"505",182,8
"506",183,10
"507",183,9
"508",183,8
"509",184,9
"510",184,10
"511",185,9
"512",185,10
"513",186,10
"514",186,8
"515",186,9
"516",187,9
"517",187,10
"518",187,8
"519",188,10
"520",188,9
"521",189,10
"522",189,8
"523",189,9
"524",190,9
"525",190,8
"526",190,10
"527",191,9
"528",191,8
"529",191,10
"530",192,10
"531",192,9
"532",192,7
"533",192,8
"534",193,10
"535",193,9
"536",194,9
"537",194,8
"538",194,10
"539",195,8
"540",195,10
"541",195,9
"542",196,10
"543",197,9
"544",197,10
"545",197,8
"546",198,8
"547",198,9
"548",198,10
"549",199,9
"550",199,10
"551",200,9
"552",200,10
"553",201,9
"554",201,8
"555",201,10
"556",202,8
"557",202,10
"558",202,9
"559",202,7
"560",203,10
"561",203,9
"562",204,8
"563",204,9
"564",204,10
"565",205,10
"566",205,9
"567",206,10
"568",206,8
"569",206,9
"570",207,9
"571",207,10
"572",207,8
"573",208,10
"574",208,9
"575",209,9
"576",209,10
"577",210,9
"578",210,10
"579",211,10
"580",211,9
"581",211,8
"582",212,10
"583",212,7
"584",212,8
"585",212,9
"586",213,8
"587",213,10
"588",213,9
"589",214,10
"590",214,9
"591",214,8
"592",215,9
"593",215,8
"594",215,10
"595",216,8
"596",216,10
"597",216,9
"598",217,9
"599",217,10
"600",218,9
"601",218,10
"602",218,8
"603",219,8
"604",219,9
"605",219,10
"606",220,10
"607",220,9
"608",221,8
"609",221,7
"610",221,10
"611",221,9
"612",222,8
"613",222,9
"614",222,7
"615",222,10
"616",223,9
"617",223,10
"618",223,8
"619",224,10
"620",224,8
"621",224,9
"622",225,9
"623",225,10
"624",226,10
"625",226,9
"626",227,9
"627",227,8
"628",227,10
"629",228,8
"630",228,10
"631",228,9
"632",229,9
"633",229,7
"634",229,8
"635",229,10
"636",230,8
"637",230,9
"638",230,10
"639",231,9
"640",231,10
"641",231,8
"642",232,9
"643",232,8
"644",232,10
"645",233,8
"646",233,9
"647",233,10
"648",234,8
"649",234,9
"650",234,10
"651",235,8
