CellID,SpID,Abundance
404,4280,0
404,4281,19
404,7674,0
404,8290,0
404,9786,1
404,10367,0
404,10368,0
404,10378,0
404,13021,0
404,13224,0
404,13225,0
404,14240.3,0
404,14622.5,1089
404,14824.1,32
404,15615,81
404,15633.2,30
404,15751,67
404,15882.9,0
404,16213.7,519
404,16225,8
404,16503.3,0
404,17044.4,0
404,17206,184
404,17207,280
404,17326.5,2033
404,17476,0
404,17668.2,0
404,17670.2,0
404,18218,27
404,18219,0
404,18346,0
404,18556,0
404,18686,0
404,18855,0
404,19284,55427
404,20589,7
404,20772,0
404,21142,229
404,21280,51
404,21700,746
404,21828,841
404,21891,913
404,22250,199
404,22442,0
404,22770,7
404,22791,53
404,24463,173
404,24980,0
404,26286,0
404,26298,355
404,27604,234
404,27652,1
404,27760,116280090
404,27761,10951380
404,28277,1354713
404,28848,276303
404,29035,5901720
404,30157,2043210
404,31767,2235
404,31768,449
404,31773,1813
404,31774,1725
504,4280,0
504,4281,8
504,7674,0
504,8290,0
504,9786,0
504,10367,0
504,10368,0
504,10378,0
504,13021,1
504,13224,0
504,13225,0
504,14240.3,0
504,14622.5,2197
504,14824.1,21
504,15615,150
504,15633.2,1
504,15751,38
504,15882.9,0
504,16213.7,927
504,16225,0
504,16503.3,0
504,17044.4,0
504,17206,0
504,17207,0
504,17326.5,0
504,17476,0
504,17668.2,0
504,17670.2,0
504,18218,0
504,18219,2
504,18346,1
504,18556,0
504,18686,0
504,18855,0
504,19284,151751
504,20589,0
504,20772,3
504,21142,50
504,21280,10
504,21700,183
504,21828,588
504,21891,239
504,22250,0
504,22442,0
504,22770,0
504,22791,140
504,24463,7
504,24980,0
504,26286,0
504,26298,19
504,27604,78
504,27652,8
504,27760,153569760
504,27761,188895510
504,28277,0
504,28848,471994
504,29035,10440900
504,30157,5592860
504,31767,273
504,31768,145
504,31773,283
504,31774,184
604,4280,0
604,4281,13
604,7674,0
604,8290,0
604,9786,0
604,10367,0
604,10368,0
604,10378,0
604,13021,21
604,13224,0
604,13225,0
604,14240.3,0
604,14622.5,2691
604,14824.1,66
604,15615,247
604,15633.2,143
604,15751,162
604,15882.9,0
604,16213.7,1456
604,16225,0
604,16503.3,0
604,17044.4,0
604,17206,0
604,17207,0
604,17326.5,0
604,17476,0
604,17668.2,0
604,17670.2,0
604,18218,32
604,18219,37
604,18346,0
604,18556,0
604,18686,0
604,18855,0
604,19284,90711
604,20589,0
604,20772,19
604,21142,603
604,21280,159
604,21700,2013
604,21828,2259
604,21891,1052
604,22250,0
604,22442,3493
604,22770,0
604,22791,6382
604,24463,294
604,24980,2
604,26286,0
604,26298,338
604,27604,2763
604,27652,519
604,27760,166516910
604,27761,204600720
604,28277,0
604,28848,522587
604,29035,11013100
604,30157,5955320
604,31767,299272
604,31768,35906
604,31773,7449
604,31774,6981
704,4280,0
704,4281,30
704,7674,0
704,8290,0
704,9786,0
704,10367,0
704,10368,0
704,10378,0
704,13021,34
704,13224,3
704,13225,1
704,14240.3,0
704,14622.5,2176
704,14824.1,59
704,15615,186
704,15633.2,899
704,15751,206
704,15882.9,0
704,16213.7,1040
704,16225,0
704,16503.3,0
704,17044.4,0
704,17206,0
704,17207,0
704,17326.5,0
704,17476,0
704,17668.2,0
704,17670.2,0
704,18218,39
704,18219,51
704,18346,119
704,18556,0
704,18686,0
704,18855,0
704,19284,116680
704,20589,817
704,20772,167
704,21142,1020
704,21280,234
704,21700,3683
704,21828,9987
704,21891,19652
704,22250,0
704,22442,6850
704,22770,0
704,22791,17261
704,24463,36081
704,24980,3865
704,26286,0
704,26298,16178
704,27604,11758
704,27652,2309
704,27760,140310750
704,27761,15756990
704,28277,0
704,28848,343398
704,29035,7297060
704,30157,3070630
704,31767,1316840
704,31768,1381662
704,31773,1322350
704,31774,964406
804,4280,1
804,4281,27
804,7674,0
804,8290,0
804,9786,0
804,10367,0
804,10368,0
804,10378,0
804,13021,24
804,13224,0
804,13225,0
804,14240.3,0
804,14622.5,1102
804,14824.1,14
804,15615,97
804,15633.2,117
804,15751,52
804,15882.9,0
804,16213.7,546
804,16225,16
804,16503.3,0
804,17044.4,0
804,17206,0
804,17207,0
804,17326.5,2727
804,17476,0
804,17668.2,2
804,17670.2,0
804,18218,22
804,18219,28
804,18346,1
804,18556,0
804,18686,0
804,18855,0
804,19284,43571
804,20589,0
804,20772,0
804,21142,259
804,21280,66
804,21700,178193
804,21828,400231
804,21891,875970
804,22250,0
804,22442,370874
804,22770,0
804,22791,750436
804,24463,1628120
804,24980,164149
804,26286,0
804,26298,672204
804,27604,505882
804,27652,93685
804,27760,127204550
804,27761,167329630
804,28277,2859279
804,28848,615481
804,29035,13207200
804,30157,1478890
804,31767,6108
804,31768,6469
804,31773,2206
804,31774,1508
405,4280,3
405,4281,52
405,7674,0
405,8290,0
405,9786,618
405,10367,0
405,10368,0
405,10378,0
405,13021,118
405,13224,0
405,13225,0
405,14240.3,0
405,14622.5,2205
405,14824.1,59
405,15615,0
405,15633.2,1338
405,15751,237
405,15882.9,0
405,16213.7,1036
405,16225,63
405,16503.3,0
405,17044.4,0
405,17206,1058
405,17207,1321
405,17326.5,15851
405,17476,0
405,17668.2,0
405,17670.2,0
405,18218,161
405,18219,148
405,18346,224
405,18556,0
405,18686,0
405,18855,0
405,19284,0
405,20589,322
405,20772,0
405,21142,0
405,21280,96
405,21700,1595
405,21828,0
405,21891,7120
405,22250,3557
405,22442,0
405,22770,2217
405,22791,8611
405,24463,14284
405,24980,0
405,26286,0
405,26298,0
405,27604,0
405,27652,651
405,27760,113851220
405,27761,10670570
405,28277,1328946
405,28848,0
405,29035,5470870
405,30157,1801710
405,31767,1229440
405,31768,37932
405,31773,146910
405,31774,179295
505,4280,1
505,4281,7
505,7674,0
505,8290,0
505,9786,10
505,10367,0
505,10368,1
505,10378,0
505,13021,0
505,13224,4
505,13225,1
505,14240.3,0
505,14622.5,17635
505,14824.1,114
505,15615,389
505,15633.2,0
505,15751,147
505,15882.9,0
505,16213.7,3137
505,16225,20
505,16503.3,8860
505,17044.4,0
505,17206,7992
505,17207,16446
505,17326.5,38
505,17476,0
505,17668.2,1
505,17670.2,2
505,18218,17
505,18219,37
505,18346,0
505,18556,8
505,18686,0
505,18855,0
505,19284,626008800
505,20589,940448
505,20772,224263
505,21142,1402656
505,21280,139325
505,21700,5667010
505,21828,13107300
505,21891,26631600
505,22250,24
505,22442,0
505,22770,1
505,22791,13
505,24463,0
505,24980,0
505,26286,0
505,26298,34
505,27604,11
505,27652,1
505,27760,37535
505,27761,17531
505,28277,134
505,28848,15
505,29035,1230
505,30157,3739
505,31767,516
505,31768,425
505,31773,796
505,31774,489
605,4280,1
605,4281,11
605,7674,0
605,8290,0
605,9786,0
605,10367,0
605,10368,0
605,10378,0
605,13021,4
605,13224,0
605,13225,11
605,14240.3,0
605,14622.5,45666
605,14824.1,563
605,15615,1711
605,15633.2,397
605,15751,1814
605,15882.9,0
605,16213.7,9239
605,16225,0
605,16503.3,21952
605,17044.4,0
605,17206,0
605,17207,0
605,17326.5,0
605,17476,0
605,17668.2,64
605,17670.2,0
605,18218,1650
605,18219,1694
605,18346,311
605,18556,0
605,18686,0
605,18855,129
605,19284,153062
605,20589,285
605,20772,97
605,21142,2223
605,21280,246
605,21700,9255
605,21828,6915
605,21891,8116
605,22250,0
605,22442,5020
605,22770,0
605,22791,57282
605,24463,0
605,24980,1628
605,26286,0
605,26298,6503
605,27604,31067
605,27652,6859
605,27760,133807220
605,27761,5111090
605,28277,0
605,28848,284923
605,29035,4708520
605,30157,2144710
605,31767,1221260
605,31768,1250833
605,31773,3083990
605,31774,1364980
705,4280,4
705,4281,12
705,7674,0
705,8290,0
705,9786,0
705,10367,0
705,10368,0
705,10378,0
705,13021,13
705,13224,4
705,13225,13
705,14240.3,0
705,14622.5,18277
705,14824.1,167
705,15615,502
705,15633.2,23
705,15751,242
705,15882.9,0
705,16213.7,3197
705,16225,121
705,16503.3,9122
705,17044.4,0
705,17206,0
705,17207,0
705,17326.5,9136
705,17476,0
705,17668.2,0
705,17670.2,8
705,18218,233
705,18219,242
705,18346,0
705,18556,0
705,18686,0
705,18855,0
705,19284,439463860
705,20589,546372
705,20772,130607
705,21142,811272
705,21280,80832
705,21700,4406180
705,21828,10054200
705,21891,16802200
705,22250,0
705,22442,9
705,22770,0
705,22791,102
705,24463,0
705,24980,7
705,26286,24
705,26298,438
705,27604,127
705,27652,12
705,27760,29354
705,27761,11734
705,28277,535
705,28848,12
705,29035,1706
705,30157,4167
705,31767,1120
705,31768,945
705,31773,2389
705,31774,1974
805,4280,0
805,4281,0
805,7674,797
805,8290,1821
805,9786,0
805,10367,0
805,10368,0
805,10378,0
805,13021,33621
805,13224,2079
805,13225,2101
805,14240.3,0
805,14622.5,0
805,14824.1,0
805,15615,0
805,15633.2,27343
805,15751,19397
805,15882.9,0
805,16213.7,26557
805,16225,3259
805,16503.3,0
805,17044.4,0
805,17206,0
805,17207,0
805,17326.5,1038026
805,17476,0
