CellID,SpID,Abundance
404,5875,0
404,8343,0
404,9264,0
404,10033,0
404,12249,0
404,13453,0
404,13699,0
404,14231,0
404,14232,0
404,14803.8,215
404,14984,20
404,15210,0
404,15211,1
404,15346,0
404,15439,0
404,15440,0
404,15598.2,5
404,15664.3,10
404,15789.6,0
404,15801.6,86713
404,15850.3,5179
404,15859,5592
404,16409.7,16129
404,16498,1417
404,16609.4,8048
404,16687,45103
404,16708.4,6676
404,16888.1,30013
404,17303,2780
404,17326,14835
404,17326,1462
404,17701.3,75837
404,17822.6,56425
404,17849.4,5304
404,18179,0
404,18276,2841
404,18560,14896
404,19500,25856
404,19553,14286
404,19554,14852
404,19611,0
404,19913,16410
404,20110,3508
404,20158,173460
404,20159,244379
404,20207,172434
404,20350,31339
404,20351,34314
404,21105,118954
404,21106,129116
404,22489,25991
404,22538,91295
404,22788,26235
404,23286,0
404,23287,0
404,23887,100929
404,23888,104173
404,23915,17427
404,24072,649097
404,24073,758113
404,24730,0
404,25015,3159963
404,25016,4660070
404,25023,0
404,25595,0
404,25751,51817
404,25752,51525
404,26422,0
404,27233,217803
404,27604,4196910
404,27605,4930430
404,29422,7858340
404,29646,0
404,30048,1774781
404,31689,7386850
404,31690,9218110
404,31694,530920
504,5875,1
504,8343,0
504,9264,0
504,10033,0
504,12249,0
504,13453,0
504,13699,0
504,14231,0
504,14232,0
504,14803.8,7255
504,14984,12
504,15210,1
504,15211,1
504,15346,0
504,15439,133
504,15440,121
504,15598.2,53
504,15664.3,0
504,15789.6,0
504,15801.6,915634
504,15850.3,0
504,15859,3589
504,16409.7,107854
504,16498,0
504,16609.4,9561
504,16687,286968
504,16708.4,39283
504,16888.1,167773
504,17303,2376
504,17326,0
504,17326,0
504,17701.3,390975
504,17822.6,269645
504,17849.4,27436
504,18179,0
504,18276,0
504,18560,73274
504,19500,107504
504,19553,60039
504,19554,63298
504,19611,0
504,19913,81466
504,20110,0
504,20158,0
504,20159,0
504,20207,414657
504,20350,83236
504,20351,91023
504,21105,287310
504,21106,322132
504,22489,66182
504,22538,210791
504,22788,66588
504,23286,0
504,23287,0
504,23887,237031
504,23888,246165
504,23915,41397
504,24072,1479545
504,24073,1733556
504,24730,0
504,25015,6432650
504,25016,9310690
504,25023,0
504,25595,0
504,25751,0
504,25752,0
504,26422,0
504,27233,420051
504,27604,0
504,27605,0
504,29422,9356390
504,29646,0
504,30048,0
504,31689,8327310
504,31690,10368900
504,31694,334329
604,5875,0
604,8343,0
604,9264,0
604,10033,0
604,12249,0
604,13453,16
604,13699,0
604,14231,0
604,14232,0
604,14803.8,1214
604,14984,193
604,15210,35
604,15211,35
604,15346,0
604,15439,33
604,15440,26
604,15598.2,128
604,15664.3,0
604,15789.6,0
604,15801.6,552826
604,15850.3,0
604,15859,33413
604,16409.7,96135
604,16498,0
604,16609.4,47354
604,16687,305839
604,16708.4,40740
604,16888.1,192052
604,17303,16354
604,17326,0
604,17326,0
604,17701.3,435046
604,17822.6,308167
604,17849.4,28011
604,18179,0
604,18276,0
604,18560,77742
604,19500,136303
604,19553,75653
604,19554,78889
604,19611,0
604,19913,84896
604,20110,0
604,20158,0
604,20159,0
604,20207,487602
604,20350,85966
604,20351,94804
604,21105,315544
604,21106,340418
604,22489,65849
604,22538,225932
604,22788,65979
604,23286,0
604,23287,0
604,23887,234540
604,23888,241809
604,23915,40463
604,24072,1440200
604,24073,1656071
604,24730,0
604,25015,5970510
604,25016,8718000
604,25023,0
604,25595,0
604,25751,0
604,25752,0
604,26422,0
604,27233,399059
604,27604,0
604,27605,0
604,29422,8874490
604,29646,0
604,30048,0
604,31689,7909360
604,31690,9861990
604,31694,585820
704,5875,1
704,8343,0
704,9264,0
704,10033,0
704,12249,0
704,13453,8
704,13699,0
704,14231,0
704,14232,0
704,14803.8,2689
704,14984,490
704,15210,79
704,15211,67
704,15346,0
704,15439,92
704,15440,89
704,15598.2,280
704,15664.3,0
704,15789.6,0
704,15801.6,678050
704,15850.3,0
704,15859,41218
704,16409.7,120106
704,16498,0
704,16609.4,58533
704,16687,374938
704,16708.4,50662
704,16888.1,235421
704,17303,20259
704,17326,0
704,17326,0
704,17701.3,518954
704,17822.6,368355
704,17849.4,32927
704,18179,0
704,18276,0
704,18560,92834
704,19500,159688
704,19553,89031
704,19554,92323
704,19611,0
704,19913,100074
704,20110,0
704,20158,0
704,20159,0
704,20207,569313
704,20350,101404
704,20351,110643
704,21105,365313
704,21106,395488
704,22489,75452
704,22538,256722
704,22788,76696
704,23286,0
704,23287,0
704,23887,260463
704,23888,269094
704,23915,45142
704,24072,1569493
704,24073,1800348
704,24730,0
704,25015,6331610
704,25016,9151240
704,25023,0
704,25595,0
704,25751,0
704,25752,0
704,26422,0
704,27233,423798
704,27604,0
704,27605,0
704,29422,9297510
704,29646,0
704,30048,0
704,31689,8334190
704,31690,10381800
704,31694,620451
804,5875,2
804,8343,0
804,9264,1
804,10033,0
804,12249,0
804,13453,1
804,13699,0
804,14231,0
804,14232,0
804,14803.8,1080
804,14984,201
804,15210,34
804,15211,32
804,15346,0
804,15439,18
804,15440,23
804,15598.2,81
804,15664.3,0
804,15789.6,0
804,15801.6,252658
804,15850.3,0
804,15859,15440
804,16409.7,46118
804,16498,0
804,16609.4,22575
804,16687,140386
804,16708.4,19246
804,16888.1,89073
804,17303,7877
804,17326,0
804,17326,3407
804,17701.3,200780
804,17822.6,144486
804,17849.4,13377
804,18179,48186
804,18276,0
804,18560,38942
804,19500,64990
804,19553,36050
804,19554,37719
804,19611,0
804,19913,41232
804,20110,0
804,20158,0
804,20159,0
804,20207,234500
804,20350,41775
804,20351,46280
804,21105,152501
804,21106,166058
804,22489,34493
804,22538,114618
804,22788,33769
804,23286,0
804,23287,0
804,23887,121967
804,23888,125347
804,23915,20908
804,24072,742269
804,24073,859376
804,24730,0
804,25015,3426807
804,25016,5000150
804,25023,0
804,25595,0
804,25751,0
804,25752,0
804,26422,0
804,27233,232579
804,27604,4367440
804,27605,5116280
804,29422,7483820
804,29646,0
804,30048,0
804,31689,7336050
804,31690,9130830
804,31694,531247
405,5875,35
405,8343,0
405,9264,0
405,10033,0
405,12249,0
405,13453,84
405,13699,0
405,14231,0
405,14232,0
405,14803.8,0
405,14984,0
405,15210,232
405,15211,238
405,15346,0
405,15439,0
405,15440,0
405,15598.2,757
405,15664.3,693
405,15789.6,333
405,15801.6,866741
405,15850.3,50355
405,15859,0
405,16409.7,158078
405,16498,13317
405,16609.4,77876
405,16687,0
405,16708.4,49092
405,16888.1,248468
405,17303,18898
405,17326,107052
405,17326,10312
405,17701.3,0
405,17822.6,327325
405,17849.4,29621
405,18179,0
405,18276,16197
405,18560,84231
405,19500,152293
405,19553,85161
405,19554,88708
405,19611,0
405,19913,91077
405,20110,19063
405,20158,977239
405,20159,1260470
405,20207,0
405,20350,134700
405,20351,147738
405,21105,0
405,21106,0
405,22489,66791
405,22538,227378
405,22788,0
405,23286,0
405,23287,0
405,23887,0
405,23888,0
405,23915,0
405,24072,1212875
405,24073,1384186
405,24730,0
405,25015,5001560
405,25016,7103280
405,25023,0
405,25595,0
405,25751,83470
405,25752,83558
405,26422,0
405,27233,356092
405,27604,6556820
405,27605,7629980
405,29422,10806650
405,29646,0
405,30048,2453966
405,31689,9986200
405,31690,12433400
405,31694,773873
505,5875,4
505,8343,0
505,9264,0
505,10033,0
505,12249,0
505,13453,0
505,13699,0
505,14231,0
505,14232,0
505,14803.8,1553
505,14984,291
505,15210,52
505,15211,32
505,15346,155
505,15439,46
505,15440,48
505,15598.2,149
505,15664.3,175
505,15789.6,106
505,15801.6,6927
505,15850.3,1755
505,15859,1181
505,16409.7,3339
505,16498,319
505,16609.4,1494
505,16687,3184
505,16708.4,2065
505,16888.1,5212
505,17303,450
505,17326,2583
505,17326,315
505,17701.3,14201
505,17822.6,14310
505,17849.4,588
505,18179,0
505,18276,510
505,18560,3209
505,19500,5647
505,19553,5253
505,19554,5775
505,19611,887
505,19913,5544
505,20110,837
505,20158,56210
505,20159,92751
505,20207,81253
505,20350,11806
505,20351,13665
505,21105,60507
505,21106,69204
505,22489,14283
505,22538,55620
505,22788,15224
505,23286,0
505,23287,0
505,23887,34551
505,23888,36037
505,23915,7569
505,24072,269669
505,24073,329892
505,24730,0
505,25015,3208288
505,25016,7304270
505,25023,0
505,25595,75782
505,25751,89899
505,25752,89893
505,26422,285656
505,27233,402988
505,27604,9249710
505,27605,12701590
505,29422,11827590
505,29646,0
505,30048,2493123
505,31689,10318400
505,31690,13206600
505,31694,838674
605,5875,197
605,8343,0
605,9264,0
605,10033,0
605,12249,282
605,13453,911
605,13699,0
605,14231,0
605,14232,0
605,14803.8,24161
605,14984,216
605,15210,1
605,15211,1563
605,15346,2410
605,15439,924
605,15440,965
605,15598.2,3288
605,15664.3,0
605,15789.6,0
605,15801.6,68019
605,15850.3,0
605,15859,13586
605,16409.7,31336
605,16498,0
605,16609.4,16413
605,16687,31398
605,16708.4,19546
605,16888.1,45775
605,17303,0
605,17326,0
605,17326,0
605,17701.3,148306
605,17822.6,142250
605,17849.4,5710
605,18179,0
605,18276,0
605,18560,27657
605,19500,49484
605,19553,46453
605,19554,50263
605,19611,8689
605,19913,52925
605,20110,0
605,20158,0
605,20159,0
605,20207,298189
605,20350,45824
605,20351,51834
605,21105,205651
605,21106,240731
605,22489,51717
605,22538,200236
605,22788,54650
605,23286,0
605,23287,0
605,23887,119756
605,23888,124604
605,23915,26311
605,24072,973828
605,24073,1206387
605,24730,0
605,25015,11091790
605,25016,19019180
605,25023,0
605,25595,196572
605,25751,0
605,25752,0
605,26422,735413
605,27233,1032600
605,27604,0
605,27605,0
605,29422,13907030
605,29646,0
605,30048,0
605,31689,11279800
605,31690,14448100
605,31694,757050
705,5875,14
705,8343,21
705,9264,8
705,10033,0
705,12249,79
705,13453,0
705,13699,0
705,14231,0
705,14232,0
705,14803.8,5997
705,14984,1499
705,15210,326
705,15211,325
705,15346,665
705,15439,240
705,15440,259
705,15598.2,873
705,15664.3,0
705,15789.6,0
705,15801.6,17872
705,15850.3,0
705,15859,3428
705,16409.7,9867
705,16498,0
705,16609.4,4814
705,16687,9889
705,16708.4,6354
705,16888.1,15976
705,17303,1354
705,17326,0
705,17326,741
705,17701.3,38656
705,17822.6,39491
705,17849.4,1657
705,18179,5904
705,18276,0
705,18560,8427
705,19500,15284
705,19553,14489
705,19554,15809
705,19611,2484
705,19913,15948
705,20110,0
705,20158,0
705,20159,0
705,20207,90316
705,20350,13305
705,20351,15309
705,21105,60507
705,21106,69937
705,22489,15512
705,22538,62290
705,22788,17060
705,23286,0
705,23287,0
705,23887,38419
705,23888,39580
705,23915,8449
705,24072,301473
705,24073,369345
705,24730,0
705,25015,3620693
705,25016,8210550
705,25023,0
705,25595,80938
705,25751,0
705,25752,0
705,26422,299885
705,27233,423291
705,27604,9754330
705,27605,13400840
705,29422,10999400
705,29646,0
705,30048,0
705,31689,10076700
705,31690,12892200
705,31694,814725
805,5875,18
805,8343,3656
805,9264,2706
805,10033,396
805,12249,0
805,13453,141
805,13699,0
805,14231,0
805,14232,0
805,14803.8,202621
805,14984,1253
805,15210,46
805,15211,53
805,15346,0
805,15439,6321
805,15440,6513
805,15598.2,1195
805,15664.3,0
805,15789.6,0
805,15801.6,0
805,15850.3,0
805,15859,1381
805,16409.7,0
805,16498,0
805,16609.4,2880
805,16687,564748
805,16708.4,58808
805,16888.1,325682
805,17303,936
805,17326,0
805,17326,11700
805,17701.3,790157
805,17822.6,465775
805,17849.4,15960
805,18179,160446
805,18276,0
805,18560,50933
805,19500,0
805,19553,128295
805,19554,133834
805,19611,0
805,19913,68772
805,20110,0
805,20158,0
805,20159,0
805,20207,795061
805,20350,87758
805,20351,95783
805,21105,0
805,21106,0
805,22489,63933
805,22538,0
805,22788,0
805,23286,0
805,23287,0
805,23887,0
805,23888,0
805,23915,24769
805,24072,1285643
805,24073,1477066
805,24730,0
805,25015,5443240
805,25016,7740630
805,25023,0
805,25595,0
805,25751,0
805,25752,0
805,26422,0
805,27233,342714
805,27604,6778720
805,27605,7934540
805,29422,10360530
805,29646,0
805,30048,0
805,31689,9611930
805,31690,11948200
805,31694,393128
406,5875,184
406,8343,0
406,9264,0
406,10033,0
406,12249,0
406,13453,367
406,13699,0
406,14231,0
406,14232,0
406,14803.8,0
406,14984,0
406,15210,170
406,15211,157
406,15346,0
406,15439,0
406,15440,0
406,15598.2,440
406,15664.3,388
406,15789.6,158
406,15801.6,631358
406,15850.3,34269
406,15859,0
406,16409.7,104234
406,16498,9360
406,16609.4,54969
406,16687,0
406,16708.4,32852
406,16888.1,166404
406,17303,13641
406,17326,75071
406,17326,6763
406,17701.3,0
406,17822.6,222002
406,17849.4,21087
406,18179,0
406,18276,11481
406,18560,59459
406,19500,108256
406,19553,60402
406,19554,63188
406,19611,0
406,19913,66936
406,20110,13361
406,20158,780823
406,20159,1072803
406,20207,0
406,20350,108037
406,20351,119036
406,21105,0
406,21106,0
406,22489,54041
406,22538,183523
406,22788,0
406,23286,0
406,23287,0
406,23887,0
406,23888,0
406,23915,0
406,24072,1096664
406,24073,1272873
406,24730,0
406,25015,4953690
406,25016,7155370
406,25023,0
406,25595,0
406,25751,81013
406,25752,81029
406,26422,0
406,27233,344295
406,27604,6514630
406,27605,7633180
406,29422,10927150
406,29646,0
406,30048,2471512
406,31689,10007600
406,31690,12481200
406,31694,330503.22
506,5875,9
506,8343,0
506,9264,0
506,10033,0
506,12249,0
506,13453,0
506,13699,383
506,14231,0
506,14232,0
506,14803.8,0
506,14984,0
506,15210,0
506,15211,3
506,15346,880
506,15439,0
506,15440,0
506,15598.2,14
506,15664.3,598
506,15789.6,408
506,15801.6,79751
506,15850.3,18331
506,15859,0
506,16409.7,33314
506,16498,1215
506,16609.4,132
506,16687,0
506,16708.4,13314
506,16888.1,47061
506,17303,5
506,17326,102
506,17326,1911
506,17701.3,0
506,17822.6,87322
506,17849.4,14
506,18179,0
506,18276,63
506,18560,148
506,19500,38201
506,19553,40897
506,19554,43643
506,19611,2883
506,19913,15
506,20110,3569
506,20158,499036
506,20159,641297
506,20207,0
506,20350,1311
506,20351,1436
506,21105,0
506,21106,0
506,22489,400
506,22538,95274
506,22788,0
506,23286,0
506,23287,0
506,23887,0
506,23888,0
506,23915,0
506,24072,484982
506,24073,612496
506,24730,0
506,25015,4846740
506,25016,10521280
506,25023,0
506,25595,0
506,25751,123321
506,25752,123465
506,26422,395423
506,27233,575390
506,27604,13069040
506,27605,17919250
506,29422,15819550
506,29646,0
506,30048,3323056
506,31689,13422400
506,31690,17151100
506,31694,222271
606,5875,0
606,8343,1
606,9264,2
606,10033,0
606,12249,1
606,13453,0
606,13699,0
606,14231,10
606,14232,3
606,14803.8,1896
606,14984,0
606,15210,9
606,15211,0
606,15346,141
606,15439,12
606,15440,13
606,15598.2,93
606,15664.3,60
606,15789.6,0
606,15801.6,2972
606,15850.3,1629
606,15859,11
606,16409.7,1329
606,16498,0
606,16609.4,354
606,16687,224
606,16708.4,656
606,16888.1,850
606,17303,11
606,17326,218
606,17326,33
606,17701.3,1554
606,17822.6,4499
606,17849.4,38
606,18179,481
606,18276,115
606,18560,202
606,19500,1375
606,19553,2566
606,19554,2836
606,19611,298
606,19913,17
606,20110,208
606,20158,5605
606,20159,6786
606,20207,26378
606,20350,1847
606,20351,2180
606,21105,14559
606,21106,17704
606,22489,2762
606,22538,12337
606,22788,3571
606,23286,8993
606,23287,10183
606,23887,11471
606,23888,11784
606,23915,2724
606,24072,114511
606,24073,154622
606,24730,27586
606,25015,1299660
606,25016,1761074
606,25023,525913
606,25595,81698
606,25751,73279
606,25752,73653
606,26422,0
606,27233,330550
606,27604,16939410
606,27605,33010150
606,29422,18680510
606,29646,1772575
606,30048,3714934
606,31689,10961300
606,31690,13332600
606,31694,964191
706,5875,231
706,8343,752
706,9264,313
706,10033,0
706,12249,0
706,13453,22
706,13699,0
706,14231,0
706,14232,0
706,14803.8,67504
706,14984,783
706,15210,142
706,15211,2367
706,15346,4951
706,15439,1825
706,15440,1910
706,15598.2,6545
706,15664.3,0
706,15789.6,0
706,15801.6,0
706,15850.3,0
706,15859,11220
706,16409.7,0
706,16498,0
706,16609.4,16464
706,16687,29593
706,16708.4,18568
706,16888.1,52058
706,17303,5258
706,17326,0
706,17326,2869
706,17701.3,206759
706,17822.6,183910
706,17849.4,7398
706,18179,27058
706,18276,0
706,18560,37348
706,19500,0
706,19553,57060
706,19554,63033
706,19611,11591
706,19913,55436
706,20110,0
706,20158,0
706,20159,0
706,20207,365864
706,20350,53625
706,20351,60933
706,21105,0
706,21106,0
706,22489,47577
706,22538,0
706,22788,0
706,23286,0
706,23287,0
706,23887,0
706,23888,0
706,23915,14014
706,24072,463394
706,24073,578120
706,24730,0
706,25015,5501270
706,25016,12246830
706,25023,0
706,25595,0
706,25751,0
706,25752,0
706,26422,0
706,27233,615957
706,27604,14004110
706,27605,19204990
706,29422,15114950
706,29646,0
706,30048,0
706,31689,13310000
706,31690,17050400
706,31694,864444
806,5875,1772
806,8343,4021
806,9264,1765
806,10033,361
806,12249,0
806,13453,10635
806,13699,0
806,14231,0
806,14232,0
806,14803.8,138350
806,14984,52188
806,15210,0
806,15211,1
806,15346,0
806,15439,4958
806,15440,5020
806,15598.2,23505
806,15664.3,0
806,15789.6,0
806,15801.6,0
806,15850.3,0
806,15859,48936
806,16409.7,0
806,16498,0
806,16609.4,60047
806,16687,306138
806,16708.4,43746
806,16888.1,187056
806,17303,19838
806,17326,0
806,17326,7774
806,17701.3,488004
806,17822.6,349143
806,17849.4,32125
806,18179,113519
806,18276,0
806,18560,93859
806,19500,0
806,19553,79923
806,19554,83504
806,19611,0
806,19913,99392
806,20110,0
806,20158,0
806,20159,0
806,20207,531892
806,20350,101288
806,20351,111246
806,21105,0
806,21106,0
806,22489,70379
806,22538,0
806,22788,0
806,23286,0
806,23287,0
806,23887,0
806,23888,0
806,23915,27089
806,24072,983131
806,24073,1157512
806,24730,0
806,25015,4858490
806,25016,7176300
806,25023,0
806,25595,0
806,25751,0
806,25752,0
806,26422,0
806,27233,321777
806,27604,6200240
806,27605,7309340
806,29422,9774280
806,29646,0
806,30048,0
806,31689,9214710
806,31690,11500200
806,31694,612245
407,5875,13
407,8343,0
407,9264,0
407,10033,0
407,12249,0
407,13453,29
407,13699,0
407,14231,0
407,14232,0
407,14803.8,0
407,14984,0
407,15210,10
407,15211,0
407,15346,0
407,15439,0
407,15440,0
407,15598.2,40
407,15664.3,44
407,15789.6,22
407,15801.6,578880
407,15850.3,32872
407,15859,0
407,16409.7,102150
407,16498,8737
407,16609.4,50545
407,16687,0
407,16708.4,32255
407,16888.1,166306
407,17303,12947
407,17326,72264
407,17326,6873
407,17701.3,0
407,17822.6,223207
407,17849.4,20918
407,18179,0
407,18276,11503
407,18560,58442
407,19500,106056
407,19553,59529
407,19554,62331
407,19611,0
407,19913,66880
407,20110,13251
407,20158,754945
407,20159,1028994
407,20207,0
407,20350,104998
407,20351,115608
407,21105,0
407,21106,0
407,22489,52064
407,22538,177074
407,22788,0
407,23286,0
407,23287,0
407,23887,0
407,23888,0
407,23915,0
407,24072,1055907
407,24073,1222494
407,24730,0
407,25015,4768240
407,25016,6901230
407,25023,0
407,25595,0
407,25751,77949
407,25752,78241
407,26422,0
407,27233,337099
407,27604,6304770
407,27605,7378580
407,29422,10612920
407,29646,0
407,30048,2404643
407,31689,9744200
407,31690,12152500
407,31694,759469
507,5875,17
507,8343,34
507,9264,0
507,10033,12
507,12249,0
507,13453,18
507,13699,34
507,14231,112
507,14232,114
507,14803.8,12003
507,14984,0
507,15210,415
507,15211,422
507,15346,984
507,15439,328
507,15440,319
507,15598.2,1089
507,15664.3,1078
507,15789.6,745
507,15801.6,45430
507,15850.3,14480
507,15859,0
507,16409.7,24762
507,16498,1924
507,16609.4,10582
507,16687,0
507,16708.4,13874
507,16888.1,38774
507,17303,2615
507,17326,15983
507,17326,1993
507,17701.3,0
507,17822.6,79927
507,17849.4,3079
507,18179,11968
507,18276,2830
507,18560,16546
507,19500,31997
507,19553,31420
507,19554,34064
507,19611,5195
507,19913,30088
507,20110,4406
507,20158,254705
507,20159,355202
507,20207,0
507,20350,41193
507,20351,47410
507,21105,0
507,21106,0
507,22489,32617
507,22538,126243
507,22788,0
507,23286,78154
507,23287,87616
507,23887,0
507,23888,0
507,23915,15226
507,24072,510151
507,24073,597720
507,24730,0
507,25015,3634649
507,25016,7561530
507,25023,2452381
507,25595,0
507,25751,113548
507,25752,113471
507,26422,357697
507,27233,510331
507,27604,11095850
507,27605,14988650
507,29422,14669530
507,29646,0
507,30048,3097093
507,31689,12777100
507,31690,16351600
507,31694,1092345
607,5875,1388
607,8343,4979
607,9264,0
607,10033,6306
607,12249,0
607,13453,14949
607,13699,7255
607,14231,15854
607,14232,17166
607,14803.8,238049
607,14984,0
607,15210,15655
607,15211,16482
607,15346,28042
607,15439,9055
607,15440,9270
607,15598.2,37741
607,15664.3,0
607,15789.6,0
607,15801.6,780644
607,15850.3,281611
607,15859,0
607,16409.7,0
607,16498,32600
607,16609.4,178371
607,16687,0
607,16708.4,0
607,16888.1,553200
607,17303,39130
607,17326,230903
607,17326,26739
607,17701.3,0
607,17822.6,1134878
607,17849.4,44244
607,18179,161396
607,18276,39169
607,18560,236672
607,19500,0
607,19553,453424
607,19554,495264
607,19611,76248
607,19913,0
607,20110,55045
607,20158,0
607,20159,0
607,20207,0
607,20350,278584
607,20351,318995
607,21105,0
607,21106,0
607,22489,0
607,22538,888770
607,22788,0
607,23286,544071
607,23287,603194
607,23887,0
607,23888,0
607,23915,117943
607,24072,4310080
607,24073,5212880
607,24730,0
607,25015,0
607,25016,0
607,25023,5497980
607,25595,0
607,25751,0
607,25752,0
607,26422,761648
607,27233,1074820
607,27604,22931160
607,27605,26195670
607,29422,0
607,29646,0
607,30048,0
607,31689,0
607,31690,0
607,31694,451205
707,5875,10
707,8343,0
707,9264,10
707,10033,10
707,12249,0
707,13453,0
707,13699,19
707,14231,43
707,14232,39
707,14803.8,7638
707,14984,41
707,15210,54
707,15211,289
707,15346,390
707,15439,136
707,15440,175
707,15598.2,622
707,15664.3,0
707,15789.6,0
707,15801.6,19025
707,15850.3,4893
707,15859,3380
707,16409.7,0
707,16498,658
707,16609.4,4156
707,16687,6709
707,16708.4,4175
707,16888.1,10583
707,17303,1128
707,17326,6336
707,17326,612
707,17701.3,33211
707,17822.6,31189
707,17849.4,1435
707,18179,4819
707,18276,1409
707,18560,7580
707,19500,0
707,19553,13494
707,19554,14541
707,19611,2527
707,19913,17124
707,20110,2009
707,20158,0
707,20159,0
707,20207,84219
707,20350,13643
707,20351,15532
707,21105,0
707,21106,0
707,22489,12849
707,22538,47758
707,22788,0
707,23286,32156
707,23287,35740
707,23887,0
707,23888,0
707,23915,7224
707,24072,269360
707,24073,331399
707,24730,0
707,25015,3030772
707,25016,6824290
707,25023,2126555
707,25595,0
707,25751,0
707,25752,0
707,26422,301742
707,27233,422114
707,27604,9823630
707,27605,13481910
707,29422,13412120
707,29646,0
707,30048,0
707,31689,11976800
707,31690,15340200
707,31694,955554
807,5875,208
807,8343,3311
807,9264,1429
807,10033,217
807,12249,0
807,13453,3976
807,13699,0
807,14231,0
807,14232,0
807,14803.8,154924
807,14984,10368
807,15210,1950
807,15211,53
807,15346,0
807,15439,4518
807,15440,4693
807,15598.2,10510
807,15664.3,0
807,15789.6,0
807,15801.6,0
807,15850.3,0
807,15859,18367
807,16409.7,0
807,16498,0
807,16609.4,34621
807,16687,303215
807,16708.4,37718
807,16888.1,179832
807,17303,17860
807,17326,0
807,17326,7085
807,17701.3,505849
807,17822.6,348225
807,17849.4,31425
807,18179,111798
807,18276,0
807,18560,90187
807,19500,0
807,19553,79973
807,19554,84761
807,19611,0
807,19913,92635
807,20110,0
807,20158,0
807,20159,0
807,20207,548755
807,20350,99114
807,20351,108703
807,21105,0
807,21106,0
807,22489,71156
807,22538,0
807,22788,0
807,23286,0
807,23287,0
807,23887,0
807,23888,0
807,23915,27514
807,24072,1027055
807,24073,1214200
807,24730,0
807,25015,5033620
807,25016,7361420
807,25023,0
807,25595,0
807,25751,0
807,25752,0
807,26422,0
807,27233,331244
807,27604,6374300
807,27605,7504960
807,29422,10011480
807,29646,0
807,30048,0
807,31689,9481470
807,31690,11822900
807,31694,550510
408,5875,7
408,8343,128
408,9264,0
408,10033,0
408,12249,0
408,13453,3
408,13699,0
408,14231,208
408,14232,214
408,14803.8,4419
408,14984,0
408,15210,1
408,15211,0
408,15346,0
408,15439,85
408,15440,107
408,15598.2,15
408,15664.3,249
408,15789.6,102
408,15801.6,355410
408,15850.3,17833
408,15859,0
408,16409.7,52607
408,16498,5068
408,16609.4,28725
408,16687,0
408,16708.4,15771
408,16888.1,75075
408,17303,6645
408,17326,36350
408,17326,2974
408,17701.3,0
408,17822.6,97456
408,17849.4,9717
408,18179,32019
408,18276,5691
408,18560,28893
408,19500,46800
408,19553,25928
408,19554,26920
408,19611,0
408,19913,30671
408,20110,5683
408,20158,320281
408,20159,430789
408,20207,0
408,20350,49149
408,20351,53985
408,21105,0
408,21106,0
408,22489,32868
408,22538,106383
408,22788,0
408,23286,110719
408,23287,119684
408,23887,0
408,23888,0
408,23915,21520
408,24072,738453
408,24073,852464
408,24730,0
408,25015,3309845
408,25016,4782910
408,25023,6085060
408,25595,0
408,25751,75344
408,25752,75849
408,26422,0
408,27233,324997
408,27604,6042290
408,27605,7064450
408,29422,10447240
408,29646,0
408,30048,2366791
408,31689,9714310
408,31690,12100600
408,31694,431254
508,5875,4637
508,8343,4412
508,9264,0
508,10033,11932
508,12249,0
508,13453,12710
508,13699,0
508,14231,12521
508,14232,14141
508,14803.8,237408
508,14984,0
508,15210,9505
508,15211,9602
508,15346,0
508,15439,6835
508,15440,6955
508,15598.2,31182
508,15664.3,0
508,15789.6,0
508,15801.6,5456820
508,15850.3,344131
508,15859,0
508,16409.7,0
508,16498,78420
508,16609.4,448439
508,16687,0
508,16708.4,0
508,16888.1,1242485
508,17303,98336
508,17326,538175
508,17326,51211
508,17701.3,0
508,17822.6,1631617
508,17849.4,149815
508,18179,544247
508,18276,86037
508,18560,445344
508,19500,0
508,19553,404597
508,19554,421160
508,19611,0
508,19913,0
508,20110,84832
508,20158,0
508,20159,0
508,20207,0
508,20350,376319
508,20351,414166
508,21105,0
