CellID,SpID,Abundance
404,336,22856
404,2007,349
404,2411,4108
404,3157,35422
404,3159,13842
404,3160,15064
404,4530,11321
404,4531,11960
404,5792,8762
404,5915,95650
404,7998.05,0
404,8418.6,0
404,8568,35390
404,9257.05,67708
404,10313,0
404,11546.8,0
404,11689.4,0
404,11976.8,90006
404,12318.8,9509
404,12798.8,0
404,12913,46749
404,12975.1,76797
404,13375.4,0
404,13560.8,62489
404,14063,73056
404,14272,0
404,14592.8,75489
404,14609.5,127309
404,15125,47361
404,15126,48682
404,15244,0
404,15348,193794
404,15602,99321
404,15706,6080
404,15902,105179
404,16355,10924890
404,16476,0
404,16520,34531
404,16616.1,1230630
404,16689.1,228204
404,17005,3155470
404,17188,126892
404,17903,223064
404,17905.4,703165
404,18069,480903
404,18138,722149
404,19645,0
404,19859,407643
404,19860,414802
404,19987,861747
404,19988,910701
404,20445,73371
404,20706,6566650
404,22007,0
404,22428,1381790
404,23047,0
404,23750,980773
404,24205,4883190
404,24646,0
404,24895,1735588
404,25386,618464
404,25387,654501
404,27550,0
404,28032,7483260
404,28537,2385240
404,29235,0
404,29342,2713596
404,29659,500901
404,29994,3432905
404,30584,827540
404,30778,0
404,30836,0
404,30837,0
404,31507,1870000
404,31738,9156510
504,336,60280
504,2007,3055
504,2411,28934
504,3157,102403
504,3159,40599
504,3160,46223
504,4530,37559
504,4531,41453
504,5792,28661
504,5915,446829
504,7998.05,0
504,8418.6,0
504,8568,223499
504,9257.05,236984
504,10313,0
504,11546.8,0
504,11689.4,0
504,11976.8,521553
504,12318.8,31344
504,12798.8,0
504,12913,162703
504,12975.1,254344
504,13375.4,0
504,13560.8,0
504,14063,358831
504,14272,0
504,14592.8,0
504,14609.5,523853
504,15125,0
504,15126,0
504,15244,0
504,15348,777217
504,15602,397370
504,15706,24352
504,15902,427973
504,16355,0
504,16476,0
504,16520,58320
504,16616.1,2373750
504,16689.1,443847
504,17005,6116230
504,17188,247086
504,17903,502256
504,17905.4,1737207
504,18069,0
504,18138,1487559
504,19645,0
504,19859,871830
504,19860,898928
504,19987,1840900
504,19988,1948720
504,20445,168423
504,20706,0
504,22007,0
504,22428,2001790
504,23047,0
504,23750,1313640
504,24205,0
504,24646,0
504,24895,1802038
504,25386,621269
504,25387,659745
504,27550,0
504,28032,7213250
504,28537,2313960
504,29235,0
504,29342,2990403
504,29659,540805
504,29994,0
504,30584,803317
504,30778,0
504,30836,0
504,30837,0
504,31507,1812900
504,31738,0
604,336,49795
604,2007,1776
604,2411,20953
604,3157,83459
604,3159,31963
604,3160,36285
604,4530,29006
604,4531,31364
604,5792,21284
604,5915,398076
604,7998.05,0
604,8418.6,0
604,8568,205957
604,9257.05,196857
604,10313,0
604,11546.8,0
604,11689.4,0
604,11976.8,515487
604,12318.8,26092
604,12798.8,0
604,12913,136729
604,12975.1,211998
604,13375.4,0
604,13560.8,0
604,14063,343183
604,14272,0
604,14592.8,0
604,14609.5,466956
604,15125,0
604,15126,0
604,15244,0
604,15348,728433
604,15602,372493
604,15706,22419
604,15902,393338
604,16355,0
604,16476,0
604,16520,49626
604,16616.1,2173480
604,16689.1,398313
604,17005,5573490
604,17188,221057
604,17903,436217
604,17905.4,1522084
604,18069,0
604,18138,1306249
604,19645,0
604,19859,796797
604,19860,823165
604,19987,1715310
604,19988,1809800
604,20445,154308
604,20706,0
604,22007,0
604,22428,1866770
604,23047,0
604,23750,1228124
604,24205,0
604,24646,0
604,24895,1696331
604,25386,585499
604,25387,620505
604,27550,0
604,28032,6874080
604,28537,2200990
604,29235,0
604,29342,2822037
604,29659,506319
604,29994,0
604,30584,764180
604,30778,0
604,30836,0
604,30837,0
604,31507,1726300
604,31738,0
704,336,45285
704,2007,2474
704,2411,23899
704,3157,78156
704,3159,30728
704,3160,34517
704,4530,28089
704,4531,30407
704,5792,21067
704,5915,365297
704,7998.05,0
704,8418.6,0
704,8568,180047
704,9257.05,178383
704,10313,0
704,11546.8,0
704,11689.4,0
704,11976.8,435773
704,12318.8,26220
704,12798.8,0
704,12913,125128
704,12975.1,205099
704,13375.4,0
704,13560.8,0
704,14063,294585
704,14272,0
704,14592.8,0
704,14609.5,413511
704,15125,0
704,15126,0
704,15244,0
704,15348,629651
704,15602,322523
704,15706,19963
